Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LogisticRegression,0.7847222222222223,0.625,0.625,0.7909455797613691,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.4166666666666667,0.6802148760330579,0.25
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.7638888888888888,0.7083333333333334,0.7083333333333333,0.7374773646832471,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.5,0.72592673992674,0.41666666666666663
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_Linear,0.7708333333333334,0.7083333333333334,0.7083333333333334,0.7836808809525527,0.631578947368421,1.0,0.7741935483870968,0.4166666666666667,0.6884793388429751,0.41666666666666663
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",RandomForest,0.8125,0.7083333333333334,0.7083333333333333,0.8433993759651655,0.6923076923076923,0.75,0.72,0.6666666666666666,0.7808717948717948,0.41666666666666663
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",GradientBoosting,0.7500000000000001,0.5,0.5,0.7602593964007007,0.5,1.0,0.6666666666666666,0.0,0.6728131868131868,0.0
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",ExtraTrees,0.7777777777777777,0.6666666666666666,0.6666666666666667,0.8071875972611267,0.6428571428571429,0.75,0.6923076923076923,0.5833333333333334,0.7442417582417582,0.33333333333333337
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",KNN,0.7048611111111112,0.625,0.625,0.7516106442577031,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.4166666666666667,0.8083443223443223,0.25
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",NaiveBayes,0.6944444444444444,0.5416666666666666,0.5416666666666666,0.7156836219336219,0.5238095238095238,0.9166666666666666,0.6666666666666666,0.16666666666666666,0.601702479338843,0.08333333333333337
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",XGBoost,0.8472222222222221,0.7083333333333334,0.7083333333333334,0.8676934789067142,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.5833333333333334,0.7259267399267398,0.41666666666666663
1,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LightGBM,0.7291666666666666,0.6666666666666666,0.6666666666666667,0.6675192647909367,0.6428571428571429,0.75,0.6923076923076923,0.5833333333333334,0.7735457875457875,0.33333333333333337
2,89,24,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LogisticRegression,0.6785714285714286,0.625,0.6214285714285714,0.6613327848621966,0.5454545454545454,0.6,0.5714285714285714,0.6428571428571429,0.7359999999999999,0.23943661971830987
