Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.7851239669421488,0.7272727272727273,0.7272727272727273,0.7959136822773187,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.7516923076923078,0.4545454545454546
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.8264462809917356,0.6818181818181818,0.6818181818181818,0.834263241215113,0.625,0.9090909090909091,0.7407407407407407,0.45454545454545453,0.7555384615384615,0.36363636363636365
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.7851239669421488,0.6363636363636364,0.6363636363636364,0.7959136822773187,0.5789473684210527,1.0,0.7333333333333333,0.2727272727272727,0.7594320987654322,0.2727272727272727
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.7768595041322315,0.6818181818181818,0.6818181818181818,0.8195655651538005,0.625,0.9090909090909091,0.7407407407407407,0.45454545454545453,0.6273333333333333,0.36363636363636365
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.7980994050512766,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.6544938271604939,0.4545454545454546
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.8264462809917356,0.7727272727272727,0.7727272727272727,0.792044067044067,0.75,0.8181818181818182,0.782608695652174,0.7272727272727273,0.7324615384615385,0.5454545454545454
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.8140495867768596,0.7727272727272727,0.7727272727272727,0.7583139083139083,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7038765432098766,0.5454545454545454
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.71900826446281,0.5,0.5,0.7451370532710246,0.5,1.0,0.6666666666666666,0.0,0.7470864197530864,0.0
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.8016528925619835,0.5909090909090909,0.5909090909090909,0.8529889228418641,0.5714285714285714,0.7272727272727273,0.64,0.45454545454545453,0.7023333333333333,0.18181818181818177
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.8264462809917356,0.8181818181818182,0.8181818181818181,0.7795815295815295,0.7333333333333333,1.0,0.8461538461538461,0.6363636363636364,0.6401538461538462,0.6363636363636364
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",LogisticRegression,0.75,0.6086956521739131,0.6416666666666666,0.8317889371836741,0.8,0.5333333333333333,0.64,0.75,0.5536363636363636,0.2472727272727272
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_RBF,0.7916666666666666,0.7391304347826086,0.6541666666666667,0.881752795135148,0.7368421052631579,0.9333333333333333,0.8235294117647058,0.375,0.6218181818181818,0.34905660377358494
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_Linear,0.7708333333333333,0.782608695652174,0.7166666666666667,0.8621370296370297,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.5,0.5490909090909091,0.47488584474885853
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",RandomForest,0.5333333333333333,0.5217391304347826,0.5166666666666666,0.7146027464680715,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.5,0.7490909090909091,0.030651340996168508
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",GradientBoosting,0.49166666666666664,0.4782608695652174,0.45416666666666666,0.6655199872591178,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.375,0.7422727272727272,-0.08661417322834652
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",ExtraTrees,0.6,0.6521739130434783,0.6166666666666667,0.7600882141594215,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.5,0.6945454545454546,0.2333333333333334
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",KNN,0.8041666666666667,0.6956521739130435,0.5625,0.839665563194975,0.6818181818181818,1.0,0.8108108108108109,0.125,0.6596969696969697,0.15706806282722519
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",NaiveBayes,0.7083333333333333,0.5652173913043478,0.6083333333333334,0.7802635327635328,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.75,0.4945454545454545,0.1843971631205673
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",XGBoost,0.5666666666666667,0.5652173913043478,0.5791666666666666,0.7735284643640411,0.7272727272727273,0.5333333333333333,0.6153846153846154,0.625,0.6127272727272728,0.14179104477611937
2,91,23,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",LightGBM,0.3875,0.4782608695652174,0.45416666666666666,0.6261542233510197,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.375,0.6672727272727274,-0.08661417322834652
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",LogisticRegression,0.8148148148148148,0.7619047619047619,0.7638888888888888,0.8289562289562289,0.7,0.7777777777777778,0.7368421052631579,0.75,0.5907619047619048,0.5205479452054795
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",SVM_RBF,0.8333333333333334,0.6190476190476191,0.6527777777777778,0.8295907251789605,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.4166666666666667,0.5057368421052632,0.28205128205128205
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",SVM_Linear,0.7777777777777777,0.7142857142857143,0.7361111111111112,0.773074099389889,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.5833333333333334,0.5812380952380953,0.44736842105263164
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",RandomForest,0.787037037037037,0.7142857142857143,0.7361111111111112,0.6442780984447652,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.5833333333333334,0.6193333333333333,0.44736842105263164
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",GradientBoosting,0.8148148148148148,0.7619047619047619,0.7777777777777777,0.7902297832122394,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6666666666666666,0.5890701754385965,0.5333333333333333
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",ExtraTrees,0.75,0.8095238095238095,0.8055555555555556,0.6775332205156768,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8333333333333334,0.5860000000000001,0.6111111111111112
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",KNN,0.7777777777777778,0.5714285714285714,0.5972222222222222,0.77270955165692,0.5,0.7777777777777778,0.6086956521739131,0.4166666666666667,0.7139411764705882,0.18181818181818177
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",NaiveBayes,0.8055555555555556,0.7619047619047619,0.7777777777777777,0.6970951343500363,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6666666666666666,0.49335294117647055,0.5333333333333333
3,93,21,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",XGBoost,0.787037037037037,0.6666666666666666,0.6805555555555556,0.7658239364121717,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5833333333333334,0.6717142857142857,0.34666666666666657
