k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.6153399881470057,0.09520168649879485,"[0.5060728744939271, 0.7380952380952381, 0.6018518518518519]",auc,LogisticRegression
14,0.6054131054131054,0.08289080641581852,"[0.5384615384615385, 0.7222222222222222, 0.5555555555555556]",auc,LogisticRegression
10,0.603408449899678,0.08342255872105796,"[0.5020242914979757, 0.7063492063492064, 0.6018518518518519]",auc,LogisticRegression
16,0.5986654670865198,0.08868752422191208,"[0.5182186234817814, 0.7222222222222222, 0.5555555555555556]",auc,LogisticRegression
18,0.5955790473334334,0.09028089217216831,"[0.5182186234817814, 0.7222222222222222, 0.5462962962962963]",auc,LogisticRegression
4,0.5875229384001314,0.05179661354214361,"[0.5668016194331983, 0.6587301587301587, 0.5370370370370371]",auc,LogisticRegression
12,0.5808413483852081,0.09168754020622699,"[0.4898785425101214, 0.7063492063492063, 0.5462962962962963]",auc,LogisticRegression
6,0.5796792551178517,0.08958677255047397,"[0.5141700404858299, 0.7063492063492064, 0.5185185185185186]",auc,LogisticRegression
