k,mean_score,std_score,fold_scores,metric,tuning_model
12,0.6598829447126661,0.07706558712512127,"[0.5828877005347592, 0.7651821862348178, 0.6315789473684211]",auc,LogisticRegression
14,0.6491862111057157,0.09021034323465874,"[0.5614973262032086, 0.7732793522267206, 0.612781954887218]",auc,LogisticRegression
10,0.6324135101224884,0.05674646312835233,"[0.5614973262032086, 0.700404858299595, 0.6353383458646616]",auc,LogisticRegression
18,0.62133738294729,0.1102474077640761,"[0.49732620320855614, 0.7651821862348178, 0.6015037593984962]",auc,LogisticRegression
8,0.6199770301937484,0.06547082593001254,"[0.5721925133689839, 0.7125506072874493, 0.575187969924812]",auc,LogisticRegression
16,0.615311932649394,0.1037379948278999,"[0.5026737967914439, 0.7530364372469636, 0.5902255639097744]",auc,LogisticRegression
4,0.5935189681319712,0.02655138126606002,"[0.5561497326203209, 0.6153846153846153, 0.6090225563909775]",auc,LogisticRegression
6,0.5868218468837664,0.03304591860620835,"[0.5401069518716577, 0.611336032388664, 0.6090225563909775]",auc,LogisticRegression
