Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_Linear,0.7641100685598292,0.0801971311881608,0.6912499999999999,0.7985308324026308,0.1185962108375108,0.7204339314980122,0.6801937193241541,0.0839134629476066,0.6754385964912281,0.6926427811954128,0.05713531167767,0.6825,0.7483838383838384,0.091252102605784,0.7547169811320755,0.6434024455077086,0.1906890365706958,0.625,0.670807453416149,0.1175532091965165,0.6837606837606838,0.7418831168831169,0.090753061318699,0.74,8.8,8.8,4.48998886412873,4,6.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.5172413793103448
LogisticRegression,0.7615227462595884,0.0720935705743265,0.7150000000000001,0.8155175810177987,0.0810714275669487,0.7583947247864167,0.696581679190375,0.079317873916928,0.6929824561403509,0.7135951621477937,0.0529431457371122,0.698125,0.7659632034632035,0.1313509105145326,0.7636363636363637,0.6749175970228601,0.2200964190584582,0.65625,0.6862604540023896,0.1263588937547808,0.7058823529411765,0.7522727272727272,0.1448456320246515,0.74,8.8,8.8,4.48998886412873,4,6.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.5172413793103448
LightGBM,0.760117545930943,0.0597821534628532,0.7264062499999999,0.8170835685540055,0.0336658359289767,0.7662347457752754,0.6747281703803443,0.1123757236352502,0.6666666666666666,0.685038353459406,0.0873680849007979,0.6637500000000001,0.709018759018759,0.0519759024269532,0.7096774193548387,0.7332801701222753,0.1968780182403581,0.6875,0.700552995391705,0.1099513203743807,0.6984126984126984,0.6367965367965367,0.0728045353356192,0.64,13.2,13.2,6.013318551349164,4,18.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,27,5,2.4444444444444446
LogisticRegression,0.758604339130655,0.0818519536342081,0.7025000000000001,0.793212890291132,0.1264576905634816,0.7382854027670809,0.696581679190375,0.079317873916928,0.6929824561403509,0.7135951621477937,0.0529431457371122,0.698125,0.7659632034632035,0.1313509105145326,0.7636363636363637,0.6749175970228601,0.2200964190584582,0.65625,0.6862604540023896,0.1263588937547808,0.7058823529411765,0.7522727272727272,0.1448456320246515,0.74,8.8,8.8,4.48998886412873,4,6.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.5172413793103448
SVM_Linear,0.7513049899772388,0.0838460458796904,0.678125,0.8077928883670056,0.0840104969287888,0.719736333207229,0.6884564710651666,0.0834881072597961,0.6842105263157895,0.7063296498822814,0.037440947366851,0.6771875,0.7239752567693744,0.1138372329871731,0.7121212121212122,0.7753216374269005,0.2014456150672632,0.734375,0.7183009416950512,0.0910628430121131,0.7230769230769231,0.6373376623376623,0.1506213587966685,0.62,8.8,8.8,4.48998886412873,4,6.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.5172413793103448
LogisticRegression,0.7476682178356819,0.0258476812524649,0.7031249999999999,0.801916945770375,0.0770167720699189,0.7643530765409321,0.6747281703803443,0.1086363520261722,0.6666666666666666,0.6892703349282296,0.0527157517678215,0.6725,0.7777777777777778,0.1152024519629318,0.7407407407407407,0.6611164274322169,0.2305988989591794,0.625,0.6692650486768134,0.1335783557079134,0.6779661016949152,0.7174242424242425,0.225187402825257,0.72,12.0,12.0,2.8284271247461903,8,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,36,4,1.6666666666666667
LogisticRegression,0.7319497550119559,0.0322039837859944,0.6959375,0.7959089707445981,0.0772844821379999,0.7577951630439883,0.6728966685488424,0.0872211392397096,0.6666666666666666,0.688977937267411,0.042304116947326,0.6681250000000001,0.755050505050505,0.1288423335064109,0.7241379310344828,0.6938649654439129,0.2167836267088103,0.65625,0.6807552447552447,0.1097040462847997,0.6885245901639344,0.6840909090909091,0.2177763488268556,0.68,12.0,12.0,2.8284271247461903,8,12.0,16,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,36,4,1.6666666666666667
KNN,0.7302799066076578,0.1102166812787389,0.7140624999999999,0.7612633430408096,0.0247249632463656,0.7460337777461655,0.6370658327180067,0.0945589022851738,0.631578947368421,0.6250562011088328,0.0768297635254349,0.6215625,0.6681468531468532,0.0773179945250326,0.6617647058823529,0.7282509303561935,0.1939246732337247,0.703125,0.6754208754208754,0.0911894914959745,0.6818181818181818,0.5218614718614718,0.1888860227069051,0.54,12.0,12.0,2.8284271247461903,8,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,36,4,1.6666666666666667
SVM_RBF,0.7284897160256012,0.077387116324713,0.6993749999999999,0.7933590189415007,0.0839027651916159,0.7244420563342497,0.6979802805889762,0.0880027171903993,0.6929824561403509,0.7076427811954128,0.0510625364319512,0.698125,0.7704076479076478,0.0869514190059656,0.7636363636363637,0.6749175970228601,0.2200964190584582,0.65625,0.6886943164362519,0.1207556808007302,0.7058823529411765,0.7403679653679653,0.1218820386633643,0.74,8.8,8.8,4.48998886412873,4,6.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.5172413793103448
KNN,0.7280579778187433,0.0409438131181458,0.6682812499999999,0.7449253760836461,0.0838948952588915,0.6994266065318107,0.6710651667173405,0.0757078609977509,0.6666666666666666,0.680983519404572,0.0553721866928664,0.6659375000000001,0.7455555555555555,0.1417004317060432,0.7166666666666667,0.7013609782030834,0.1850259256661023,0.671875,0.6875244968608814,0.0869526757338235,0.6935483870967742,0.6606060606060606,0.2530529839226882,0.66,13.2,13.2,6.013318551349164,4,18.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC_M1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,27,5,2.4444444444444446
