feature,n_valid,shapiro_stat,shapiro_p_value,is_normal_global_p_ge_0_05,shapiro_q_value_fdr,is_normal_after_fdr_q_ge_0_05
Morph_Volume_cm3,116,0.14494322752481303,5.714039052117262e-23,False,1.1926561901658932e-21,False
Morph_ApproximateVolume_cm3,116,0.1452368821954032,5.757650573214574e-23,False,1.1926561901658932e-21,False
Morph_voxelsCounting_vx,116,0.14523688219540354,5.757650573214657e-23,False,1.1926561901658932e-21,False
Morph_SurfaceArea_cm2,116,0.2769345016012763,2.1808713633883226e-21,False,1.9525171728868096e-20,False
Morph_SurfaceToVolumeRatio_cm,116,0.9657969856940625,0.004660174669748174,False,0.0064973589145527425,False
Morph_Compacity,116,0.7498111092693809,8.936219687920027e-13,False,2.9448905789736455e-12,False
Morph_Compactness1,116,0.9384855889666756,4.563401075061932e-05,False,7.434754560494158e-05,False
Morph_Compactness2,116,0.9748275625551293,0.027778376641116324,False,0.0341344458725582,False
Morph_SphericalDisproportion,116,0.7901557349767543,1.3984032511822378e-11,False,3.97585238081239e-11,False
Morph_Sphericity,116,0.9174343961857718,2.428111863687892e-06,False,4.241882171502943e-06,False
Morph_Asphericity,116,0.7901557349767547,1.3984032511822887e-11,False,3.97585238081239e-11,False
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,116,0.71627642062977,1.1384176659925433e-13,False,4.012242309161778e-13,False
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,116,0.9816222864977783,0.11296246249223683,True,0.12897289024704206,True
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,116,0.9706124144337899,0.01188796451130439,False,0.015254467735744572,False
Morph_CentreOfMassShift_mm,116,0.7114686745874002,8.594155147801163e-14,False,3.1153812410779214e-13,False
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,116,0.7050985207628697,5.95142957079405e-14,False,2.2709402309608874e-13,False
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,116,0.7072560515999282,6.73589020647706e-14,False,2.504369435741471e-13,False
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,116,0.6292846880584715,1.1000109577681032e-15,False,4.9844246523867174e-15,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,116,0.9667342972163767,0.0055754495537453114,False,0.00762679420087802,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,116,0.9540296705940126,0.0005544786837090318,False,0.0008288598880186558,False
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,116,0.6844859975001552,1.8812736490187366e-14,False,7.372558894803157e-14,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,116,0.7806894726630775,7.114013730102524e-12,False,2.149024980968471e-11,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,116,0.7416871855038443,5.333575700112708e-13,False,1.7985313407356805e-12,False
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,116,0.8169308454053413,1.0652383853156468e-10,False,2.860362330940163e-10,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,116,0.8542761596620163,2.58806667772874e-09,False,6.254494471177789e-09,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,116,0.8397756607895671,7.084394936347909e-10,False,1.8343522603043695e-09,False
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,116,0.784137758967216,9.078587973023555e-12,False,2.6865209307926846e-11,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,116,0.829365730088444,2.926830291607931e-10,False,7.716188950602726e-10,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,116,0.8407914357876517,7.737897889564176e-10,False,1.9684126210294833e-09,False
Morph_Maximum3DDiameter_mm,116,0.6775926467421953,1.2953586365752182e-14,False,5.217416730650184e-14,False
Morph_SphereDiameter_mm,116,0.631822659788883,1.2447121401001071e-15,False,5.469189706500471e-15,False
Morph_IntegratedIntensity_Intensity,116,0.13730099169455623,4.691540838836695e-23,False,1.1926561901658932e-21,False
IB_MeanIntensity,116,0.990545676716062,0.608530083824091,True,0.6393975518441536,True
IB_IntensityVariance,116,0.8889480244042546,8.304607118248595e-08,False,1.649545249515132e-07,False
IB_IntensitySkewness,116,0.8709706042933387,1.2787694263626041e-08,False,2.897211981602775e-08,False
IB_IntensityKurtosis,116,0.6268735545564621,9.78710066920244e-16,False,4.577837409788238e-15,False
IB_MedianIntensity,116,0.9825827331450383,0.13766188586660658,True,0.15473622829967404,True
IB_MinimumIntensity,116,0.5931032235134224,2.013056583016474e-16,False,1.006528291508237e-15,False
IB_10thIntensityPercentile,116,0.9767132891190812,0.040897851243413524,False,0.04983351622096606,False
IB_25thIntensityPercentile,116,0.9808794513146383,0.0968798055936109,True,0.11148866516725063,True
IB_50thIntensityPercentile,116,0.9825827331450383,0.13766188586660658,True,0.15473622829967404,True
IB_75thIntensityPercentile,116,0.9910488874146338,0.6546128062310899,True,0.6597378963732069,True
IB_90thIntensityPercentile,116,0.9910551330540746,0.6551879798464951,True,0.6597378963732069,True
IB_StandardDeviation,116,0.9792625347071442,0.0692927872971792,True,0.08235618162369661,True
IB_MaximumIntensity,116,0.9876049418697164,0.37063750242185894,True,0.4071396806906784,True
IB_IntensityInterquartileRange,116,0.9522214469404843,0.0004075776728122106,False,0.0006156121099767765,False
IB_IntensityRange,116,0.9910281774332972,0.6527059065018056,True,0.6597378963732069,True
IB_IntensityBasedMeanAbsoluteDeviation,116,0.9709152704609217,0.012624730666058853,False,0.01591813866590029,False
IB_IntensityBasedRobustMeanAbsoluteDeviation,116,0.9593530971968075,0.001412871517903125,False,0.002048663700959531,False
IB_IntensityBasedMedianAbsoluteDeviation,116,0.9707030444521797,0.012103638399683094,False,0.015394978666263584,False
IB_IntensityBasedCoefficientOfVariation,116,0.7715237723470199,3.767376383030302e-12,False,1.2139323900875417e-11,False
IB_IntensityBasedQuartileCoefficientOfDispersion,116,0.9160454123992591,2.0307189260364636e-06,False,3.6352375836455213e-06,False
IB_AreaUnderCurveCIVH,116,0.9906535423829018,0.6183504051992175,True,0.645041789596306,True
IB_IntensityBasedEnergy,116,0.1576105300660141,7.946794492777362e-23,False,1.1929372441716288e-21,False
IB_RootMeanSquareIntensity,116,0.9929464903978904,0.8239737126738336,True,0.8239737126738336,True
IB_TotalLesionGlycolysis,116,0.13759942082039966,4.7276812329840604e-23,False,1.1926561901658932e-21,False
IH_IntensityHistogramMean_Intensity,116,0.9907591632176319,0.6280023007054891,True,0.6458179688106094,True
IH_IntensityHistogramVariance_Intensity,116,0.888821695274056,8.19107230718139e-08,False,1.649545249515132e-07,False
IH_IntensityHistogramSkewness_Intensity,116,0.8766005840523742,2.25607458057288e-08,False,4.9565274876222366e-08,False
IH_IntensityHistogramKurtosis_Intensity,116,0.6391613981746559,1.785627439543405e-15,False,7.615175845111581e-15,False
IH_IntensityHistogramMedian_Intensity,116,0.9799893881570343,0.0805639450909751,True,0.09345417630553111,True
IH_IntensityHistogramMinimumGreyLevel_Intensity,116,0.5158451762819204,7.53891152064934e-18,False,4.204392963439055e-17,False
IH_IntensityHistogram10thPercentile,116,0.9645119386809247,0.0036530943701901706,False,0.00514270566677257,False
IH_IntensityHistogram25thPercentile,116,0.9767775037606581,0.04144260043179195,False,0.05007647552174861,True
IH_IntensityHistogram50thPercentile,116,0.9799893881570343,0.0805639450909751,True,0.09345417630553111,True
IH_IntensityHistogram75thPercentile,116,0.9900554977031817,0.5645237031454342,True,0.6018818893829997,True
