feature,variance,log10_variance
Morph_Compactness1,2.5008665729971155e-05,-4.601909460898482
IH_RootMeanSquare_Intensity,0.00015529979238623244,-3.8088291220646084
GLSZM_SmallZoneLowGreyLevelEmphasis,0.00016896511219720122,-3.772202956392205
GLCM_NormalisedInverseDifferenceMoment,0.0002959593834144205,-3.528767884667351
NGTDM_Coarseness,0.00046210214325963163,-3.335262016250901
GLCM_NormalisedInverseDifference,0.001042069909085772,-2.9821031442360977
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0037216657489023744,-2.4292626342926953
GLSZM_NormalisedGreyLevelNonUniformity,0.003847451438734644,-2.4148268528709793
GLSZM_NormalisedZoneSizeNonUniformity,0.004564856437277513,-2.3405728761897655
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.005174522810100115,-2.286129694192107
GLRLM_ShortRunLowGreyLevelEmphasis,0.005224786717898873,-2.281931433196975
GLSZM_LowGrayLevelZoneEmphasis,0.005378600174887999,-2.2693307382724073
Morph_Sphericity,0.005617884231310984,-2.250427214544649
GLCM_AngularSecondMoment,0.005642018917149745,-2.2485654619533806
GLRLM_ShortRunsEmphasis,0.005902493154242756,-2.228964507873467
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.007980965999006835,-2.0979445393407463
GLCM_InverseVariance,0.009440352095692776,-2.0250118075240575
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.009604696891664214,-2.0175163361557975
GLRLM_RunPercentage,0.010097576758344466,-1.9957828367434627
IH_Uniformity_Intensity,0.010771359905706676,-1.9677294626542188
GLSZM_SmallZoneEmphasis,0.012400434635701077,-1.9065630924980201
GLCM_JointMaximum,0.012800947673489637,-1.8927578776516214
GLCM_Correlation,0.01298798854987446,-1.8864581028835967
Morph_Compactness2,0.013305094948204496,-1.8759820218440137
GLRLM_LowGreyLevelRunEmphasis,0.014985082462506976,-1.8243408627718902
GLCM_InverseDifference,0.01972059174744783,-1.7050800574866039
GLSZM_ZonePercentage,0.020895607723289956,-1.679944993390059
IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.02424702351539075,-1.6153415663295805
GLCM_InverseDifferenceMoment,0.025795582524990538,-1.5884546602711265
Morph_Asphericity,0.0266144673470176,-1.574882221211368
Morph_SphericalDisproportion,0.026614467347017605,-1.574882221211368
IB_IntensityBasedQuartileCoefficientOfDispersion,0.02738363502747678,-1.562508902147088
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.03162905397176595,-1.4999137976685883
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.03455696745139187,-1.4614643760449422
IH_IntensityHistogramCoefficientOfVariation_Intensity,0.0389235067563878,-1.4097880395039903
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.055946240936467356,-1.252229088670207
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.0577681543391841,-1.2383115076996825
IB_IntensityBasedCoefficientOfVariation,0.05839881899520508,-1.2335959355694062
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.06062019990261989,-1.2173826358190087
IH_IntensityHistogramEntropyLog10_Intensity,0.07366114864210048,-1.1327615132102564
NGTDM_Contrast,0.07456600142097274,-1.1274591451879203
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.08065007112128607,-1.0933952452867648
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.11289547064246136,-0.9473234815826513
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.13246967137096388,-0.8778835410742186
Morph_CentreOfMassShift_mm,0.20255774564804396,-0.6934511450831012
GLCM_JointEntropyLog10,0.2706112900320693,-0.567654088385923
GLRLM_RunLengthVariance,0.2921570980366232,-0.5343835579208025
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0.3125637523012834,-0.5050613880822403
GLRLM_RunEntropy,0.3509186210211468,-0.4547935859236679
IH_IntensityHistogramSkewness_Intensity,0.7083705944655537,-0.14973947532777623
IB_IntensitySkewness,0.7117193403162909,-0.1476912324603392
IH_IntensityHistogramEntropyLog2_Intensity,0.8128659690924754,-0.08998105795056156
GLSZM_ZoneSizeEntropy,1.037764377618184,0.016098758988567184
GLRLM_LongRunLowGreyLevelEmphasis,1.0605649816647444,0.02553728323850517
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,1.3903630728613603,0.14312822467919067
GLRLM_LongRunsEmphasis,1.49378654073979,0.17428854205655797
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,2.3488228456713847,0.3708502623935039
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,2.6608870504138293,0.4250264399694011
IH_IntensityHistogramMinimumGreyLevel_Intensity,2.665279429250891,0.4257427474040613
GLCM_JointEntropyLog2,2.986251403714711,0.47512636690221033
IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,3.8780509249144997,0.5886135077505723
GLCM_DifferenceAverage,4.132410282867339,0.6162034335494326
GLCM_Dissimilarity,4.132410282867339,0.6162034335494326
GLCM_SumEntropy,4.15360025071653,0.6184246969989223
GLCM_DifferenceEntropy,4.643956847367905,0.6668881755289315
IH_IntensityHistogramKurtosis_Intensity,5.123498490808898,0.7095666126157303
IB_IntensityKurtosis,5.341393609589496,0.7276545824953702
IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,5.499744104339496,0.7403424828291012
IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,5.531774948050297,0.7428645031784851
IH_IntensityHistogramStd_Intensity,7.094180907102765,0.8509022591225514
Morph_Compacity,10.392700068693994,1.0167283938127378
Morph_SurfaceToVolumeRatio_cm,12.088370720344152,1.082367770269705
IH_IntensityHistogram10thPercentile,12.092152199762188,1.0825036048555405
NGTDM_Busyness,12.766518606500593,1.1060724825320765
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,16.781898718051863,1.2248410957133706
IH_IntensityHistogram25thPercentile,21.188466111771664,1.3260995181404829
IH_IntensityHistogramInterquartileRange_Intensity,24.527645659928652,1.3896558634949363
IH_IntensityHistogramMean_Intensity,31.503288864702288,1.4983558954160268
NGTDM_Strength,35.148800447119406,1.5459105080731723
GLCM_JointAverage,37.65749625901957,1.5758514416222693
IH_IntensityHistogram50thPercentile,38.592969678953644,1.5865081982542368
IH_IntensityHistogramMedian_Intensity,38.592969678953644,1.5865081982542368
IH_MaximumHistogramGradientGreyLevel_Intensity,42.832342449464925,1.6317718260906826
IH_IntensityHistogram75thPercentile,58.61920332936983,1.76803991181635
Morph_SphereDiameter_mm,60.0027093717712,1.7781708610277107
IH_IntensityHistogramMode_Intensity,68.63458680142686,1.836543023456976
IH_IntensityHistogram90thPercentile,70.04302913198572,1.845364919633854
GLCM_DifferenceVariance,91.80321551097092,1.9628578931207925
IH_MinimumHistogramGradientGreyLevel_Intensity,93.91498216409038,1.9727348803615619
IH_IntensityHistogramMaximumGreyLevel_Intensity,93.94493162901308,1.9728733546874515
IH_IntensityHistogramRange_Intensity,100.54302913198572,2.0023519653906594
Morph_Maximum3DDiameter_mm,127.91746555987483,2.106929846108217
GLCM_SumAverage,150.62998501091357,2.1779114328776688
Morph_Volume_cm3,227.92277300695724,2.35778772007792
Morph_ApproximateVolume_cm3,228.2251759571939,2.358363550582639
