model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
SVM_Linear,5,113,0.7987301587301587,0.7168141592920354,0.7130158730158731,0.746031746031746,0.746031746031746,0.746031746031746,0.68,0.8364682539682541,0.7180812324929973,0.7353571428571428,0.7627350427350427,0.7785714285714286,0.7512814645308924,0.6921428571428572,0.08795376886350025,0.08173293640553429,0.08246375475977534,0.10079036047075618,0.16507936507936508,0.06585284028686725,0.15538263793724058
