Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
KNN,GradientBoosting,0.6986177884615385,0.6197415865384615,0.0788762019230771,2.1135314915626275,0.03455530255573701,✓,✗,1.0,✗
KNN,XGBoost,0.6986177884615385,0.6066706730769231,0.09194711538461542,1.853248449056054,0.06384675629994,✗,✗,1.0,✗
KNN,SVM_Linear,0.6986177884615385,0.6105769230769231,0.08804086538461542,1.8291935001435506,0.06737062582469723,✗,✗,1.0,✗
KNN,LightGBM,0.6986177884615385,0.6228966346153846,0.07572115384615397,1.7384412285947066,0.0821330973750382,✗,✗,1.0,✗
KNN,RandomForest,0.6986177884615385,0.6392728365384615,0.059344951923077094,1.677911448570131,0.09336438721893188,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.6811899038461537,0.6105769230769231,0.07061298076923062,1.5102343361567145,0.13098364015962077,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6811899038461537,0.6066706730769231,0.07451923076923062,1.4839879314250954,0.13781212233151552,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.6811899038461537,0.6197415865384615,0.06144831730769229,1.4656083944875289,0.14275500302643357,✗,✗,1.0,✗
KNN,SVM_RBF,0.6986177884615385,0.6355168269230769,0.06310096153846168,1.4259249249950365,0.15389001385615728,✗,✗,1.0,✗
KNN,NaiveBayes,0.6986177884615385,0.6251502403846154,0.07346754807692313,1.3613770145759572,0.17339457612037357,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.6811899038461537,0.6228966346153846,0.05829326923076916,1.2756742054966772,0.20207071052099457,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.6811899038461537,0.6392728365384615,0.04191706730769229,1.1393502415293708,0.2545571008903573,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.6811899038461537,0.6355168269230769,0.04567307692307687,1.1184839248385177,0.2633603683347725,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6811899038461537,0.6251502403846154,0.056039663461538325,1.0692927492214337,0.2849377768007344,✗,✗,1.0,✗
KNN,ExtraTrees,0.6986177884615385,0.6514423076923077,0.04717548076923084,1.0655857882967004,0.28661092636041774,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6514423076923077,0.6066706730769231,0.04477163461538458,0.9236153142709893,0.3556866375966289,✗,✗,1.0,✗
RandomForest,XGBoost,0.6392728365384615,0.6066706730769231,0.032602163461538325,0.8304089257770094,0.4063076207726497,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6514423076923077,0.6197415865384615,0.031700721153846256,0.8120855840194857,0.41674252454797434,✗,✗,1.0,✗
ExtraTrees,SVM_Linear,0.6514423076923077,0.6105769230769231,0.04086538461538458,0.7582082129535429,0.44832634528595705,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.6197415865384615,0.6392728365384615,-0.01953125,-0.728729373299793,0.4661672214051985,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6514423076923077,0.6228966346153846,0.028545673076923128,0.7007376668578625,0.48346674465128403,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.6811899038461537,0.6514423076923077,0.029747596153846034,0.6849713696455431,0.49336198772666706,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6105769230769231,0.6392728365384615,-0.028695913461538325,-0.5754225755821645,0.5650055396647068,✗,✗,1.0,✗
RandomForest,LightGBM,0.6392728365384615,0.6228966346153846,0.016376201923076872,0.5543235133387359,0.5793574611560296,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6355168269230769,0.6066706730769231,0.028846153846153744,0.5386929001425849,0.59009877349798,✗,✗,1.0,✗
XGBoost,LightGBM,0.6066706730769231,0.6228966346153846,-0.016225961538461453,-0.478347967614641,0.632402560878387,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6514423076923077,0.6251502403846154,0.02629206730769229,0.474013463398533,0.6354903064653667,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6105769230769231,0.6355168269230769,-0.024939903846153744,-0.46516279771980973,0.6418148778757453,✗,✗,1.0,✗
LogisticRegression,KNN,0.6811899038461537,0.6986177884615385,-0.017427884615384803,-0.44621713493568343,0.6554404067064898,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6514423076923077,0.6392728365384615,0.012169471153846256,0.38109903994301175,0.7031297597741004,✗,✗,1.0,✗
ExtraTrees,SVM_RBF,0.6514423076923077,0.6355168269230769,0.015925480769230838,0.3593237745475149,0.7193528908206588,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.6197415865384615,0.6355168269230769,-0.01577524038461542,-0.3298666900932138,0.7415006934800232,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6197415865384615,0.6066706730769231,0.013070913461538325,0.31558794198994733,0.7523152911978771,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6251502403846154,0.6066706730769231,0.01847956730769229,0.27837590315421307,0.7807238152353329,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6105769230769231,0.6251502403846154,-0.01457331730769229,-0.26752433592591246,0.7890654794039624,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6355168269230769,0.6228966346153846,0.01262019230769229,0.25988299114948127,0.7949540317045825,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6392728365384615,0.6251502403846154,0.014122596153846034,0.24238328262821338,0.8084831867638549,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6105769230769231,0.6228966346153846,-0.012319711538461453,-0.21582080821618568,0.8291274279214813,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6105769230769231,0.6197415865384615,-0.009164663461538325,-0.1655530586334047,0.8685086911779252,✗,✗,1.0,✗
NaiveBayes,SVM_RBF,0.6251502403846154,0.6355168269230769,-0.010366586538461453,-0.15831792715113288,0.8742062824660498,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6197415865384615,0.6228966346153846,-0.003155048076923128,-0.09880960634009925,0.9212894410662003,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.6392728365384615,0.6355168269230769,0.0037560096153845812,0.09468682346817049,0.9245635843001743,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6197415865384615,0.6251502403846154,-0.005408653846153966,-0.08599806754200921,0.9314679534144555,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6105769230769231,0.6066706730769231,0.00390625,0.06898840089673007,0.9449988522452886,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6251502403846154,0.6228966346153846,0.0022536057692308376,0.035802094925849695,0.9714401626302271,✗,✗,1.0,✗
