Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
LogisticRegression,0.7112986305633365,0.05093783871596279,0.642156862745098,0.7857142857142858,0.7441688761016269,0.13818200609922107,0.5,0.8262671292691385,0.6455016495060988,0.048308112669571905,0.5862068965517241,0.7096774193548387,0.6457539682539681,0.03679371752628413,0.6045751633986928,0.6974789915966386,0.6799999999999999,0.1616657121010383,0.4,0.8,0.6133333333333333,0.19753576075779858,0.4,0.8235294117647058,0.6142817542817542,0.12469204888478884,0.5,0.7567567567567568,0.6781746031746032,0.17956294396127875,0.4444444444444444,0.875,6.8,1.7888543819998317,6.0,10.0
KNN,0.6542915499533147,0.08931633900347642,0.5437500000000001,0.7563025210084033,0.7017341591439618,0.10599114643045512,0.5353535353535354,0.7919257286148562,0.612068014793265,0.06776785177319732,0.5517241379310345,0.6923076923076923,0.6040546218487395,0.055786791765770005,0.5196078431372549,0.6680672268907563,0.6208771929824561,0.1712082063542903,0.3333333333333333,0.75,0.652156862745098,0.20563757624598042,0.3,0.8235294117647058,0.6043329043329043,0.16000102855788986,0.42857142857142855,0.7777777777777778,0.555952380952381,0.20249957619034376,0.3333333333333333,0.875,6.8,1.7888543819998317,6.0,10.0
ExtraTrees,0.6493611889200125,0.07171426312799428,0.5375000000000001,0.7037037037037037,0.6881519183833805,0.11589000362770052,0.5,0.8054980254495885,0.6364208094463935,0.10460746451013286,0.5,0.75,0.6287605042016807,0.08435024155920152,0.5125,0.7222222222222222,0.6448412698412699,0.11778430221949072,0.5,0.7777777777777778,0.6015686274509804,0.1577328807464981,0.4,0.8235294117647058,0.6137534135911418,0.11945997470369851,0.47058823529411764,0.8,0.655952380952381,0.10230863694355266,0.5555555555555556,0.7777777777777778,6.8,1.7888543819998317,6.0,10.0
SVM_Linear,0.6456742141300965,0.0936883887342862,0.48125000000000007,0.7058823529411764,0.6672513477325307,0.14086901480515987,0.5,0.8288123041692519,0.5714873125885361,0.0957219321346029,0.4166666666666667,0.6538461538461539,0.5461251167133521,0.06361415185575428,0.5,0.6260504201680672,0.5500696621386276,0.1792072479034269,0.25,0.7222222222222222,0.8509803921568627,0.1471241684886594,0.6666666666666666,1.0,0.6555716747021095,0.16368054187402814,0.36363636363636365,0.7428571428571429,0.24126984126984125,0.22430992129446986,0.0,0.4444444444444444,6.8,1.7888543819998317,6.0,10.0
GradientBoosting,0.6234146436352319,0.06776910823306265,0.53125,0.6974789915966386,0.699623864382161,0.07880776895327318,0.5833333333333333,0.7669482749522816,0.5530285312265291,0.08159381753348084,0.4444444444444444,0.6538461538461539,0.5495938375350139,0.06033364986398326,0.45,0.6102941176470589,0.563961038961039,0.17734080087765614,0.2857142857142857,0.7272727272727273,0.6015686274509804,0.18777722041280526,0.4,0.8823529411764706,0.5582328782328783,0.14574565112853421,0.4,0.7692307692307693,0.4976190476190476,0.19223722956634312,0.2222222222222222,0.75,6.8,1.7888543819998317,6.0,10.0
RandomForest,0.6232232337379398,0.08867902319117366,0.5062500000000001,0.7394957983193278,0.6718874038260625,0.13186589998264736,0.4722222222222222,0.7812466123039552,0.5792799216603444,0.1017007242489075,0.4444444444444444,0.6774193548387096,0.5783520074696545,0.08486318533255205,0.45,0.6680672268907563,0.583984962406015,0.1917579957920791,0.2857142857142857,0.75,0.6368627450980392,0.17300741250818083,0.4,0.8235294117647058,0.5888226157191674,0.16086630745154437,0.4,0.7567567567567568,0.5198412698412698,0.15532052214905498,0.3333333333333333,0.75,6.8,1.7888543819998317,6.0,10.0
NaiveBayes,0.5963001867413633,0.06292219660827629,0.5539215686274509,0.7016806722689075,0.6615004752020449,0.1884133468255943,0.3333333333333333,0.7876768616747181,0.5666623884087734,0.04419169581890968,0.5,0.6153846153846154,0.4720261437908497,0.05372244874745844,0.3888888888888889,0.5245098039215687,0.46599455490471087,0.26484967970891987,0.0,0.6521739130434783,0.7329411764705882,0.4126377299687604,0.0,1.0,0.5678571428571428,0.3188165474527714,0.0,0.75,0.2111111111111111,0.32489314482696546,0.0,0.7777777777777778,6.8,1.7888543819998317,6.0,10.0
SVM_RBF,0.5881676003734827,0.23222544493327302,0.22058823529411764,0.7777777777777778,0.6944156209965431,0.15020853345785543,0.45644018118707314,0.8293143434928233,0.5809037582118782,0.14165948061993464,0.3448275862068966,0.6923076923076923,0.5773039215686274,0.10762449985058789,0.39215686274509803,0.6666666666666666,0.5695238095238095,0.1900844185297692,0.3333333333333333,0.75,0.5462745098039214,0.3238548571098849,0.11764705882352941,0.8823529411764706,0.5189321717925837,0.24213942673561725,0.17391304347826086,0.7894736842105263,0.6083333333333333,0.2032718486275078,0.3333333333333333,0.875,6.8,1.7888543819998317,6.0,10.0
XGBoost,0.5743604108309991,0.12112643431423348,0.4444444444444445,0.7142857142857143,0.6337073069399861,0.20375906743449687,0.3,0.7936344492661154,0.5615165948870064,0.10793334618492491,0.4444444444444444,0.7307692307692307,0.5686624649859944,0.0898073561616253,0.4375,0.6895424836601307,0.5776984126984127,0.19269058389996316,0.2857142857142857,0.7777777777777778,0.5980392156862744,0.15808348526075586,0.4117647058823529,0.8235294117647058,0.5649158249158249,0.15043392740963857,0.4,0.8,0.5392857142857143,0.14290122776572417,0.375,0.75,6.8,1.7888543819998317,6.0,10.0
LightGBM,0.5510480859010272,0.13986613830086816,0.3333333333333333,0.6617647058823529,0.6358779617340213,0.20968244699782482,0.2685185185185185,0.7843476274904717,0.5351801146573115,0.1736427204400899,0.25,0.6923076923076923,0.5346428571428572,0.15243256230221655,0.2777777777777778,0.6397058823529411,0.5660659000442282,0.256964980822483,0.125,0.75,0.5466666666666666,0.19624698637601695,0.3333333333333333,0.8235294117647058,0.5395865347183805,0.22782780610595219,0.18181818181818182,0.7777777777777778,0.5226190476190476,0.2005715881054753,0.2222222222222222,0.75,6.8,1.7888543819998317,6.0,10.0
