Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5510662177328844
LogisticRegression,0.02,0.546485260770975
LogisticRegression,0.03,0.5418098510882017
LogisticRegression,0.04,0.5370370370370371
LogisticRegression,0.05,0.5321637426900585
LogisticRegression,0.060000000000000005,0.5271867612293144
LogisticRegression,0.06999999999999999,0.522746071133168
LogisticRegression,0.08,0.5183946488294314
LogisticRegression,0.09,0.5047431201277356
LogisticRegression,0.09999999999999999,0.4995251661918329
LogisticRegression,0.11,0.4941899548641122
LogisticRegression,0.12,0.4887334887334888
LogisticRegression,0.13,0.4857058650162099
LogisticRegression,0.14,0.4802226197575035
LogisticRegression,0.15000000000000002,0.46606334841628955
LogisticRegression,0.16,0.4603174603174603
LogisticRegression,0.17,0.44763670064874883
LogisticRegression,0.18000000000000002,0.4417344173441734
LogisticRegression,0.19,0.43568639864936165
LogisticRegression,0.2,0.42521367521367526
LogisticRegression,0.21000000000000002,0.4213999783620037
LogisticRegression,0.22,0.41398202936664474
LogisticRegression,0.23,0.40814740814740813
LogisticRegression,0.24000000000000002,0.40485829959514164
LogisticRegression,0.25,0.3903133903133903
LogisticRegression,0.26,0.38161238161238165
LogisticRegression,0.27,0.3819224915115326
LogisticRegression,0.28,0.37606837606837606
LogisticRegression,0.29000000000000004,0.37354038762489467
LogisticRegression,0.3,0.3711843711843712
LogisticRegression,0.31,0.365167843428713
LogisticRegression,0.32,0.358974358974359
LogisticRegression,0.33,0.35680571501467023
LogisticRegression,0.34,0.3504273504273504
LogisticRegression,0.35000000000000003,0.3576594345825115
LogisticRegression,0.36000000000000004,0.34775641025641024
LogisticRegression,0.37,0.3416090082756749
LogisticRegression,0.38,0.3286462641301351
LogisticRegression,0.39,0.32800896735322965
LogisticRegression,0.4,0.31908831908831914
LogisticRegression,0.41000000000000003,0.31044473417354773
LogisticRegression,0.42000000000000004,0.31063955201886234
LogisticRegression,0.43,0.31114110061478484
LogisticRegression,0.44,0.3034188034188034
LogisticRegression,0.45,0.3045843045843046
LogisticRegression,0.46,0.297562519784742
LogisticRegression,0.47000000000000003,0.2557651991614256
LogisticRegression,0.48000000000000004,0.2583826429980276
LogisticRegression,0.49,0.2532260767554885
LogisticRegression,0.5,0.24786324786324787
LogisticRegression,0.51,0.2515262515262515
LogisticRegression,0.52,0.2378917378917379
LogisticRegression,0.53,0.2251318421531187
LogisticRegression,0.54,0.21999256781865476
LogisticRegression,0.55,0.22697056030389362
LogisticRegression,0.56,0.22455322455322452
LogisticRegression,0.5700000000000001,0.21148876962830448
LogisticRegression,0.5800000000000001,0.18966218966218965
LogisticRegression,0.59,0.17990410673337506
LogisticRegression,0.6,0.1794871794871795
LogisticRegression,0.61,0.18847249616480385
LogisticRegression,0.62,0.18443544759334232
LogisticRegression,0.63,0.17163317163317166
LogisticRegression,0.64,0.15859449192782527
LogisticRegression,0.65,0.16971916971916973
LogisticRegression,0.66,0.14831573655103067
LogisticRegression,0.67,0.14374514374514374
LogisticRegression,0.68,0.13034188034188032
LogisticRegression,0.6900000000000001,0.10807830162668867
LogisticRegression,0.7000000000000001,0.10256410256410252
LogisticRegression,0.7100000000000001,0.13380489242558205
LogisticRegression,0.72,0.10500610500610502
LogisticRegression,0.73,0.12472301361190251
LogisticRegression,0.74,0.10519395134779752
LogisticRegression,0.75,0.09401709401709402
LogisticRegression,0.76,0.09116809116809116
LogisticRegression,0.77,0.11668524712002973
LogisticRegression,0.78,0.10644910644910646
LogisticRegression,0.79,0.08750508750508751
LogisticRegression,0.8,0.0769230769230769
LogisticRegression,0.81,0.0661268556005398
LogisticRegression,0.8200000000000001,0.06362773029439694
LogisticRegression,0.8300000000000001,0.06083459024635492
LogisticRegression,0.8400000000000001,0.04914529914529911
LogisticRegression,0.85,0.019943019943019953
LogisticRegression,0.86,0.007326007326007328
LogisticRegression,0.87,-0.005917159763313612
LogisticRegression,0.88,-0.01994301994301996
LogisticRegression,0.89,-0.034965034965034975
LogisticRegression,0.9,-0.04273504273504275
LogisticRegression,0.91,-0.06932573599240269
LogisticRegression,0.92,-0.08119658119658127
LogisticRegression,0.93,-0.09645909645909656
LogisticRegression,0.9400000000000001,-0.1253561253561255
LogisticRegression,0.9500000000000001,-0.16239316239316265
LogisticRegression,0.9600000000000001,-0.20512820512820554
LogisticRegression,0.97,-0.27635327635327617
LogisticRegression,0.98,-0.4188034188034185
LogisticRegression,0.99,-0.8461538461538455
SVM_RBF,0.01,0.5510662177328844
SVM_RBF,0.02,0.546485260770975
SVM_RBF,0.03,0.5418098510882017
SVM_RBF,0.04,0.5370370370370371
SVM_RBF,0.05,0.5321637426900585
SVM_RBF,0.060000000000000005,0.5271867612293144
SVM_RBF,0.06999999999999999,0.5221027479091995
SVM_RBF,0.08,0.5169082125603865
SVM_RBF,0.09,0.5115995115995117
SVM_RBF,0.09999999999999999,0.5071225071225072
SVM_RBF,0.11,0.4931335830212235
SVM_RBF,0.12,0.48756798756798764
SVM_RBF,0.13,0.46605756950584537
SVM_RBF,0.14,0.45179884714768437
SVM_RBF,0.15000000000000002,0.44746103569632983
SVM_RBF,0.16,0.4415954415954416
SVM_RBF,0.17,0.4287920914426938
SVM_RBF,0.18000000000000002,0.4227642276422764
SVM_RBF,0.19,0.4205972354120502
SVM_RBF,0.2,0.41666666666666663
SVM_RBF,0.21000000000000002,0.4151249594287568
SVM_RBF,0.22,0.4091606399298706
SVM_RBF,0.23,0.40559440559440557
SVM_RBF,0.24000000000000002,0.40170940170940167
SVM_RBF,0.25,0.39031339031339035
SVM_RBF,0.26,0.3876183876183876
SVM_RBF,0.27,0.36798969675682003
SVM_RBF,0.28,0.3537511870845204
SVM_RBF,0.29000000000000004,0.347899361983869
SVM_RBF,0.3,0.35286935286935284
SVM_RBF,0.31,0.3587266195961848
SVM_RBF,0.32,0.35746606334841624
SVM_RBF,0.33,0.35221329251179995
SVM_RBF,0.34,0.35560735560735557
SVM_RBF,0.35000000000000003,0.3333333333333333
SVM_RBF,0.36000000000000004,0.32799145299145294
SVM_RBF,0.37,0.3274996608329942
SVM_RBF,0.38,0.31872070581748
SVM_RBF,0.39,0.31329690346083783
SVM_RBF,0.4,0.29914529914529914
