k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.6983888144878857,0.06278999988175228,"[0.6096256684491979, 0.7449392712550608, 0.7406015037593985]",auc,LogisticRegression
10,0.6962696745978479,0.06914599536935243,"[0.5989304812834224, 0.7530364372469636, 0.736842105263158]",auc,LogisticRegression
12,0.6889421208306657,0.05693477248475521,"[0.6096256684491979, 0.7165991902834008, 0.7406015037593985]",auc,LogisticRegression
14,0.6844651736292602,0.07944807846844842,"[0.5721925133689839, 0.7368421052631577, 0.744360902255639]",auc,LogisticRegression
16,0.6835486494929218,0.07522997139323602,"[0.5775401069518716, 0.728744939271255, 0.7443609022556391]",auc,LogisticRegression
6,0.6820965412296681,0.06887023872997063,"[0.6203208556149733, 0.6477732793522266, 0.7781954887218046]",auc,LogisticRegression
18,0.6808495941622876,0.07368950957551934,"[0.5775401069518716, 0.7206477732793521, 0.7443609022556391]",auc,LogisticRegression
4,0.6396905468112898,0.0630511853962485,"[0.5668449197860963, 0.7206477732793523, 0.631578947368421]",auc,LogisticRegression
