fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.8760330578512396,0.8994147563666282,0.7727272727272727,0.7727272727272727,0.8,0.7142857142857143,0.9090909090909091,14
2,0.775,0.8830862509809878,0.6521739130434783,0.675,0.6923076923076923,0.8181818181818182,0.6,4
3,0.8425925925925927,0.8680214846881515,0.7619047619047619,0.7777777777777777,0.7619047619047619,0.6666666666666666,0.8888888888888888,8
4,0.81203007518797,0.9320044153879903,0.6153846153846154,0.7368421052631579,0.6428571428571429,1.0,0.47368421052631576,14
5,0.8,0.7938509151667046,0.7272727272727273,0.7166666666666667,0.6666666666666666,0.75,0.6,4
