fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7530864197530864,0.870794113648973,0.7037037037037037,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,8
2,0.595959595959596,0.7697083618136251,0.65,0.6717171717171717,0.5882352941176471,0.8333333333333334,0.45454545454545453,18
3,0.8125000000000001,0.8517550788322222,0.7096774193548387,0.70625,0.7428571428571429,0.6842105263157895,0.8125,12
4,0.775,0.8668478086241244,0.6538461538461539,0.7,0.64,0.8888888888888888,0.5,8
5,1.0,1.0,0.6923076923076923,0.7777777777777778,0.6666666666666666,0.5,1.0,8
