Metric,Value
ROC-AUC,0.7647235576923077
PR-AUC,0.8150282786635179
Balanced Acc.,0.7049278846153846
Sensitivity,0.640625
Specificity,0.7692307692307693
PPV,0.7735849056603774
NPV,0.6349206349206349
Kappa,0.40188568061284624
