fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6993464052287582,0.8402945265948363,0.6538461538461539,0.6568627450980392,0.7096774193548387,0.7857142857142857,0.6470588235294118,6
2,0.6125,0.7827945665445665,0.7222222222222222,0.75,0.6666666666666666,1.0,0.5,6
3,0.7563025210084033,0.8141914186031833,0.6129032258064516,0.6218487394957983,0.6,0.6923076923076923,0.5294117647058824,6
4,0.8137254901960783,0.8693342429069073,0.6551724137931034,0.6813725490196079,0.6428571428571429,0.8181818181818182,0.5294117647058824,6
5,0.5555555555555556,0.5285714285714286,0.5833333333333334,0.5,0.2857142857142857,0.25,0.3333333333333333,6
6,0.6794871794871795,0.834263172724711,0.7368421052631579,0.6730769230769231,0.8148148148148148,0.7857142857142857,0.8461538461538461,6
7,0.7962962962962963,0.765277777777778,0.7142857142857143,0.7222222222222222,0.7,0.6363636363636364,0.7777777777777778,6
8,0.594017094017094,0.7453029591958302,0.5,0.5085470085470085,0.5217391304347826,0.6,0.46153846153846156,6
9,0.5,0.4413003663003663,0.6666666666666666,0.6000000000000001,0.4444444444444444,0.5,0.4,6
10,0.712121212121212,0.8655787394423758,0.7058823529411765,0.5833333333333334,0.8148148148148148,0.6875,1.0,6
11,0.9019607843137254,0.84985754985755,0.7307692307692307,0.7418300653594772,0.6666666666666666,0.5833333333333334,0.7777777777777778,6
12,0.4965034965034965,0.5762313995437566,0.5416666666666666,0.534965034965035,0.5925925925925926,0.5714285714285714,0.6153846153846154,6
13,0.8194444444444444,0.9114179801679803,0.6666666666666666,0.625,0.75,0.75,0.75,6
14,0.54375,0.6795720319837167,0.5384615384615384,0.5875,0.5,0.75,0.375,6
15,0.8392857142857143,0.9005002777089242,0.7727272727272727,0.7410714285714286,0.8275862068965517,0.8,0.8571428571428571,6
