Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
SVM_RBF,0.7476331360946745,0.7486026371487335,0.6510874366197763,0.8351929936157275,0.8258012510908841,0.8265501448057188,0.7463790197146712,0.8949885918469587,0.6837606837606838,0.6865384615384615,0.6615384615384615,0.7115384615384616,0.7413793103448276,0.6271186440677966,0.6991869918699187,0.36812144212523723,0.20668075629080498,37,15,22,43,10.4,5.727128425310542
SVM_Linear,0.7431952662721893,0.744759085298461,0.6473538011695906,0.8315774536385938,0.7808240011925464,0.7896591635274416,0.6745179961803267,0.889370983610249,0.717948717948718,0.7230769230769232,0.676923076923077,0.7692307692307693,0.7857142857142857,0.6557377049180327,0.7272727272727273,0.4385633270321361,0.20898964263377778,40,12,21,44,10.4,5.727128425310542
LogisticRegression,0.7340236686390533,0.7358319035804889,0.6391362028301886,0.8261185051754231,0.7721272757102664,0.7811172326489988,0.6671312598418342,0.8824662627477757,0.7008547008547008,0.7019230769230769,0.6923076923076923,0.7115384615384616,0.75,0.6491228070175439,0.72,0.4,0.2117155270018346,37,15,20,45,10.4,5.727128425310542
ExtraTrees,0.7210059171597634,0.7227189548326142,0.6229277394367476,0.814415547064382,0.7718401851639205,0.7742527342436124,0.6697975874217355,0.8680883276568832,0.6752136752136753,0.6788461538461539,0.6461538461538462,0.7115384615384616,0.7368421052631579,0.6166666666666667,0.6885245901639344,0.3522727272727273,0.21828127721628432,37,15,23,42,10.4,5.727128425310542
XGBoost,0.7177514792899408,0.7189938969326208,0.6245576278550149,0.8098741992994305,0.7517895179759873,0.755653837535003,0.6440087786402282,0.8561119647831631,0.6923076923076923,0.6903846153846154,0.7076923076923077,0.6730769230769231,0.7301587301587301,0.6481481481481481,0.71875,0.3793103448275862,0.2305597243166654,35,17,19,46,10.4,5.727128425310542
GradientBoosting,0.7125739644970414,0.7128569491775754,0.6184157501963865,0.8025435286908567,0.7751565242713616,0.777475998849366,0.6745890159970853,0.8658262456755926,0.6752136752136753,0.6807692307692308,0.6307692307692307,0.7307692307692307,0.7454545454545455,0.6129032258064516,0.6833333333333333,0.3547169811320754,0.21184971203568737,38,14,24,41,10.4,5.727128425310542
RandomForest,0.7100591715976331,0.711052749849945,0.6108488038567749,0.801923209267649,0.7770339975981333,0.779763680945363,0.6712410166688918,0.8710713127441336,0.6666666666666666,0.6673076923076924,0.6615384615384615,0.6730769230769231,0.7166666666666667,0.6140350877192983,0.688,0.3314285714285714,0.21884473443959157,35,17,22,43,10.4,5.727128425310542
LightGBM,0.6896449704142013,0.6902068460546231,0.5937633435440454,0.7856790252745705,0.7523408734179664,0.7566610600957537,0.6396359211686352,0.8537952580486367,0.6410256410256411,0.6423076923076922,0.6307692307692307,0.6538461538461539,0.6949152542372882,0.5862068965517241,0.6612903225806451,0.28136882129277563,0.2453343872899882,34,18,24,41,10.4,5.727128425310542
KNN,0.6892011834319527,0.6908448126007825,0.5936455703655887,0.7899386333480759,0.760176698246099,0.7635245737045985,0.6506043398357086,0.8581903915022219,0.6666666666666666,0.6711538461538462,0.6307692307692307,0.7115384615384616,0.7321428571428571,0.6065573770491803,0.6776859504132231,0.3364839319470698,0.23160009823204955,37,15,24,41,10.4,5.727128425310542
NaiveBayes,0.6115384615384615,0.6133615036487743,0.5090174235669495,0.7146665580536549,0.6586731490108234,0.668404456401821,0.5454655614705213,0.7855852541664325,0.5897435897435898,0.5807692307692307,0.6615384615384615,0.5,0.6231884057971014,0.5416666666666666,0.6417910447761194,0.16279069767441867,0.3249427920462082,26,26,22,43,10.4,5.727128425310542
