fpr,tpr,threshold
0.0,0.0,inf
0.019230769230769232,0.015384615384615385,1.0
0.019230769230769232,0.09230769230769231,0.9999964338425394
0.038461538461538464,0.09230769230769231,0.9999245675037516
0.038461538461538464,0.1076923076923077,0.9999235964269061
0.057692307692307696,0.1076923076923077,0.9998670072290833
0.057692307692307696,0.2,0.9996801890502115
0.11538461538461539,0.2,0.999620893192066
0.11538461538461539,0.2153846153846154,0.999538689794873
0.1346153846153846,0.2153846153846154,0.9995350440499116
0.1346153846153846,0.23076923076923078,0.999507316050005
0.17307692307692307,0.23076923076923078,0.9994892535231126
0.17307692307692307,0.26153846153846155,0.9994731328436198
0.19230769230769232,0.26153846153846155,0.9994584383452453
0.19230769230769232,0.27692307692307694,0.999455751349572
0.21153846153846154,0.27692307692307694,0.9993862359583385
0.21153846153846154,0.3076923076923077,0.9993009417824668
0.28846153846153844,0.3076923076923077,0.9991078061927074
0.28846153846153844,0.35384615384615387,0.9962897349519048
0.3269230769230769,0.35384615384615387,0.9935457841014217
0.3269230769230769,0.38461538461538464,0.9899080157015662
0.34615384615384615,0.38461538461538464,0.9883373391032879
0.34615384615384615,0.4461538461538462,0.9757761209354455
0.38461538461538464,0.4461538461538462,0.9644481329250976
0.38461538461538464,0.49230769230769234,0.949455614620903
0.40384615384615385,0.49230769230769234,0.9491870856810014
0.40384615384615385,0.5538461538461539,0.936231277168915
0.4230769230769231,0.5538461538461539,0.9325887267684052
0.4230769230769231,0.5692307692307692,0.930374157834064
0.4423076923076923,0.5692307692307692,0.9301378866768094
0.4423076923076923,0.6,0.9288459903235661
0.46153846153846156,0.6,0.926575823149958
0.46153846153846156,0.6923076923076923,0.8818518248626642
0.4807692307692308,0.6923076923076923,0.8734853002701534
0.4807692307692308,0.7076923076923077,0.8715960685571251
0.5,0.7076923076923077,0.8706461853377475
0.5,0.7384615384615385,0.8601188092218975
0.5192307692307693,0.7384615384615385,0.8484797533762551
0.5192307692307693,0.7538461538461538,0.8417490708887682
0.5769230769230769,0.7538461538461538,0.8008879729319488
0.5769230769230769,0.7692307692307693,0.787219037575127
0.6153846153846154,0.7692307692307693,0.7487624772844403
0.6153846153846154,0.8153846153846154,0.6466645598004729
0.7115384615384616,0.8153846153846154,0.5869858612335479
0.7115384615384616,0.8307692307692308,0.5511080181351805
0.7307692307692307,0.8307692307692308,0.547119573057396
0.7307692307692307,0.8615384615384616,0.3070114866405193
0.7692307692307693,0.8615384615384616,0.23521319022963474
0.7692307692307693,0.8769230769230769,0.233968555753069
0.7884615384615384,0.8769230769230769,0.1887265179890538
0.7884615384615384,0.9076923076923077,0.06710524585957227
0.8076923076923077,0.9076923076923077,0.03013688683403769
0.8076923076923077,0.9230769230769231,0.02102055187788144
0.8461538461538461,0.9230769230769231,0.0010907368056761247
0.8461538461538461,0.9384615384615385,0.00022047143879577058
0.8846153846153846,0.9384615384615385,8.95509479844686e-05
0.8846153846153846,0.9538461538461539,7.26193964047793e-07
0.9038461538461539,0.9538461538461539,6.276685179862561e-07
0.9038461538461539,0.9692307692307692,3.7663724942622737e-08
0.9615384615384616,0.9692307692307692,1.853876125460727e-16
0.9615384615384616,0.9846153846153847,1.1961800527296709e-38
1.0,0.9846153846153847,1.2072468248179727e-223
1.0,1.0,1.1822357570999817e-293
