Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
LightGBM,0.731111111111111,0.0986302638613399,0.7428571428571429,0.7824336762152567,0.1172014333348001,0.7909706867668371,0.7086414565826331,0.137862184810206,0.7168141592920354,0.7138095238095238,0.1253250749116572,0.715079365079365,0.745,0.1805547008526778,0.7540983606557377,0.7299999999999999,0.2069651369222231,0.7301587301587301,0.7176414565826331,0.1473921157394655,0.7419354838709677,0.6976190476190476,0.1732705276062881,0.7,9.2,9.2,4.995998398718719,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,35,3,1.3142857142857143,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.7777777777777777
SVM_Linear,0.7426984126984127,0.1100498066310494,0.7284126984126983,0.8050676802707615,0.1242883142582635,0.7850662571470493,0.6598459383753502,0.0679278581500937,0.6548672566371682,0.6731746031746031,0.0742666336911711,0.6533333333333333,0.7349673202614379,0.1644619004212279,0.7,0.6963492063492063,0.1558853000041043,0.6666666666666666,0.6854848216917182,0.07650145356455,0.6829268292682927,0.65,0.2,0.64,10.4,10.4,6.374950980203691,4,8.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,33,4,1.5757575757575757,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,2.4444444444444446
ExtraTrees,0.7451984126984127,0.0599020259130757,0.7203174603174602,0.7984424634760969,0.1250576352812932,0.7831694580285102,0.6529831932773109,0.0512643613371813,0.6548672566371682,0.6729761904761905,0.0465529469609422,0.6533333333333333,0.7174999999999999,0.1245101513041317,0.7,0.690952380952381,0.1511137788213234,0.6666666666666666,0.6803809523809523,0.0538700881246524,0.6829268292682927,0.655,0.1343296111973992,0.64,10.4,10.4,6.374950980203691,4,8.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,33,4,1.5757575757575757,1.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,1.0,2.888888888888889
SVM_RBF,0.7231746031746031,0.0809066942352958,0.6869841269841269,0.7718159501811295,0.1192601029846953,0.739482529306529,0.6764145658263306,0.0576708865613875,0.672566371681416,0.6831746031746031,0.0435493771359499,0.6588888888888889,0.7038095238095237,0.1337883392822078,0.6805555555555556,0.8149206349206348,0.1714597267397682,0.7777777777777778,0.7266666666666667,0.0695042372972149,0.725925925925926,0.5514285714285714,0.1828571428571428,0.54,9.2,9.2,4.995998398718719,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,35,3,1.3142857142857143,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.888888888888889
RandomForest,0.7115079365079364,0.1066579267016488,0.6580952380952381,0.7708227713128445,0.1250202145947413,0.6777300069708202,0.6476050420168068,0.0610105703972172,0.6460176991150443,0.6366269841269842,0.1254118686978217,0.6392063492063491,0.6981699346405228,0.102046553501575,0.676923076923077,0.7349206349206348,0.1809523809523809,0.6984126984126984,0.6893039049235993,0.0551112169151982,0.6875,0.5383333333333333,0.2986822912579704,0.58,14.0,14.0,3.3466401061363023,10,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,46,4,1.5217391304347827,5.0,6.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,4.777777777777778
RandomForest,0.6912301587301586,0.1415727312952945,0.66,0.7613347481729889,0.1443217655192253,0.7278871772771707,0.6373249299719888,0.1147430706895255,0.6283185840707964,0.6315873015873016,0.1527575950387596,0.6233333333333333,0.7054545454545454,0.1317915333565203,0.6666666666666666,0.7117460317460318,0.1860615394095939,0.6666666666666666,0.6771485570112572,0.0980540248692436,0.6666666666666666,0.5514285714285714,0.3292973347810115,0.58,14.0,14.0,3.3466401061363023,10,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,46,4,1.5217391304347827,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.666666666666667
