Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
LogisticRegression,0.7621428571428572,0.09459824744812659,0.732063492063492,0.7320634920634921,0.7378024904064532,0.8219429973096123,0.11797467468536303,0.7812160644784083,0.7306162464985995,0.10598181269706093,0.7168141592920354,0.7284126984126984,0.11874925574285077,0.710952380952381,0.7865079365079366,0.18412698412698414,0.7384615384615385,0.7925396825396825,0.15132704326617746,0.7619047619047619,0.7615686274509803,0.10251433447839692,0.75,0.6642857142857144,0.28456116511102214,0.66,0.4389272575660961,0.23171897599806734,0.42365317182021034,0.2088706143839446,14.0,14.0,0.0,14,14.0,14,0.6049241388867651,0.8438685861941676,0.598029996896386,0.909929734643387,0.6079709401709402,0.8165207647594369,0.6063752319109463,0.8155506833850317,0.5344323779668607,0.9069767441860465,0.6211818181818183,0.8690806878306877,0.6021453178828688,0.8533450292397661,0.4838709677419355,0.853688040912667,0.20796567090910262,0.6151299685201044,0.16539081023346625,0.2569290896289653,2000,2000
SVM_RBF,0.7613888888888889,0.09043106644167023,0.706031746031746,0.706031746031746,0.7078471297674054,0.8250116386085597,0.12039829234734656,0.7789186239892074,0.6660364145658264,0.09961035986019413,0.6548672566371682,0.6746428571428572,0.06593351591594403,0.6388888888888888,0.6995481127060075,0.15073369459490635,0.6621621621621622,0.818095238095238,0.19284662588085547,0.7777777777777778,0.7188744695752481,0.10152639653781093,0.7153284671532847,0.5311904761904762,0.22774453604015427,0.5,0.3399660928534167,0.14164374385570663,0.2842293324671106,0.21751527010761607,14.0,14.0,0.0,14,14.0,14,0.566346277997827,0.825270161020073,0.59154738349732,0.9030734021722467,0.5178493107769424,0.7769984012789768,0.5256705827126105,0.7502025574380694,0.45332812499999997,0.8333333333333334,0.6136180351906159,0.9056751179245283,0.5471624410377358,0.8382471537001898,0.33319672131147565,0.6889743589743585,0.05085861564615422,0.5019733410605621,0.16823068753164544,0.2721767043656468,2000,2000
SVM_Linear,0.7371031746031746,0.040815956473505055,0.6822222222222222,0.6822222222222223,0.6866238546479756,0.7896598657571118,0.09350509875561654,0.7384584814833692,0.6548459383753501,0.08760002515823766,0.6460176991150443,0.6596428571428572,0.07494976061520235,0.6288888888888888,0.7054545454545454,0.18198628592413993,0.6533333333333333,0.818095238095238,0.19284662588085547,0.7777777777777778,0.7130769230769232,0.08809623570597176,0.7101449275362319,0.5011904761904762,0.2838330926615075,0.48,0.30572455466451015,0.14275813788425187,0.26432291666666663,0.22383722510082174,14.0,14.0,0.0,14,14.0,14,0.5615846861471862,0.7974418677991758,0.5468926660128267,0.8791916792181178,0.5181818181818182,0.7704918032786885,0.5229949351048869,0.7365110134963077,0.4486940298507463,0.8309904883848546,0.6071282201405152,0.9069767441860465,0.5423270728355475,0.8333333333333334,0.3225669764898852,0.6666666666666666,0.044851708518035736,0.48096840993099454,0.1807284290065416,0.26984586641396413,2000,2000
NaiveBayes,0.7258333333333333,0.04404554549673912,0.6711111111111111,0.6711111111111111,0.6646174328451719,0.7685423620953992,0.09488292351882041,0.6950998565385138,0.6276050420168067,0.06501147114829868,0.6194690265486725,0.5977380952380951,0.05453680444020124,0.5865079365079365,0.6185401696910648,0.09207839399925724,0.6111111111111112,0.8990476190476191,0.12268352442578785,0.873015873015873,0.7218788819875777,0.06443677304145025,0.7189542483660131,0.29642857142857143,0.15069754665187296,0.3,0.19665646196401132,0.10786837685888355,0.18322407127248286,0.3236845880243674,14.0,14.0,0.0,14,14.0,14,0.5519890068096205,0.7857809014293975,0.5161483439483953,0.8563822459144563,0.4845279435702659,0.740003937007874,0.5122011600920532,0.6574530253189793,0.4197431302270012,0.7614788117081694,0.7419354838709677,0.9696969696969697,0.5555059523809525,0.8297925531914893,0.175,0.4390781922525105,0.023595526690153665,0.33752335199759154,0.22341836041683788,0.4383656758115329,2000,2000
RandomForest,0.7224999999999999,0.03914790644449776,0.6863492063492064,0.6863492063492064,0.6858015506304331,0.7705361257304351,0.10673276649520246,0.749961901286412,0.6734173669467787,0.08216395358104435,0.6637168141592921,0.6766269841269841,0.07705736166419473,0.6592063492063491,0.7189069264069265,0.09367151393768808,0.6984126984126984,0.7482539682539683,0.21147384995887156,0.6984126984126984,0.7000318302387267,0.11548891825257065,0.6984126984126984,0.605,0.1876462392671676,0.62,0.34040956263899186,0.16043383116855048,0.31841269841269837,0.2258382044646363,14.0,14.0,0.0,14,14.0,14,0.5660367506817358,0.8066666666666665,0.5743165062729753,0.8838340528833977,0.554679008152174,0.7692477876106194,0.5535651848151849,0.760596260513862,0.49983766233766264,0.8461764705882352,0.5245706479313037,0.847457627118644,0.5345782679533778,0.8129196282121377,0.47619047619047616,0.7608954451345755,0.1028017556235469,0.5144593899866138,0.1861823507358635,0.2662797109860328,2000,2000
ExtraTrees,0.7197222222222223,0.06779301713365209,0.6479365079365079,0.6479365079365079,0.6481321951601535,0.7600181000934972,0.12412641908962889,0.6888610586776573,0.6369467787114845,0.12456810966054388,0.6194690265486725,0.6608333333333334,0.11350063792673484,0.6174603174603175,0.7402777777777778,0.18919501337619804,0.6666666666666666,0.6919047619047618,0.22776666086471328,0.6349206349206349,0.6603386951213039,0.14473697890662857,0.6504065040650406,0.6297619047619047,0.25837447554762927,0.6,0.30145536206255846,0.23394131207637786,0.23347531156333812,0.23421434959480775,14.0,14.0,0.0,14,14.0,14,0.5132221765879335,0.7678731684981683,0.4906316024000256,0.8485747879004677,0.49179267947993216,0.7391453245979749,0.49216729525862074,0.7369104624829167,0.4347621000820345,0.8524710703953712,0.4650555362721278,0.7903406355320172,0.4742268041237113,0.780521064301552,0.42857142857142855,0.7837837837837838,-0.015665409482758547,0.4637817776916037,0.2088199639346379,0.26209630267283096,2000,2000
KNN,0.6765873015873016,0.09261228059771939,0.6515873015873015,0.6515873015873015,0.6485237685018403,0.7517148221360238,0.12068598729981658,0.7581451117326113,0.5944117647058823,0.0808497260396845,0.584070796460177,0.6193253968253968,0.06895149302243338,0.5733333333333333,0.6530769230769231,0.14741159219950412,0.6176470588235294,0.714126984126984,0.18827457795586625,0.6666666666666666,0.6487878787878788,0.09082015852086882,0.6412213740458015,0.5245238095238095,0.2215227654235723,0.48,0.21938005390835577,0.1193577867922163,0.14819566960705688,0.24997927072347895,14.0,14.0,0.0,14,14.0,14,0.5198097112251092,0.7570672171519629,0.5897131095626484,0.8716638181822515,0.4489795918367347,0.6990330728550004,0.44916845577634296,0.6859044162129462,0.391304347826087,0.7906976744186046,0.48644553644553656,0.807240500463392,0.45043918918918924,0.7662337662337663,0.3136948529411765,0.6571616541353382,-0.09715997790175471,0.3676278974012862,0.1997194899778867,0.30779325907148025,2000,2000
XGBoost,0.6709920634920635,0.09079347735581171,0.6333333333333333,0.6333333333333333,0.6301981361108936,0.7601542362397687,0.13326854905357413,0.7223857721089564,0.5893557422969188,0.10079227768603899,0.5929203539823009,0.586984126984127,0.09476682340801583,0.5812698412698413,0.6441666666666667,0.17716125736489655,0.6231884057971014,0.7058730158730159,0.15087182601837032,0.6825396825396826,0.6464476443097132,0.0984987898201068,0.6515151515151515,0.4680952380952381,0.29402824304775654,0.48,0.16342651319111715,0.18254576708228376,0.164577306332369,0.2904933274474546,14.0,14.0,0.0,14,14.0,14,0.5203221236757821,0.7450013020833334,0.5270761668078191,0.8540937758073841,0.49504950495049505,0.6842105263157895,0.4934364626629775,0.6620759527300418,0.43207215836526186,0.7732112174766813,0.5517241379310345,0.8085184605757195,0.5043478260869565,0.7575804630152456,0.33913690476190506,0.6154255319148935,-0.012663164631701942,0.31839247036554114,0.23122671067224373,0.3498084527300535,2000,2000
GradientBoosting,0.6396031746031746,0.11134149867541067,0.5796825396825398,0.5796825396825398,0.5864202365102984,0.7106299175186592,0.153818397475165,0.6220542246229053,0.5838935574229691,0.17182519545867503,0.5663716814159292,0.5857539682539683,0.1555208497079332,0.5595238095238095,0.6404545454545454,0.21872176454268294,0.609375,0.6403174603174604,0.21469238307392788,0.6190476190476191,0.6157280675901365,0.1859034550254409,0.6141732283464567,0.5311904761904762,0.22774453604015427,0.5,0.17116474605207,0.30269570930537504,0.11929378081756004,0.2620110873356918,14.0,14.0,0.0,14,14.0,14,0.45137465846994534,0.707031750801282,0.42940118595973875,0.8068383175328395,0.439989010989011,0.6935520197616972,0.4401679092689708,0.6851034977713983,0.4,0.7826863354037263,0.4477513747054203,0.7966101694915254,0.44699346405228774,0.7480916030534351,0.3383333333333336,0.6756955484896661,-0.1179498723313789,0.36753575943701206,0.22102766893018727,0.30836331955576246,2000,2000
LightGBM,0.6327777777777778,0.07766161961029286,0.6265079365079365,0.6265079365079365,0.6222883546088183,0.715865164601033,0.1330510060774459,0.7007400926511675,0.5980812324929972,0.08170265752927502,0.5929203539823009,0.5793253968253967,0.11021695204465876,0.5915873015873016,0.638452380952381,0.18557519211208603,0.6440677966101694,0.606031746031746,0.1845845436830827,0.6031746031746031,0.608841334104492,0.1542476826146849,0.6229508196721312,0.5526190476190476,0.23579411827514257,0.58,0.14576347044288845,0.2103218996167537,0.1816750629722922,0.2817120451835977,14.0,14.0,0.0,14,14.0,14,0.5103452582220017,0.7422485581125036,0.5136628919938354,0.8475443249300739,0.4758044942060758,0.7071022727272726,0.47460619993611486,0.7089606318359906,0.4444444444444444,0.8235492845786963,0.4545190274841438,0.75,0.46938145628621825,0.7428667953667953,0.41376573617952933,0.7600217391304347,-0.05087141116527717,0.40582598610462145,0.2212781298216842,0.3424761821574579,2000,2000
