Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6757673961840628,0.6904769921436589,0.014709595959596089,0.1540897456081765,0.1512064219127582,-0.0028833236954182995,0.6127218934911243,0.6473372781065089,0.0346153846153846,0.7530727450661184,0.7690289808415678,0.015956235775449357,0.6564934763500632,0.7019100977360289,0.045416621385965694,0.6483080808080808,0.6401136363636363,-0.008194444444444504,0.5980769230769231,0.5961538461538461,-0.0019230769230769162,0.6046464646464647,0.61158357771261,0.006937113066145306,0.624,0.6299212598425197,0.005921259842519677,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5714688552188553,0.6029938271604938,0.0315249719416385,0.1637355967126004,0.1736139944890876,0.009878397776487191,0.5497041420118343,0.5495562130177515,-0.00014792899408277993,0.664481674326377,0.6961762317603238,0.03169455743394689,0.6485476474357745,0.6093066851638156,-0.039240962271958946,0.5624747474747475,0.643510101010101,0.08103535353535352,0.5134615384615384,0.5923076923076923,0.0788461538461539,0.5670388091440721,0.6391905936370545,0.07215178449298243,0.5757575757575758,0.6065573770491803,0.030799801291604534,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.553294051627385,0.5491154601571269,-0.0041785914702581195,0.112071903120295,0.0828990117871148,-0.029172891333180198,0.5597633136094675,0.5733727810650887,0.013609467455621194,0.622657629109242,0.6258920995174192,0.003234470408177148,0.6063432211851654,0.6196776061790688,0.013334384993903381,0.4910732323232323,0.5400378787878788,0.04896464646464649,0.473076923076923,0.5480769230769231,0.07500000000000012,0.5698984074921238,0.5540616237663735,-0.01583678372575037,0.5986394557823129,0.6060606060606061,0.007421150278293154,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.619709595959596,0.5916063411896746,-0.02810325476992137,0.174697812905882,0.0816322291086998,-0.09306558379718219,0.5594674556213017,0.5374260355029586,-0.02204142011834309,0.7272315687189901,0.6780190451851686,-0.04921252353382144,0.651513834251245,0.6294324319222937,-0.022081402328951283,0.593030303030303,0.5456691919191919,-0.047361111111111076,0.5480769230769231,0.5346153846153846,-0.013461538461538525,0.5785429259423067,0.5405453679447487,-0.037997557997557996,0.5691056910569106,0.578125,0.009019308943089444,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6407519640852974,0.6456748035914702,0.0049228395061727825,0.1371831677743509,0.1403301454068445,0.0031469776324935805,0.6248520710059172,0.6201183431952664,-0.004733727810650845,0.7084771139143974,0.7158857453490867,0.007408631434689283,0.7197247562031883,0.7188209142802386,-0.0009038419229496775,0.6182954545454546,0.6145454545454545,-0.003750000000000142,0.5692307692307692,0.5673076923076923,-0.0019230769230769162,0.6450446200923772,0.6516380266857839,0.006593406593406681,0.6423357664233577,0.6474820143884892,0.005146247965131523,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6041666666666667,0.5957421436588103,-0.008424523007856455,0.1616752575037036,0.1580874044470127,-0.003587853056690904,0.5517751479289941,0.5517751479289941,0.0,0.6621918809071062,0.6530110615271372,-0.009180819379969063,0.6082574924116124,0.5988381113187137,-0.009419381092898749,0.5310732323232323,0.5671212121212121,0.0360479797979798,0.5096153846153846,0.5538461538461539,0.044230769230769296,0.6320812317334056,0.6143800913533694,-0.01770114038003623,0.6493506493506493,0.6222222222222222,-0.027128427128427113,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6685760381593715,0.6450561167227834,-0.023519921436588098,0.162684146319356,0.1597265533049054,-0.002957593014450588,0.5958579881656805,0.6041420118343196,0.008284023668639118,0.7445485993351917,0.718747552844601,-0.025801046490590673,0.6617285455000768,0.661787580530651,5.903503057425041e-05,0.6301767676767677,0.6390656565656565,0.008888888888888835,0.5884615384615384,0.5826923076923076,-0.005769230769230749,0.6114757858464952,0.6100697346507047,-0.0014060511957905142,0.6190476190476191,0.6016260162601627,-0.017421602787456414,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6363930976430976,0.6390432098765433,0.0026501122334456895,0.1269014657912795,0.1440209577629523,0.017119491971672784,0.631508875739645,0.6482248520710059,0.016715976331360904,0.7017243232836664,0.704663217465896,0.00293889418222959,0.720886896173045,0.7400059871721973,0.01911909099915232,0.6067676767676767,0.6623232323232322,0.05555555555555547,0.5711538461538461,0.6153846153846154,0.044230769230769296,0.6472170606549106,0.6768985400564349,0.029681479401524324,0.6666666666666666,0.6716417910447762,0.004975124378109541,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6376921997755332,0.5630148709315377,-0.07467732884399547,0.1522420706466331,0.1691848794212869,0.016942808774653817,0.578698224852071,0.5834319526627219,0.004733727810650845,0.727093683415158,0.6418025583175166,-0.08529112509764136,0.6961676539984747,0.6832810431156775,-0.01288661088279719,0.5685101010101009,0.5898989898989899,0.021388888888889013,0.5307692307692308,0.5615384615384615,0.03076923076923077,0.5943578121300275,0.6728648906371059,0.07850707850707839,0.624113475177305,0.6883116883116883,0.06419821313438334,10.4,10.4,0.0,36,36,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5688916947250281,0.5949368686868687,0.026045173961840584,0.1593619687800972,0.1433325325110565,-0.016029436269040714,0.5215976331360946,0.5594674556213017,0.037869822485207094,0.7009730636522644,0.7097538735856805,0.008780809933416123,0.6054902414550096,0.655026723680153,0.0495364822251434,0.5983712121212121,0.6287878787878787,0.030416666666666536,0.5557692307692308,0.5942307692307692,0.038461538461538436,0.5706446502489907,0.5924647776730829,0.02182012742409223,0.5806451612903226,0.6,0.019354838709677358,10.4,10.4,0.0,36,36,0
