fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.5294117647058824,0.6253168358101945,0.5806451612903226,0.5798319327731092,0.6060606060606061,0.625,0.5882352941176471,8
2,0.5,0.5517241379310345,0.5517241379310345,0.5,0.7111111111111111,0.5517241379310345,1.0,4
3,0.5,0.5714285714285714,0.5714285714285714,0.5,0.7272727272727273,0.5714285714285714,1.0,4
4,0.5,0.5517241379310345,0.5517241379310345,0.5,0.7111111111111111,0.5517241379310345,1.0,8
5,0.5673076923076923,0.6250063141367488,0.5862068965517241,0.6033653846153846,0.5384615384615384,0.7,0.4375,8
6,0.4600840336134454,0.6430432677434177,0.5161290322580645,0.5273109243697479,0.4827586206896552,0.5833333333333334,0.4117647058823529,8
7,0.5,0.5714285714285714,0.5714285714285714,0.5,0.7272727272727273,0.5714285714285714,1.0,8
8,0.5,0.5517241379310345,0.5517241379310345,0.5,0.7111111111111111,0.5517241379310345,1.0,4
9,0.5678733031674208,0.5806898711310476,0.6333333333333333,0.5950226244343891,0.7317073170731707,0.625,0.8823529411764706,8
10,0.5,0.5517241379310345,0.5517241379310345,0.5,0.7111111111111111,0.5517241379310345,1.0,4
11,0.7716346153846154,0.7647494866244867,0.7241379310344828,0.7355769230769231,0.7142857142857143,0.8333333333333334,0.625,8
12,0.47115384615384615,0.6274872472054212,0.4827586206896552,0.5168269230769231,0.2857142857142857,0.6,0.1875,4
13,0.4298642533936652,0.524434428343295,0.43333333333333335,0.4547511312217195,0.37037037037037035,0.5,0.29411764705882354,8
14,0.5,0.5666666666666667,0.5666666666666667,0.5,0.723404255319149,0.5666666666666667,1.0,8
15,0.5277777777777778,0.5642491780665155,0.5555555555555556,0.5666666666666667,0.5384615384615384,0.6363636363636364,0.4666666666666667,8
16,0.5,0.5333333333333333,0.5333333333333333,0.5,0.6956521739130435,0.5333333333333333,1.0,4
17,0.4783653846153846,0.5278280388194181,0.4827586206896552,0.5024038461538461,0.4,0.5555555555555556,0.3125,8
18,0.5,0.5517241379310345,0.5517241379310345,0.5,0.7111111111111111,0.5517241379310345,1.0,4
19,0.5245098039215687,0.5974294058693035,0.5862068965517241,0.5857843137254902,0.625,0.6666666666666666,0.5882352941176471,8
20,0.5,0.5333333333333333,0.5333333333333333,0.5,0.6956521739130435,0.5333333333333333,1.0,8
21,0.7544642857142857,0.7294854225581779,0.7,0.7053571428571428,0.6896551724137931,0.7692307692307693,0.625,8
22,0.592857142857143,0.6153776223776224,0.6206896551724138,0.6214285714285714,0.6206896551724138,0.6428571428571429,0.6,8
23,0.6225490196078431,0.7002543872497212,0.5172413793103449,0.5514705882352942,0.46153846153846156,0.6666666666666666,0.35294117647058826,8
24,0.5,0.5862068965517241,0.5862068965517241,0.5,0.7391304347826086,0.5862068965517241,1.0,4
25,0.39743589743589747,0.5029030044453385,0.5,0.5076923076923077,0.46153846153846156,0.5454545454545454,0.4,8
26,0.5,0.5666666666666667,0.5666666666666667,0.5,0.723404255319149,0.5666666666666667,1.0,8
27,0.6586538461538461,0.7517381008467461,0.5862068965517241,0.6033653846153846,0.5384615384615384,0.7,0.4375,8
28,0.7036199095022624,0.6976567400811161,0.7,0.7081447963800905,0.7096774193548387,0.7857142857142857,0.6470588235294118,8
29,0.5135746606334841,0.5822859889327486,0.6,0.5656108597285068,0.7,0.6086956521739131,0.8235294117647058,8
30,0.5073529411764706,0.5901588742072912,0.5517241379310345,0.5686274509803921,0.5517241379310345,0.6666666666666666,0.47058823529411764,8
31,0.6201923076923077,0.7529237798338199,0.6206896551724138,0.6418269230769231,0.56,0.7777777777777778,0.4375,8
32,0.6190476190476191,0.6010804640835601,0.7241379310344828,0.719047619047619,0.7647058823529411,0.6842105263157895,0.8666666666666667,8
33,0.3854166666666667,0.5133821811610713,0.35714285714285715,0.3125,0.5263157894736842,0.45454545454545453,0.625,8
34,0.42986425339366513,0.5967246920476793,0.4,0.38009049773755654,0.5,0.47368421052631576,0.5294117647058824,8
35,0.5,0.5333333333333333,0.5333333333333333,0.5,0.6956521739130435,0.5333333333333333,1.0,8
36,0.6394230769230769,0.7665173975450846,0.5172413793103449,0.5048076923076923,0.5882352941176471,0.5555555555555556,0.625,8
37,0.6116071428571428,0.6622347210458623,0.6,0.6071428571428572,0.5714285714285714,0.6666666666666666,0.5,4
38,0.7598039215686274,0.7539533303648694,0.7586206896551724,0.7573529411764706,0.7878787878787878,0.8125,0.7647058823529411,8
39,0.49754901960784315,0.5653748756689934,0.4827586206896552,0.4852941176470588,0.5161290322580645,0.5714285714285714,0.47058823529411764,4
40,0.561904761904762,0.5774882708388563,0.4827586206896552,0.48809523809523814,0.4,0.5,0.3333333333333333,4
