Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,XGBoost,0.704126984126984,0.6815873015873016,0.022539682539682415,0.5845654834390781,0.5588399222498476,✗,✗,1.0,✗
KNN,LightGBM,0.6984126984126985,0.6680952380952382,0.0303174603174603,0.5803602122854795,0.5616717304592916,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.6815873015873016,0.6533333333333332,0.02825396825396842,0.5563473532807535,0.5779734215472497,✗,✗,1.0,✗
XGBoost,LightGBM,0.6815873015873016,0.6680952380952382,0.013492063492063444,0.441507549907574,0.6588455969690951,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7238095238095238,0.7098412698412698,0.013968253968253963,0.4028735258781064,0.6870412680118789,✗,✗,1.0,✗
KNN,XGBoost,0.6984126984126985,0.6815873015873016,0.016825396825396854,0.4005956424886118,0.6887178543788566,✗,✗,1.0,✗
RandomForest,KNN,0.7098412698412698,0.6984126984126985,0.011428571428571344,0.3704569521075163,0.7110420457120901,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.7098412698412698,0.7200000000000001,-0.010158730158730256,-0.3394252727518548,0.7342893825278944,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.653968253968254,0.6680952380952382,-0.01412698412698421,-0.31969575525297744,0.7491989778704233,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.7098412698412698,0.7209523809523809,-0.011111111111111072,-0.31405971360422563,0.7534756864539622,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6533333333333332,0.6680952380952382,-0.014761904761904976,-0.2757508797367991,0.7827394136630452,✗,✗,1.0,✗
KNN,SVM_Linear,0.6984126984126985,0.704126984126984,-0.005714285714285561,-0.1955668732119789,0.8449491908984138,✗,✗,1.0,✗
RandomForest,SVM_Linear,0.7098412698412698,0.704126984126984,0.005714285714285783,0.1594779934855819,0.8732922950721411,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7238095238095238,0.7200000000000001,0.003809523809523707,0.1385206214779213,0.8898289731343909,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.7238095238095238,0.7209523809523809,0.0028571428571428914,0.1176399840829868,0.9063529221810952,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.7200000000000001,0.7209523809523809,-0.0009523809523808158,-0.034223251585393244,0.972699125315102,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.653968253968254,0.6533333333333332,0.0006349206349207659,0.012459541316174423,0.9900589815573697,✗,✗,1.0,✗
