Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.8347107438016529,0.7272727272727273,0.7272727272727273,0.8646038305129216,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6923333333333334,0.4545454545454546
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.8181818181818182,0.6818181818181818,0.6818181818181819,0.8363931523022432,0.6428571428571429,0.8181818181818182,0.72,0.5454545454545454,0.5423333333333333,0.36363636363636365
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.8429752066115702,0.7272727272727273,0.7272727272727273,0.882864357864358,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6423333333333333,0.4545454545454546
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.7603305785123967,0.6363636363636364,0.6363636363636364,0.8149711399711399,0.6,0.8181818181818182,0.6923076923076923,0.45454545454545453,0.6839999999999999,0.2727272727272727
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.8181818181818181,0.6818181818181818,0.6818181818181819,0.8632478632478633,0.6428571428571429,0.8181818181818182,0.72,0.5454545454545454,0.7548333333333332,0.36363636363636365
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.8842975206611571,0.7727272727272727,0.7727272727272727,0.9165565428723323,0.75,0.8181818181818182,0.782608695652174,0.7272727272727273,0.6423333333333333,0.5454545454545454
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.8512396694214877,0.7727272727272727,0.7727272727272727,0.829351961170143,0.75,0.8181818181818182,0.782608695652174,0.7272727272727273,0.6465,0.5454545454545454
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.8264462809917356,0.45454545454545453,0.45454545454545453,0.8810507674144039,0.47619047619047616,0.9090909090909091,0.625,0.0,0.5006666666666667,-0.09090909090909083
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.7851239669421487,0.6363636363636364,0.6363636363636364,0.8229895104895104,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.5454545454545454,0.6256666666666666,0.2727272727272727
1,92,22,16,16,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.8016528925619835,0.6818181818181818,0.6818181818181819,0.8468858095652354,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.6416923076923077,0.36363636363636365
