Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,KNN,0.72453125,0.6518749999999999,0.07265625000000009,2.399698842115049,0.016408565303549234,✓,✗,0.7383854386597155,✗
SVM_RBF,KNN,0.7228125,0.6518749999999999,0.0709375000000001,2.341089613245545,0.019227551398863257,✓,✗,0.8652398129488466,✗
SVM_Linear,GradientBoosting,0.72453125,0.64828125,0.07624999999999993,2.2462482552721936,0.024688110922250393,✓,✗,1.0,✗
SVM_Linear,NaiveBayes,0.72453125,0.6414062500000001,0.0831249999999999,2.177736237430521,0.029425679402697462,✓,✗,1.0,✗
SVM_RBF,GradientBoosting,0.7228125,0.64828125,0.07453124999999994,2.142045211094586,0.03218984408030665,✓,✗,1.0,✗
SVM_RBF,NaiveBayes,0.7228125,0.6414062500000001,0.0814062499999999,2.118857322327023,0.03410252662695017,✓,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7053124999999999,0.6414062500000001,0.06390624999999983,2.0524208631922014,0.040128778665471626,✓,✗,1.0,✗
ExtraTrees,GradientBoosting,0.7156250000000001,0.64828125,0.06734375000000004,1.7850938383075685,0.07424609725856321,✗,✗,1.0,✗
ExtraTrees,KNN,0.7156250000000001,0.6518749999999999,0.0637500000000002,1.7508936866712594,0.07996422449388428,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.72453125,0.6649999999999999,0.059531250000000036,1.7106059177868784,0.08715388581404163,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.7228125,0.6649999999999999,0.057812500000000044,1.6972600159660578,0.08964751300352211,✗,✗,1.0,✗
LogisticRegression,KNN,0.7053124999999999,0.6518749999999999,0.05343750000000003,1.6433669106116109,0.10030704204251067,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.7053124999999999,0.64828125,0.05703124999999987,1.6341649951938833,0.10222421048880563,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.7028125,0.64828125,0.05453124999999992,1.6268307896702097,0.1037730404290346,✗,✗,1.0,✗
RandomForest,KNN,0.7028125,0.6518749999999999,0.05093750000000008,1.5204086054603807,0.1284083130113588,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.7156250000000001,0.6649999999999999,0.05062500000000014,1.4591352319295017,0.14452789087086595,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.7156250000000001,0.6414062500000001,0.07421875,1.4095593105094746,0.1586698488133953,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.72453125,0.6703125,0.05421874999999998,1.2894515092699597,0.19724116392488955,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.6414062500000001,0.7028125,-0.061406249999999885,-1.2462499371353106,0.21267265097523613,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.7228125,0.6703125,0.05249999999999999,1.2199359016481706,0.2224891746538291,✗,✗,1.0,✗
RandomForest,XGBoost,0.7028125,0.6649999999999999,0.03781250000000003,1.194474411532315,0.23229244436819052,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.72453125,0.7053124999999999,0.019218750000000062,1.1567396959201934,0.24737872626681223,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.7053124999999999,0.6649999999999999,0.04031249999999997,1.0875822734129552,0.27677955985197233,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.7156250000000001,0.6703125,0.04531250000000009,0.987142897598775,0.32357259051507103,✗,✗,1.0,✗
RandomForest,LightGBM,0.7028125,0.6703125,0.03249999999999997,0.8483300614953317,0.3962541803881313,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.7228125,0.7053124999999999,0.01750000000000007,0.7975506533822062,0.4251312970612128,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7053124999999999,0.6703125,0.03499999999999992,0.7562721294343296,0.4494860545860079,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.72453125,0.7028125,0.02171875000000001,0.7229841166434725,0.46968964253650536,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.64828125,0.6649999999999999,-0.016718749999999893,-0.6257152486988402,0.5315017296357598,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7228125,0.7028125,0.020000000000000018,0.59963484016197,0.5487496226403666,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6414062500000001,0.6703125,-0.02890624999999991,-0.495732939825024,0.6200828436379171,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.64828125,0.6703125,-0.022031249999999947,-0.4947053476175867,0.6208081261827431,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6414062500000001,0.6649999999999999,-0.023593749999999858,-0.4497279076223214,0.6529066458618825,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.7156250000000001,0.7028125,0.012812500000000115,0.43842593415658737,0.6610775500319902,✗,✗,1.0,✗
KNN,LightGBM,0.6518749999999999,0.6703125,-0.018437500000000107,-0.41479187687540114,0.6782942666331848,✗,✗,1.0,✗
XGBoost,KNN,0.6649999999999999,0.6518749999999999,0.013125000000000053,0.37837214599630675,0.705154157090901,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.72453125,0.7156250000000001,0.008906249999999893,0.28570253558145003,0.7751059625016996,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.7156250000000001,0.7053124999999999,0.010312500000000169,0.26989996572401104,0.7872372135447493,✗,✗,1.0,✗
NaiveBayes,KNN,0.6414062500000001,0.6518749999999999,-0.010468749999999805,-0.2288049348969461,0.8190205310387609,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7228125,0.7156250000000001,0.007187499999999902,0.22038517824831916,0.8255711877052186,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6414062500000001,0.64828125,-0.0068749999999999645,-0.13478004362067653,0.8927857847335353,✗,✗,1.0,✗
XGBoost,LightGBM,0.6649999999999999,0.6703125,-0.005312500000000053,-0.13043237114041878,0.8962243568761172,✗,✗,1.0,✗
GradientBoosting,KNN,0.64828125,0.6518749999999999,-0.00359374999999984,-0.09021113426323037,0.9281194365424763,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.7228125,0.72453125,-0.0017187499999999911,-0.08132206900852898,0.935185823583655,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.7053124999999999,0.7028125,0.0024999999999999467,0.0713366599432357,0.943129819122123,✗,✗,1.0,✗
