fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
2,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
3,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
4,150,6,0.13154361415589835,0.8808772661914887,0.7517773456595386,0.0002167855036604322,1.128113719292907e-08
5,200,5,0.014412910926642637,0.9032593811330375,0.9287486013502573,1.1957083680768499,0.00037918199473641333
