metric,mean,std,min,max,pooled
AUC,0.7188888888888888,0.13154354299509993,0.5555555555555556,0.9166666666666666,0.7150887573964497
PR_AUC,0.7896932636871139,0.048660799336990544,0.7021076146076146,0.8496084797555387,0.7643181329575166
Accuracy,0.6922176270563366,0.061726838648399035,0.6,0.7741935483870968,0.7008547008547008
Bal_Accuracy,0.7025378787878787,0.062491740092901815,0.6161616161616161,0.7777777777777778,0.6961538461538461
F1_Score,0.7018803418803419,0.0975623710588328,0.5555555555555556,0.8205128205128205,0.732824427480916
Precision,0.7062428799270906,0.10878023377360421,0.5,0.8181818181818182,0.7272727272727273
Recall,0.7561868686868687,0.20960599951613954,0.45454545454545453,1.0,0.7384615384615385
