fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7716049382716049,0.8838683151118653,0.5555555555555556,0.5833333333333333,0.6,0.75,0.5,6
2,0.40404040404040403,0.6156192245694075,0.4,0.41414141414141414,0.3333333333333333,0.42857142857142855,0.2727272727272727,6
3,0.6937500000000001,0.7147904751365429,0.6451612903225806,0.6479166666666667,0.6206896551724138,0.6923076923076923,0.5625,6
4,0.35625,0.5395132645132645,0.46153846153846156,0.45,0.5333333333333333,0.5714285714285714,0.5,6
5,0.7222222222222223,0.6111111111111112,0.6153846153846154,0.7222222222222222,0.6153846153846154,0.4444444444444444,1.0,6
