model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
LogisticRegression,5,116,0.6739783653846154,0.646551724137931,0.6382211538461539,0.6666666666666666,0.71875,0.6917293233082706,0.5576923076923077,0.6828952692187987,0.640296911097801,0.6367530345471523,0.6537452326468345,0.692156862745098,0.6494444444444444,0.5813492063492063,0.14607702554204124,0.08014786078419485,0.09407411553215919,0.18495858835683832,0.10980392156862744,0.11764667755929507,0.23234457387210602
