model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_RBF,0.7469047619047618,0.11685828125860416,0.7238095238095238,0.8096604593213396,0.13875751720000734,0.7923769751127538,0.6310364145658263,0.10301184144433048,0.6194690265486725,0.6252777777777777,0.07619642833893184,0.5947619047619048,0.7106158357771262,0.08652535282696676,0.7034482758620689,0.6493006993006993,0.130681817585186,0.6219512195121951,0.8403174603174601,0.1501946331117416,0.8095238095238095,113,5
RandomForest,0.7412301587301589,0.07501431794128047,0.7098412698412697,0.7838129472716306,0.14066132261809436,0.7269808773606314,0.6749439775910364,0.09117714182200093,0.6637168141592921,0.6703968253968255,0.08239517264184086,0.653015873015873,0.7192256503327285,0.08585817454673221,0.7121212121212122,0.7047368421052631,0.12844885136764353,0.6811594202898551,0.7736507936507937,0.13800434885300955,0.746031746031746,113,5
KNN,0.7403373015873016,0.09973386733338312,0.6984126984126984,0.7508592611706277,0.1646909975299854,0.7042826679544326,0.6510364145658263,0.1135193796749502,0.6371681415929203,0.6551984126984127,0.07218388132822978,0.6168253968253968,0.7158045977011495,0.09955409900459514,0.7092198581560284,0.6736111111111112,0.14491187524344856,0.6410256410256411,0.8301587301587302,0.1737787172814754,0.7936507936507936,113,5
ExtraTrees,0.7375793650793652,0.08502215412386309,0.72,0.7884854468346718,0.14326178198604114,0.774860080329943,0.6673249299719888,0.0923389217661876,0.6548672566371682,0.6742857142857143,0.08130075986761529,0.6512698412698412,0.6979318381423644,0.09583600874873628,0.688,0.7123076923076923,0.1132207353413791,0.6935483870967742,0.7195238095238097,0.14952313550887752,0.6825396825396826,113,5
LogisticRegression,0.7155952380952381,0.08585339241207728,0.7209523809523809,0.768300333856289,0.11851294966434661,0.7566003155927585,0.6537535014005602,0.10595859303706784,0.6460176991150443,0.6430952380952382,0.11854220757209011,0.6392063492063491,0.6869799131259233,0.1265670115797201,0.6875,0.6804212454212455,0.15202050388136296,0.676923076923077,0.7095238095238096,0.1422030882820637,0.6984126984126984,113,5
SVM_Linear,0.7035714285714286,0.10314590565487106,0.7041269841269842,0.754368657839504,0.14934834838714206,0.7387603999613297,0.6465126050420167,0.12123932733134692,0.6371681415929203,0.6301984126984126,0.10329559450329605,0.6168253968253968,0.7129006085192697,0.11192752908104006,0.7092198581560284,0.6526440879382056,0.13720333905539664,0.6410256410256411,0.8058730158730159,0.10235523240363985,0.7936507936507936,113,5
XGBoost,0.7011507936507937,0.10420701410588298,0.6815873015873015,0.7626799227425318,0.15083866241343194,0.730459079707209,0.6669887955182074,0.0676430223059318,0.6637168141592921,0.6648412698412699,0.08432127907779982,0.655079365079365,0.7115014640531883,0.0650790045651857,0.7076923076923077,0.7015984015984016,0.12963692271419686,0.6865671641791045,0.763968253968254,0.14360264035510076,0.7301587301587301,113,5
GradientBoosting,0.6911904761904762,0.07871055503503266,0.653968253968254,0.733446561143303,0.12660386386333655,0.6850074417002804,0.6522689075630252,0.062055544089946985,0.6548672566371682,0.6531349206349206,0.04709071992707468,0.6347619047619047,0.7237242762859462,0.041093421441390075,0.723404255319149,0.6679945054945055,0.1189024544642744,0.6538461538461539,0.8317460317460318,0.10711639884954278,0.8095238095238095,113,5
NaiveBayes,0.6692460317460318,0.10366063785625639,0.6533333333333333,0.7323120407282715,0.08343655180106813,0.6890558440057042,0.5722689075630252,0.10518514991377531,0.5752212389380531,0.5435714285714286,0.1108757143664977,0.5406349206349206,0.6870614035087719,0.07848181444463821,0.6883116883116883,0.587929292929293,0.11028878436883485,0.5824175824175825,0.8561904761904762,0.09357597226336477,0.8412698412698413,113,5
LightGBM,0.6622619047619048,0.10670474802083063,0.6680952380952381,0.7234460583961189,0.12113736499012999,0.732299945934022,0.6192717086834734,0.10720135712776714,0.6106194690265486,0.6295238095238095,0.08073328583473466,0.5992063492063492,0.6731705331705331,0.0969054564115147,0.6666666666666666,0.6768253968253968,0.16414448342435858,0.6376811594202898,0.7338095238095239,0.151736069275149,0.6984126984126984,113,5
