feature,variance,log10_variance
ADC_Morph_Compacity,2.349723394544656e-05,-4.628983240646871
T2_Morph_Compactness1,2.491210225894383e-05,-4.6035896046516545
Post2_Morph_Compactness1,2.491210225894383e-05,-4.6035896046516545
Post1_Morph_Compactness1,2.4963330896666067e-05,-4.602697449127286
ADC_GLCM_InverseDifferenceMoment,0.00010459174663850753,-3.9805025802530984
Post2_GLSZM_SmallZoneLowGreyLevelEmphasis,0.00010883635641542128,-3.9632260018137693
Post2_IH_RootMeanSquare_Intensity,0.00012736545649969937,-3.8949483400647607
T2_GLSZM_SmallZoneLowGreyLevelEmphasis,0.00013533078545610236,-3.8686033943331255
T2_GLCM_NormalisedInverseDifferenceMoment,0.0001356046274105731,-3.867725487025979
Post1_IH_RootMeanSquare_Intensity,0.00015364238430138903,-3.8134889590232013
Post1_GLSZM_SmallZoneLowGreyLevelEmphasis,0.00017108477556134226,-3.766788633062907
Post2_GLCM_NormalisedInverseDifferenceMoment,0.00025939603885162196,-3.586036658489859
ADC_GLSZM_HighGrayLevelZoneEmphasis,0.0002696355439432341,-3.569222857110141
Post1_GLCM_NormalisedInverseDifferenceMoment,0.00029323304518754235,-3.53278708802759
ADC_IH_Uniformity_Intensity,0.00034768403066179067,-3.4588152550182674
T2_IH_RootMeanSquare_Intensity,0.0003791524619738148,-3.4211861184919705
Post2_NGTDM_Coarseness,0.00038884722592875324,-3.410220993877006
Post1_NGTDM_Coarseness,0.0004238862856305857,-3.3727506332949564
ADC_GLCM_InverseDifference,0.0007291252404144213,-3.137197866766374
T2_NGTDM_Coarseness,0.00080136570669562,-3.0961692459777033
T2_GLCM_NormalisedInverseDifference,0.0008131874031102125,-3.0898093569988236
Post2_GLCM_NormalisedInverseDifference,0.0009691848690139499,-3.0135933742711614
Post1_GLCM_NormalisedInverseDifference,0.0010181384581132368,-2.9921931572252793
Post2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0028332865642609114,-2.547709497693634
Post2_GLSZM_LowGrayLevelZoneEmphasis,0.0029112820738828858,-2.5359157136164185
T2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0029691323102876486,-2.5273704488230258
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.0035983099050443737,-2.4439014355738524
Post1_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.003802753103953564,-2.4199018703909463
Post1_GLSZM_NormalisedGreyLevelNonUniformity,0.003928364140317029,-2.4057882619149367
T2_GLRLM_ShortRunLowGreyLevelEmphasis,0.0041570382254887545,-2.3812159818741563
Post2_GLRLM_ShortRunLowGreyLevelEmphasis,0.004214065165760829,-2.3752987526990146
Post2_GLSZM_NormalisedZoneSizeNonUniformity,0.004410780426732762,-2.3554845612189914
Post1_GLSZM_NormalisedZoneSizeNonUniformity,0.004560613430224154,-2.340976738064079
Post2_GLCM_AngularSecondMoment,0.005097004868657241,-2.292684951487953
ADC_Morph_SphericalDisproportion,0.005232000064759621,-2.2813322592252567
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.0052401345040470285,-2.280657565296807
