Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
NaiveBayes,0.6651262626262626,0.0538771961981738,0.625,0.7575757575757576,0.692787189680582,0.1262679679662348,0.48541666666666666,0.8005994005994006,0.5718325521551328,0.09398115728634936,0.45161290322580644,0.7037037037037037,0.5832323232323232,0.0903678560987032,0.4375,0.6666666666666666,0.5944088669950739,0.14981276787293046,0.4,0.75,0.7575757575757576,0.21662229361261695,0.45454545454545453,1.0,0.6352213868003341,0.10109587971828207,0.5263157894736842,0.7894736842105263,0.40888888888888897,0.2632184465748629,0.0,0.6666666666666666,9.6,5.549774770204643,4.0,18.0
LogisticRegression,0.6159736251402919,0.07446017463792226,0.5454545454545455,0.7,0.6523823437641892,0.16869591055332042,0.36964285714285716,0.8105679777344315,0.5867944122782832,0.08352846482475287,0.46153846153846156,0.6774193548387096,0.6073232323232323,0.08416524037559017,0.4875,0.6791666666666667,0.6352380952380952,0.1505695912661616,0.42857142857142855,0.8333333333333334,0.5702020202020203,0.13625428181651897,0.375,0.75,0.5823509823509824,0.0870266920897416,0.46153846153846156,0.6666666666666666,0.6444444444444445,0.10423146132940954,0.5555555555555556,0.7777777777777778,9.6,5.549774770204643,4.0,18.0
RandomForest,0.6145889450056117,0.08963242289462071,0.5151515151515151,0.7098765432098766,0.6680769614160115,0.16654474890701743,0.38819444444444445,0.8164777007274877,0.6117829243635696,0.05808613353142172,0.55,0.7037037037037037,0.641489898989899,0.07725846983409657,0.5505050505050505,0.7222222222222222,0.6507720057720059,0.15350435181181707,0.4444444444444444,0.8571428571428571,0.6674242424242424,0.19704980888318543,0.5,1.0,0.6308811558811558,0.06975789142251733,0.5714285714285714,0.75,0.6155555555555556,0.1290037802106666,0.4444444444444444,0.7777777777777778,9.6,5.549774770204643,4.0,18.0
GradientBoosting,0.6081832210998879,0.053273445950093735,0.5687500000000001,0.7,0.6651281732111135,0.13807046539479173,0.423051948051948,0.7726457819595075,0.6180608399963239,0.08474460051882376,0.5384615384615384,0.7096774193548387,0.621489898989899,0.06744523268302349,0.53125,0.70625,0.6293024227234754,0.15108720186119587,0.375,0.7777777777777778,0.6896464646464646,0.12595654187568625,0.5454545454545454,0.8125,0.6441269841269841,0.11432098221257934,0.5,0.7777777777777778,0.5533333333333333,0.08620962107231477,0.4444444444444444,0.6666666666666666,9.6,5.549774770204643,4.0,18.0
XGBoost,0.6025939955106623,0.0873723824818163,0.51875,0.7098765432098766,0.6521044185729955,0.15300100338339798,0.4096590909090909,0.8213473311938225,0.5428370554177006,0.10154592470297198,0.4230769230769231,0.6666666666666666,0.5634974747474748,0.07993284896294084,0.45625,0.6666666666666666,0.5794444444444445,0.16723975544848524,0.3333333333333333,0.8,0.5981060606060605,0.1669805927809364,0.3125,0.75,0.5645013681970205,0.13206986295885806,0.4,0.7272727272727273,0.528888888888889,0.13644516829341113,0.3333333333333333,0.6666666666666666,9.6,5.549774770204643,4.0,18.0
SVM_RBF,0.5995679012345679,0.0818912721863306,0.5,0.6944444444444444,0.6274894449582302,0.13045035583542014,0.475,0.7616180832332625,0.5676132708390773,0.057959002369075016,0.5,0.6296296296296297,0.5791287878787879,0.08130047955874552,0.4949494949494949,0.6666666666666667,0.6031592063850127,0.1599316670661883,0.42857142857142855,0.8333333333333334,0.6827020202020202,0.19663331643319548,0.5454545454545454,1.0,0.6118232953155917,0.064538481661231,0.5454545454545454,0.6808510638297872,0.4755555555555556,0.29169576574418493,0.0,0.7777777777777778,9.6,5.549774770204643,4.0,18.0
SVM_Linear,0.5916105499438833,0.07248516948875283,0.5151515151515151,0.6916666666666667,0.6419706297997148,0.1611991946880123,0.3647186147186147,0.7754354314499243,0.5580351070673651,0.10529587158559973,0.4,0.6451612903225806,0.5687878787878787,0.11186625172635195,0.3939393939393939,0.6527777777777778,0.5848484848484847,0.14626334092813006,0.42857142857142855,0.7857142857142857,0.6131313131313132,0.1691750754845028,0.4375,0.8125,0.5817442442442442,0.10875338532747658,0.45454545454545453,0.7027027027027027,0.5244444444444445,0.12919503869998783,0.3333333333333333,0.6666666666666666,9.6,5.549774770204643,4.0,18.0
KNN,0.586165824915825,0.10651327279239146,0.49374999999999997,0.7291666666666667,0.6420560002592669,0.09794632580866817,0.5,0.7615981240981241,0.5487914713721166,0.06483428474075675,0.46153846153846156,0.6129032258064516,0.551489898989899,0.059358906214355064,0.4875,0.6111111111111112,0.5647337828411998,0.12640325537169012,0.36363636363636365,0.7058823529411765,0.7674242424242423,0.17705244018323868,0.5454545454545454,1.0,0.6298235098235099,0.08466954241454042,0.5333333333333333,0.717948717948718,0.3355555555555556,0.16525326615625072,0.1,0.4666666666666667,9.6,5.549774770204643,4.0,18.0
ExtraTrees,0.5760872615039283,0.1364521866616822,0.34375,0.6944444444444444,0.6532483163293432,0.08265191586275757,0.5577089338493127,0.7389166389166391,0.545043654075912,0.08465596786084707,0.4230769230769231,0.6451612903225806,0.5567676767676768,0.10300511125286393,0.38125,0.64375,0.5890819964349376,0.1395250957503335,0.375,0.7272727272727273,0.597979797979798,0.12115571735864927,0.4444444444444444,0.75,0.5727690700104493,0.06332967743095928,0.5,0.6666666666666666,0.5155555555555555,0.19838856996147236,0.2,0.6666666666666666,9.6,5.549774770204643,4.0,18.0
LightGBM,0.5700925925925926,0.09141824737633493,0.4444444444444445,0.6833333333333333,0.6282360798581929,0.16414017069674355,0.3784090909090909,0.8142166447899613,0.5221661611984192,0.105453063383724,0.38461538461538464,0.6451612903225806,0.5405934343434343,0.09774017953686386,0.425,0.6479166666666667,0.5601282051282052,0.14914312564233131,0.375,0.7333333333333333,0.5256313131313132,0.1871050665071953,0.25,0.75,0.519376026272578,0.13115953060552807,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.12069756101333572,0.4444444444444444,0.7333333333333333,9.6,5.549774770204643,4.0,18.0
