Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
XGBoost,0.6439730639730639,0.12960431560084254,0.6630177514792899,0.6630177514792899,0.6719263642340566,0.6982078188952123,0.19718407354069975,0.6525142562561844,0.5508399963238673,0.12437218310476028,0.5811965811965812,0.5527398989898991,0.08504433790231983,0.5692307692307692,0.5762878787878788,0.1584220427150154,0.6111111111111112,0.6743686868686869,0.1406660860350945,0.676923076923077,0.6018478260869565,0.1295901408530131,0.6423357664233577,0.4311111111111111,0.17132742459907896,0.46153846153846156,0.11102661995030574,0.1733960912636932,0.14035087719298245,0.24092358103883263,10.0,10.0,4.898979485566356,4,10.0,18,0.560221590909091,0.7648373313343327,0.47969716552296854,0.8088435681034041,0.48180280246069723,0.6826939655172414,0.4761115792007704,0.6666666666666666,0.42306338028169016,0.767452242524917,0.5185185185185185,0.8261014492753622,0.4897732426303855,0.755821043675553,0.32498310810810815,0.6041666666666666,-0.04798997891242052,0.3317009586158522,0.1959685484856401,0.2880147384127906,2000,2000
ExtraTrees,0.6425645342312009,0.09403745316130319,0.6195266272189349,0.6195266272189349,0.6206443129520052,0.6675050522370148,0.13318220683198345,0.6434014863369866,0.6158643507030603,0.09727942318548617,0.6324786324786325,0.613219696969697,0.08392092352911147,0.6230769230769231,0.619771018455229,0.12892024550708675,0.6571428571428571,0.7064393939393939,0.15725856770497673,0.7076923076923077,0.6448225848225848,0.12373785077942208,0.6814814814814815,0.5199999999999999,0.11809182449410152,0.5384615384615384,0.22105407526572413,0.17146644041518858,0.2485436893203884,0.24288685185983067,10.0,10.0,4.898979485566356,4,10.0,18,0.5002180112840788,0.743564475995316,0.43908416199315814,0.8177004927386204,0.5309734513274337,0.7391304347826086,0.5289553550975602,0.7280803040237002,0.46142857142857163,0.821925418569254,0.5538157894736843,0.8571428571428571,0.5302638453500523,0.7951875684556408,0.4031451612903227,0.7027277277277276,0.056860911259911044,0.44818101153504863,0.21787951715224532,0.27158566204699874,2000,2000
SVM_RBF,0.6353324915824915,0.09614381609640144,0.6116863905325444,0.6116863905325445,0.6180144641683103,0.6746122336777451,0.09781483741169845,0.6546175370725542,0.5920053303924272,0.08601279564288587,0.6068376068376068,0.6050378787878788,0.07357168842302418,0.6038461538461538,0.6172727272727273,0.12929081832241351,0.6507936507936508,0.6367424242424242,0.16934148371960217,0.6307692307692307,0.6056988877422314,0.11377365163672605,0.640625,0.5733333333333335,0.07356864603220821,0.5769230769230769,0.19872491971617018,0.15130733701590213,0.2068965517241379,0.24758695920479645,10.0,10.0,4.898979485566356,4,10.0,18,0.4954963709833329,0.7293558931028142,0.48350098359524124,0.8182576735225131,0.5076893939393939,0.7055030162121402,0.5096498893732899,0.7005813953488372,0.45161290322580644,0.8125,0.4714285714285714,0.7796610169491526,0.48119216310005786,0.7582512315270935,0.4753995901639344,0.7027027027027027,0.01841631884871563,0.39295623164841764,0.2083495478331659,0.28927581362671406,2000,2000
LogisticRegression,0.6326094276094276,0.0982764688066326,0.6207100591715977,0.6207100591715977,0.6201329534662868,0.691375416169661,0.12446280999252808,0.6587045819640539,0.5943130227001194,0.0936167376715134,0.6068376068376068,0.6087121212121211,0.08064005574117496,0.6076923076923078,0.6283333333333333,0.1386041525752786,0.6610169491525424,0.6174242424242424,0.14249675781274523,0.6,0.6034841628959275,0.1120910106494443,0.6290322580645161,0.6,0.0983819716496829,0.6153846153846154,0.20629648882662677,0.16250180095859548,0.21292775665399233,0.246250198678134,10.0,10.0,4.898979485566356,4,10.0,18,0.508459595959596,0.7332807055749129,0.48545546679483936,0.8181695748083402,0.51,0.707973820058997,0.5127478636441303,0.7077338988658305,0.46340334236675707,0.8301886792452831,0.4486940298507463,0.75,0.4736602870813397,0.7484274193548385,0.5,0.7568033550792169,0.02533237191317934,0.4052717343002896,0.2125777407473792,0.2848302863642155,2000,2000
KNN,0.6274985970819305,0.09076206120249972,0.5889053254437869,0.5889053254437869,0.5901818978742056,0.6566287478837143,0.11884894180516635,0.6705890177429985,0.505540851024722,0.12599980876550648,0.5384615384615384,0.531010101010101,0.07701580754146616,0.5192307692307692,0.547714932126697,0.13682924982183362,0.569620253164557,0.7242424242424242,0.21153395440432737,0.6923076923076923,0.5926276316978404,0.11137862677848574,0.625,0.33777777777777773,0.17005445750852435,0.34615384615384615,0.06290372622804774,0.15560085656180014,0.03952569169960485,0.2601043435865253,10.0,10.0,4.898979485566356,4,10.0,18,0.46337070187876633,0.7056952589986975,0.4899564281111368,0.8199917317979193,0.4,0.6666666666666666,0.40822320223636016,0.6218013468013468,0.3610997267759563,0.7468427178815655,0.49251896256422806,0.8333823529411762,0.4423076923076923,0.7577741241424105,0.22218137254901968,0.5,-0.1821151118680427,0.24947733827879107,0.21435105820270114,0.31014500833660796,2000,2000
RandomForest,0.6139330808080808,0.14756769579799045,0.6489644970414201,0.6489644970414201,0.646869749433852,0.6703487023481376,0.1855221067202702,0.7139298059617329,0.6220310633213859,0.12157998828632216,0.6495726495726496,0.6188510101010101,0.09818019442062534,0.6384615384615384,0.6295815295815296,0.15544789555768293,0.6666666666666666,0.7243686868686868,0.14739429796828615,0.7384615384615385,0.6570135746606336,0.13629692372103883,0.7007299270072993,0.5133333333333334,0.16546231527987806,0.5384615384615384,0.2381792174251177,0.20135153038170556,0.2807017543859649,0.23767124013519805,10.0,10.0,4.898979485566356,4,10.0,18,0.5151789315242128,0.7762333196919767,0.5379893065830214,0.8538998401186625,0.5420560747663551,0.75,0.5382173859126985,0.7411491710820642,0.4805194805194805,0.8169916937522567,0.5833333333333334,0.8788181818181816,0.5619834710743802,0.8046047098402018,0.39531360112755465,0.693891723356009,0.0760579325110613,0.4790262056434914,0.20158802543975038,0.2779323670752017,2000,2000
GradientBoosting,0.5995482603815937,0.11453438591014398,0.6115384615384616,0.6115384615384616,0.6149463072539996,0.6694066916929563,0.17770583354218744,0.6865440172865027,0.5476261373035566,0.0933496047640383,0.5641025641025641,0.5367676767676768,0.05169719271605515,0.5346153846153846,0.5628571428571428,0.14494975280766184,0.5777777777777777,0.7757575757575758,0.1469462649236889,0.8,0.6320242076763816,0.11531941882329634,0.6709677419354839,0.2977777777777778,0.20298999549634197,0.2692307692307692,0.07694932092061531,0.1045989764783245,0.07272727272727275,0.24112579701807413,10.0,10.0,4.898979485566356,4,10.0,18,0.4892440702087287,0.7296546190756074,0.545884551099634,0.8080428182001208,0.4295235120399819,0.6864463276836157,0.43059023566981974,0.6436821761313221,0.4065637065637066,0.7204482009925558,0.6410000000000001,0.936532738095238,0.5230630630630632,0.7831448601423235,0.1320630585898709,0.43902439024390244,-0.14037258202839623,0.301272745898381,0.20962854223924407,0.27670647895768724,2000,2000
SVM_Linear,0.5806705948372615,0.08907190369192658,0.562130177514793,0.5621301775147929,0.5697275184454671,0.65160777522036,0.13719441738727772,0.6219082341073005,0.539858468890727,0.06808963304409495,0.5555555555555556,0.5481691919191919,0.04559329273046547,0.5461538461538462,0.5668063439230487,0.12239908887050382,0.5942028985507246,0.6296717171717171,0.19541506400499817,0.6307692307692307,0.5690305690305691,0.11804454858830615,0.6119402985074627,0.4666666666666667,0.1398411797560202,0.46153846153846156,0.0922960445131515,0.09423631200852405,0.09302325581395354,0.2586079693915898,10.0,10.0,4.898979485566356,4,10.0,18,0.4545702340712126,0.6693482961099716,0.4549957559459337,0.783710806411668,0.45651220442410373,0.6608695652173913,0.45304666929594906,0.6362444013372136,0.40270833333333345,0.7561140408701383,0.46,0.7777777777777778,0.45217391304347826,0.7337439903846152,0.36839419978517723,0.574468085106383,-0.09201400852992761,0.2727330061462251,0.22555979009691468,0.29365042485256104,2000,2000
LightGBM,0.5776943041526375,0.1384431350295726,0.6107988165680474,0.6107988165680474,0.6188180290744393,0.6538031048856656,0.19825978440306272,0.6744318516523935,0.5368697729988052,0.1247631027765361,0.5641025641025641,0.5235227272727274,0.12191966265715491,0.5596153846153846,0.533249791144528,0.21908763407658258,0.609375,0.5226010101010101,0.21887923981100363,0.6,0.5212698412698413,0.21770835119002338,0.6046511627906976,0.5244444444444445,0.058962218495207115,0.5192307692307693,0.054399168988103506,0.23092661601113001,0.11900191938579652,0.2878969758474121,10.0,10.0,4.898979485566356,4,10.0,18,0.4983682412358883,0.7032969303423848,0.4837654425841627,0.8114662556851227,0.46076470588235297,0.6591066919191918,0.4609696796338673,0.6489913512886,0.4166666666666667,0.7647288602941175,0.43103448275862066,0.75,0.439989010989011,0.7123549428496639,0.4222222222222222,0.6382978723404256,-0.07703214220457613,0.2925707969292533,0.23937172720991465,0.3396417486320821,2000,2000
NaiveBayes,0.5140628507295174,0.09020518670551028,0.527810650887574,0.527810650887574,0.5516838337351158,0.5976727751780959,0.11689874390679819,0.575406520767057,0.5259011120301442,0.11754179157251085,0.5384615384615384,0.5150757575757575,0.07094061358668605,0.5134615384615384,0.5277692307692308,0.1257282690294275,0.5647058823529412,0.7457070707070707,0.2563791774388513,0.7384615384615385,0.5916599209282136,0.1770144669110863,0.64,0.2844444444444444,0.1934227124176795,0.28846153846153844,0.0356443249595483,0.14295368243827314,0.028000000000000025,0.39128012964816866,10.0,10.0,4.898979485566356,4,10.0,18,0.36400345660503086,0.6732802772342642,0.3706048047479749,0.7782373552112374,0.39603960396039606,0.6642944038929437,0.3929386918701907,0.6114861993858459,0.36706632198252814,0.7300084269662921,0.56,0.8837209302325582,0.464,0.7662489065338806,0.13153021442495136,0.4444444444444444,-0.2180775199832642,0.2353328338271823,0.28325430340504726,0.5106631862739115,2000,2000
