Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_RBF,LogisticRegression,0.6345825115055885,0.46369165023011183,0.1708908612754767,4.3021027170124455,1.6918484265011632e-05,✓,✓,0.00035528816956524427,✓
ExtraTrees,LogisticRegression,0.6266272189349114,0.46369165023011183,0.16293556870479953,4.130197296442294,3.6245204581084674e-05,✓,✓,0.0007611492962027782,✓
NaiveBayes,LogisticRegression,0.6154503616042077,0.46369165023011183,0.1517587113740959,3.7659800146567117,0.0001658970627169185,✓,✓,0.0034838383170552882,✓
SVM_Linear,LogisticRegression,0.609681130834977,0.46369165023011183,0.14598948060486516,3.6610158963867576,0.0002512171698258737,✓,✓,0.005275560566343348,✓
XGBoost,LogisticRegression,0.6136752136752137,0.46369165023011183,0.1499835634451019,3.6006635184425333,0.00031740613298968914,✓,✓,0.006665528792783472,✓
LightGBM,LogisticRegression,0.6026955950032873,0.46369165023011183,0.13900394477317546,3.2556765169511426,0.0011312255452191223,✓,✓,0.023755736449601567,✓
SVM_RBF,SVM_Linear,0.6345825115055885,0.609681130834977,0.02490138067061154,2.1950854601533467,0.028157467999973654,✓,✗,0.5913068279994468,✗
SVM_RBF,LightGBM,0.6345825115055885,0.6026955950032873,0.031886916502301244,1.1786574001193835,0.23853462516332646,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6266272189349114,0.6026955950032873,0.02393162393162407,0.987697224723375,0.3233009541038736,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6345825115055885,0.6136752136752137,0.020907297830374816,0.8850736734287067,0.37611689742081544,✗,✗,1.0,✗
ExtraTrees,SVM_Linear,0.6266272189349114,0.609681130834977,0.016946088099934364,0.8366743514162531,0.4027756399901129,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6345825115055885,0.6154503616042077,0.01913214990138079,0.7894299049159013,0.4298607831328951,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6266272189349114,0.6136752136752137,0.012952005259697641,0.6151218514032263,0.5384742523145043,✗,✗,1.0,✗
LightGBM,XGBoost,0.6026955950032873,0.6136752136752137,-0.010979618671926428,-0.5461204823326498,0.5849831212421157,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6345825115055885,0.6266272189349114,0.007955292570677175,0.4332246013569911,0.6648516079845868,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6266272189349114,0.6154503616042077,0.011176857330703616,0.40609686194921235,0.6846714313840139,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6154503616042077,0.6026955950032873,0.012754766600920453,0.3745878251862737,0.7079670289453455,✗,✗,1.0,✗
LightGBM,SVM_Linear,0.6026955950032873,0.609681130834977,-0.006985535831689704,-0.24960946061872558,0.8028893816248966,✗,✗,1.0,✗
NaiveBayes,SVM_Linear,0.6154503616042077,0.609681130834977,0.005769230769230749,0.2251675439305107,0.8218489373304836,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.6136752136752137,0.609681130834977,0.0039940828402367234,0.16477972279327008,0.8691173647224784,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6154503616042077,0.6136752136752137,0.0017751479289940253,0.05828548784898324,0.953521226881707,✗,✗,1.0,✗
