Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post2_GLCM_Correlation
1,2,ADC_IB_MedianIntensity
1,3,ADC_GLSZM_SmallZoneEmphasis
1,4,Post2_IH_IntensityHistogramMode_Intensity
1,5,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
1,6,ADC_IH_MaximumHistogramGradient_Intensity
1,7,ADC_GLCM_DifferenceVariance
1,8,T2_IH_IntensityHistogramKurtosis_Intensity
1,9,Post2_GLSZM_SmallZoneEmphasis
1,10,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
1,11,Post2_Morph_IntegratedIntensity_Intensity
1,12,ADC_IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
1,13,T2_IH_IntensityHistogramCoefficientOfVariation_Intensity
1,14,T2_GLRLM_LowGreyLevelRunEmphasis
1,15,ADC_Morph_SurfaceToVolumeRatio_cm
1,16,ADC_GLRLM_ShortRunLowGreyLevelEmphasis
1,17,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,18,Post2_GLSZM_HighGrayLevelZoneEmphasis
2,1,T2_GLCM_NormalisedInverseDifference
2,2,Post2_IH_IntensityHistogramMode_Intensity
2,3,Post2_GLCM_InverseVariance
2,4,Post2_Morph_Compacity
2,5,T2_IB_TotalLesionGlycolysis
2,6,ADC_GLCM_ClusterTendency
2,7,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,8,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
2,9,Post2_GLCM_AngularSecondMoment
2,10,T2_Morph_Compacity
3,1,T2_GLCM_DifferenceEntropy
3,2,ADC_Morph_SurfaceToVolumeRatio_cm
3,3,Post2_IB_MaximumIntensity
3,4,ADC_IB_MinimumIntensity
3,5,ADC_NGTDM_Strength
3,6,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
3,7,T2_NGTDM_Strength
3,8,T2_GLRLM_LongRunHighGreyLevelEmphasis
3,9,ADC_Morph_Compactness2
3,10,Post2_GLSZM_GreyLevelVariance
3,11,ADC_GLCM_JointVariance
3,12,T2_GLSZM_ZoneSizeVariance
3,13,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
3,14,ADC_Morph_Sphericity
4,1,Post2_IB_MaximumIntensity
4,2,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
4,3,ADC_GLSZM_LowGrayLevelZoneEmphasis
4,4,Post2_IH_IntensityHistogramMaximumGreyLevel_Intensity
4,5,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
4,6,Post2_IH_IntensityHistogram50thPercentile
4,7,T2_IH_MaximumHistogramGradientGreyLevel_Intensity
4,8,ADC_GLCM_AngularSecondMoment
4,9,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,10,T2_GLRLM_ShortRunsEmphasis
4,11,ADC_GLSZM_LargeZoneHighGreyLevelEmphasis
4,12,T2_IH_MinimumHistogramGradientGreyLevel_Intensity
4,13,Post2_GLCM_DifferenceVariance
4,14,ADC_GLCM_ClusterTendency
5,1,Post2_IH_IntensityHistogram50thPercentile
5,2,Post2_IH_IntensityHistogramMedian_Intensity
5,3,Post2_IB_MedianIntensity
5,4,T2_GLRLM_LongRunHighGreyLevelEmphasis
5,5,Post2_IB_50thIntensityPercentile
5,6,ADC_IB_MedianIntensity
5,7,ADC_Morph_SurfaceToVolumeRatio_cm
5,8,T2_IB_IntensityBasedMeanAbsoluteDeviation
5,9,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
5,10,Post2_IH_IntensityHistogramMode_Intensity
