Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LogisticRegression,0.7516339869281046,0.6538461538461539,0.6568627450980392,0.8594614333861561,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.6666666666666666,0.8041818181818182
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_RBF,0.7450980392156863,0.6538461538461539,0.6568627450980392,0.8364291180399358,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.6666666666666666,0.8391468531468531
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_Linear,0.7581699346405228,0.6538461538461539,0.6568627450980392,0.8609045222367022,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.6666666666666666,0.8531328671328671
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",RandomForest,0.7320261437908497,0.6923076923076923,0.6601307189542484,0.8601359667467845,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5555555555555556,0.7488205128205128
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",GradientBoosting,0.7320261437908497,0.6923076923076923,0.6601307189542484,0.8472254811415534,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5555555555555556,0.7544210526315789
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",ExtraTrees,0.7647058823529412,0.6923076923076923,0.6601307189542484,0.871814484307655,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5555555555555556,0.7520256410256411
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",KNN,0.7843137254901961,0.7307692307692307,0.7156862745098038,0.8637371615312792,0.8125,0.7647058823529411,0.7878787878787878,0.6666666666666666,0.8006853146853147
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",NaiveBayes,0.7385620915032679,0.6923076923076923,0.6078431372549019,0.851606633424747,0.7142857142857143,0.8823529411764706,0.7894736842105263,0.3333333333333333,0.7762097902097902
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",XGBoost,0.7320261437908497,0.6923076923076923,0.6601307189542484,0.8018036128261953,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5555555555555556,0.7520256410256411
1,90,26,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LightGBM,0.7516339869281046,0.7307692307692307,0.6895424836601307,0.8408206339904851,0.7777777777777778,0.8235294117647058,0.8,0.5555555555555556,0.719974358974359
