Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post2_IB_AreaUnderCurveCIVH
1,2,Post1_Morph_Compacity
1,3,ADC_GLSZM_GreyLevelVariance
1,4,Post1_Morph_Asphericity
1,5,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
1,6,ADC_GLCM_ClusterTendency
2,1,Post1_IH_IntensityHistogramMode_Intensity
2,2,ADC_IH_MaximumHistogramGradient_Intensity
2,3,ADC_Morph_SurfaceToVolumeRatio_cm
2,4,ADC_IB_MedianIntensity
2,5,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
2,6,ADC_Morph_Compactness2
2,7,Post2_GLCM_InverseVariance
2,8,ADC_GLRLM_LowGreyLevelRunEmphasis
3,1,ADC_Morph_Compacity
3,2,Post2_IB_MaximumIntensity
3,3,T2_GLRLM_LongRunHighGreyLevelEmphasis
3,4,Post2_IH_IntensityHistogramMode_Intensity
4,1,Post1_IH_IntensityHistogramMode_Intensity
4,2,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,3,ADC_GLRLM_RunLengthNonUniformity
4,4,Post1_IB_MedianIntensity
4,5,T2_GLCM_SumVariance
4,6,ADC_IH_IntensityHistogramMedian_Intensity
4,7,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
4,8,ADC_Morph_SphericalDisproportion
4,9,Post1_IB_50thIntensityPercentile
4,10,ADC_GLSZM_NormalisedZoneSizeNonUniformity
4,11,Post1_IB_IntensityBasedEnergy
4,12,T2_IH_MinimumHistogramGradientGreyLevel_Intensity
4,13,T2_IB_IntensityBasedCoefficientOfVariation
4,14,Post2_IH_IntensityHistogram50thPercentile
4,15,T2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
4,16,Post2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
5,1,Post2_IH_IntensityHistogram50thPercentile
5,2,T2_NGTDM_Strength
5,3,Post2_IH_IntensityHistogramMedian_Intensity
5,4,ADC_IH_MaximumHistogramGradient_Intensity
5,5,Post1_Morph_Compacity
5,6,ADC_GLCM_DifferenceVariance
