Fold,Feature_Rank_in_Fold,Feature_Name
1,1,GLCM_ClusterShade
1,2,GLCM_NormalisedInverseDifference
1,3,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,4,Morph_Volume_cm3
1,5,GLCM_Correlation
1,6,GLSZM_NormalisedZoneSizeNonUniformity
1,7,Morph_Sphericity
1,8,GLCM_Autocorrelation
1,9,Morph_CentreOfMassShift_mm
1,10,IH_Uniformity_Intensity
1,11,Morph_Compactness1
1,12,GLCM_InverseVariance
1,13,GLCM_SumVariance
1,14,GLCM_NormalisedInverseDifferenceMoment
2,1,GLCM_NormalisedInverseDifference
2,2,GLCM_ClusterShade
2,3,Morph_Sphericity
2,4,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
2,5,IH_IntensityHistogramMinimumGreyLevel_Intensity
2,6,GLCM_DifferenceEntropy
2,7,Morph_Volume_cm3
2,8,Morph_Compactness1
2,9,GLCM_Correlation
2,10,GLSZM_NormalisedZoneSizeNonUniformity
2,11,GLCM_SumVariance
2,12,Morph_Compactness2
3,1,GLCM_ClusterShade
3,2,GLCM_NormalisedInverseDifference
3,3,Morph_Compactness1
3,4,GLCM_DifferenceEntropy
3,5,Morph_Volume_cm3
3,6,GLSZM_NormalisedZoneSizeNonUniformity
3,7,GLCM_Correlation
3,8,Morph_Compactness2
3,9,GLCM_Autocorrelation
3,10,IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
3,11,GLCM_InverseVariance
3,12,IB_IntensityBasedEnergy
3,13,GLCM_NormalisedInverseDifferenceMoment
3,14,IH_Uniformity_Intensity
3,15,GLCM_SumVariance
3,16,IH_AreaUnderCurveCIVH_Intensity
3,17,GLCM_AngularSecondMoment
3,18,GLCM_ClusterTendency
4,1,GLCM_SumVariance
4,2,Morph_Sphericity
4,3,IH_IntensityHistogramMinimumGreyLevel_Intensity
4,4,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
4,5,GLCM_AngularSecondMoment
4,6,IB_IntensityBasedEnergy
4,7,GLSZM_SmallZoneLowGreyLevelEmphasis
4,8,Morph_Compactness1
4,9,GLCM_InverseVariance
4,10,GLRLM_RunPercentage
5,1,GLCM_NormalisedInverseDifference
5,2,GLCM_ClusterShade
5,3,Morph_Sphericity
5,4,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
5,5,GLCM_DifferenceEntropy
5,6,GLSZM_NormalisedZoneSizeNonUniformity
5,7,Morph_Compactness1
5,8,IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
