Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
XGBoost vs ExtraTrees,XGBoost,ExtraTrees,0.7271604938271604,0.7596408529741863,-0.03248035914702578,3.0,0.3125,0.5625
XGBoost vs GradientBoosting,XGBoost,GradientBoosting,0.7271604938271604,0.68081088664422,0.046349607182940566,2.0,0.1875,0.421875
XGBoost vs KNN,XGBoost,KNN,0.7271604938271604,0.6983901515151515,0.02877034231200899,5.0,0.625,0.8035714285714286
XGBoost vs LightGBM,XGBoost,LightGBM,0.7271604938271604,0.679233305274972,0.04792718855218856,1.0,0.125,0.375
XGBoost vs LogisticRegression,XGBoost,LogisticRegression,0.7271604938271604,0.6956986531986531,0.0314618406285073,0.0,0.125,0.375
XGBoost vs NaiveBayes,XGBoost,NaiveBayes,0.7271604938271604,0.7179377104377105,0.009222783389450062,7.0,1.0,1.0
XGBoost vs RandomForest,XGBoost,RandomForest,0.7271604938271604,0.7030569584736253,0.024103535353535332,3.0,0.625,0.8035714285714286
XGBoost vs SVM_Linear,XGBoost,SVM_Linear,0.7271604938271604,0.6891863075196408,0.0379741863075197,0.0,0.0625,0.375
XGBoost vs SVM_RBF,XGBoost,SVM_RBF,0.7271604938271604,0.7447769360269361,-0.017616442199775494,5.0,1.0,1.0
