Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post1_GLCM_SumAverage
1,2,ADC_GLCM_ClusterTendency
1,3,Pre_GLSZM_SmallZoneHighGreyLevelEmphasis
1,4,ADC_IH_IntensityHistogramMinimumGreyLevel_Intensity
1,5,Post1_Morph_Compactness2
1,6,Post1_IH_IntensityHistogramMode_Intensity
1,7,Post1_GLCM_Contrast
1,8,Post1_Morph_Compacity
1,9,T2_GLRLM_LongRunHighGreyLevelEmphasis
1,10,Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity
1,11,Post1_GLRLM_LongRunHighGreyLevelEmphasis
1,12,ADC_GLSZM_SmallZoneEmphasis
1,13,ADC_IH_IntensityHistogram10thPercentile
1,14,Post1_Morph_Asphericity
2,1,Pre_IH_IntensityHistogramEntropyLog10_Intensity
2,2,ADC_IH_IntensityHistogram75thPercentile
2,3,Post1_IH_IntensityHistogramMode_Intensity
2,4,ADC_Morph_SurfaceToVolumeRatio_cm
2,5,ADC_IH_IntensityHistogramMedian_Intensity
2,6,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
2,7,ADC_Morph_Compactness2
2,8,Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
3,1,ADC_Morph_Compactness2
3,2,ADC_Morph_Sphericity
3,3,T2_GLSZM_NormalisedZoneSizeNonUniformity
3,4,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
4,1,ADC_IH_IntensityHistogramMedian_Intensity
4,2,Post1_IH_IntensityHistogramMode_Intensity
4,3,Pre_GLSZM_GreyLevelVariance
4,4,ADC_Morph_Compactness2
5,1,ADC_GLCM_Correlation
5,2,T2_NGTDM_Strength
5,3,Post1_GLRLM_HighGreyLevelRunEmphasis
5,4,T2_GLRLM_LongRunHighGreyLevelEmphasis
5,5,Post1_IB_IntensityBasedEnergy
5,6,Post1_GLCM_JointAverage
5,7,ADC_IB_MaximumIntensity
5,8,ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
5,9,Post1_Morph_Compacity
5,10,Pre_GLSZM_GreyLevelVariance
5,11,Post1_GLCM_Correlation
5,12,Post1_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
5,13,Post1_GLCM_SumAverage
5,14,ADC_GLCM_ClusterTendency
5,15,ADC_IB_MedianIntensity
5,16,ADC_GLSZM_SmallZoneEmphasis
