Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,SVM_Linear,0.726875,0.5342187500000001,0.19265624999999997,3.048730450955989,0.002298105771521706,✓,✓,0.10341475971847676,✗
ExtraTrees,SVM_Linear,0.6767187499999999,0.5342187500000001,0.14249999999999985,3.002663653426388,0.0026762803563813186,✓,✓,0.12043261603715934,✗
KNN,SVM_Linear,0.6960937500000001,0.5342187500000001,0.161875,2.960578773067965,0.0030706158604183087,✓,✓,0.1381777137188239,✗
GradientBoosting,SVM_Linear,0.66296875,0.5342187500000001,0.12874999999999992,2.616587950598609,0.008881348080031453,✓,✓,0.3996606636014154,✗
RandomForest,SVM_Linear,0.6887500000000001,0.5342187500000001,0.15453125,2.5832396066392724,0.009787732090351923,✓,✓,0.44044794406583654,✗
LogisticRegression,NaiveBayes,0.726875,0.5950000000000001,0.13187499999999996,2.287218859507008,0.022183051750808393,✓,✗,0.9982373287863777,✗
LightGBM,SVM_Linear,0.65125,0.5342187500000001,0.11703124999999992,1.7753747381929987,0.07583603229524871,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.726875,0.6414062500000001,0.08546874999999998,1.7728922931112718,0.07624655597263716,✗,✗,1.0,✗
KNN,NaiveBayes,0.6960937500000001,0.5950000000000001,0.10109374999999998,1.7703071494655087,0.07667598771743454,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.726875,0.6328124999999999,0.09406250000000016,1.7220397000671412,0.08506232709811454,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6767187499999999,0.5950000000000001,0.08171874999999984,1.7015814819445378,0.08883385132924558,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6887500000000001,0.5950000000000001,0.09375,1.5952176923136514,0.11066356372278352,✗,✗,1.0,✗
RandomForest,XGBoost,0.6887500000000001,0.6328124999999999,0.055937500000000195,1.5550073893004344,0.1199443094861373,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.6328124999999999,0.5342187500000001,0.09859374999999981,1.5402463369399741,0.12350031893321141,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6414062500000001,0.5342187500000001,0.10718749999999999,1.529360306771464,0.12617514686555728,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.726875,0.66296875,0.06390625000000005,1.3557721704572108,0.17517166850631782,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.726875,0.65125,0.07562500000000005,1.3397924930308216,0.18031281692226397,✗,✗,1.0,✗
KNN,XGBoost,0.6960937500000001,0.6328124999999999,0.06328125000000018,1.2876992796298217,0.19785066444014665,✗,✗,1.0,✗
KNN,SVM_RBF,0.6960937500000001,0.6414062500000001,0.0546875,1.1597890463774208,0.2461347048552266,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.5950000000000001,0.66296875,-0.06796874999999991,-1.1535353080354798,0.24869073395536867,✗,✗,1.0,✗
RandomForest,LightGBM,0.6887500000000001,0.65125,0.03750000000000009,1.0744072794018649,0.28264018133390667,✗,✗,1.0,✗
NaiveBayes,SVM_Linear,0.5950000000000001,0.5342187500000001,0.06078125000000001,1.0192752763312216,0.3080722980616146,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.6767187499999999,0.726875,-0.050156250000000124,-0.9999624919992133,0.31732865987958203,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.66296875,0.6328124999999999,0.030156250000000107,0.9869881522652275,0.323648446774669,✗,✗,1.0,✗
KNN,LightGBM,0.6960937500000001,0.65125,0.04484375000000007,0.9738273113007236,0.33014229001325224,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6767187499999999,0.6328124999999999,0.043906250000000036,0.941261557749765,0.3465708376893323,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.5950000000000001,0.65125,-0.05624999999999991,-0.9160285237495478,0.3596519345368152,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.6887500000000001,0.6414062500000001,0.04734375000000002,0.8828081761880484,0.3773399221645042,✗,✗,1.0,✗
KNN,GradientBoosting,0.6960937500000001,0.66296875,0.03312500000000007,0.8812781788095693,0.3781672738367877,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.6887500000000001,0.66296875,0.02578125000000009,0.8557257002869825,0.39214952109315837,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.726875,0.6887500000000001,0.038124999999999964,0.787185230490108,0.4311734418637798,✗,✗,1.0,✗
NaiveBayes,SVM_RBF,0.5950000000000001,0.6414062500000001,-0.04640624999999998,-0.6870422616815114,0.49205609703946884,✗,✗,1.0,✗
ExtraTrees,SVM_RBF,0.6767187499999999,0.6414062500000001,0.03531249999999986,0.6695529670599809,0.5031428048618765,✗,✗,1.0,✗
KNN,LogisticRegression,0.6960937500000001,0.726875,-0.030781249999999982,-0.6116642089559753,0.540759946581847,✗,✗,1.0,✗
KNN,ExtraTrees,0.6960937500000001,0.6767187499999999,0.019375000000000142,0.5931360648410459,0.5530900961966471,✗,✗,1.0,✗
