fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6481481481481481,0.7618891070723977,0.6666666666666666,0.6111111111111112,0.7567567567567568,0.7368421052631579,0.7777777777777778,8
2,0.5252525252525252,0.7107135242091618,0.6,0.6262626262626263,0.5,0.8,0.36363636363636365,18
3,0.7666666666666666,0.7939665482464395,0.6129032258064516,0.6083333333333334,0.6666666666666666,0.6,0.75,12
4,0.55,0.7399638252857057,0.5,0.575,0.38095238095238093,0.8,0.25,8
5,0.8611111111111112,0.7470238095238095,0.7692307692307693,0.8333333333333333,0.7272727272727273,0.5714285714285714,1.0,8
