model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
LogisticRegression,5,114,0.7215625,0.6754385964912281,0.6825,0.7547169811320755,0.625,0.6837606837606838,0.74,0.7928289387380296,0.6773212294951426,0.7138583200425306,0.7783272283272283,0.6587772461456672,0.6825108225108225,0.7689393939393939,0.04983775888965026,0.062388798004483714,0.044081829673202434,0.1573543739763317,0.16141154119003534,0.060012929399073586,0.17815115176219465
