Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LogisticRegression,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.48877401590371133,0.492
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",NaiveBayes,0.7933884297520661,0.7727272727272727,0.7727272727272727,0.7948142766324584,0.6875,1.0,0.8148148148148148,0.5454545454545454,0.8653140196938338,0.7343076923076923
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_Linear,0.8429752066115702,0.6818181818181818,0.6818181818181819,0.8009962259962259,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.5954914710855503,0.7265679012345679
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_RBF,0.7768595041322314,0.6363636363636364,0.6363636363636364,0.7674685163321526,0.5789473684210527,1.0,0.7333333333333333,0.2727272727272727,0.41193673964226263,0.692
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",XGBoost,0.6694214876033058,0.6818181818181818,0.6818181818181819,0.6491062265126436,0.6111111111111112,1.0,0.7586206896551724,0.36363636363636365,0.4602406877279281,0.6836666666666666
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LightGBM,0.859504132231405,0.7727272727272727,0.7727272727272727,0.8027417027417026,0.6875,1.0,0.8148148148148148,0.5454545454545454,0.46266019109872425,0.5878333333333333
1,1,1,100,repeated_stratified_group_kfold,92,22,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",ExtraTrees,0.8181818181818181,0.8636363636363636,0.8636363636363636,0.7764498128134493,0.7857142857142857,1.0,0.88,0.7272727272727273,0.48573952194826614,0.765076923076923
2,1,2,100,repeated_stratified_group_kfold,91,23,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",LogisticRegression,0.5,0.6521739130434783,0.5,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,0.0,0.4949683950986444,0.492
2,1,2,100,repeated_stratified_group_kfold,91,23,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",NaiveBayes,0.925,0.6521739130434783,0.5,0.9598552754435106,0.6521739130434783,1.0,0.7894736842105263,0.0,4.1831222494280216e-58,0.542
2,1,2,100,repeated_stratified_group_kfold,91,23,8,8,8,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",SVM_Linear,0.21666666666666667,0.34782608695652173,0.5,0.5152120382147977,0.0,0.0,0.0,1.0,0.6436676923341107,0.5329090909090909
