Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.761338313103019,0.13704915166380952,0.55,0.9259259259259258,0.8157788672199633,0.04304769348603553,0.7630421865715983,0.8639513904652313,0.6418912752060694,0.1277118173473319,0.4166666666666667,0.7241379310344828,0.6805228758169934,0.0481860501061936,0.6111111111111112,0.7401960784313726,0.7185355820649938,0.2618017081001339,0.3,1.0,0.7388235294117647,0.2306002397835598,0.4,1.0,0.6600474035768154,0.13739025574621386,0.46153846153846156,0.7692307692307693,0.6222222222222222,0.3027650354097492,0.2222222222222222,1.0,5.6,2.6076809620810595,4.0,10.0
ExtraTrees,0.7571148459383753,0.10502026748588775,0.6,0.8888888888888888,0.8121320873098513,0.04343568590250699,0.7555555555555555,0.8664761343582617,0.6377679853208218,0.064330647661681,0.5833333333333334,0.7307692307692307,0.6704761904761904,0.03795809046387289,0.6225490196078431,0.7222222222222222,0.7229532163742689,0.226571634478868,0.375,1.0,0.6599999999999999,0.2934816653375017,0.3,1.0,0.6135353535353535,0.14138248576249668,0.46153846153846156,0.8,0.680952380952381,0.22840050928792416,0.4444444444444444,1.0,5.6,2.6076809620810595,4.0,10.0
LogisticRegression,0.7515958605664487,0.10058306974670254,0.5874999999999999,0.8518518518518519,0.8005489215027379,0.05275623382601821,0.7222222222222222,0.8517809875546449,0.6839983647547607,0.03964914483739759,0.6451612903225806,0.7307692307692307,0.7037581699346405,0.059409526694835055,0.6323529411764706,0.7777777777777778,0.725115995115995,0.20848362373262982,0.42857142857142855,1.0,0.7352941176470588,0.19730011566174616,0.5,1.0,0.6872072072072072,0.07316291595973465,0.6,0.8,0.6722222222222222,0.20637972912229677,0.5,1.0,5.6,2.6076809620810595,4.0,10.0
SVM_Linear,0.7491269841269841,0.11388874009661101,0.575,0.8888888888888888,0.7990862398950959,0.04100730310074103,0.7555555555555555,0.850809878318529,0.647446830761625,0.09331066436981197,0.5,0.7241379310344828,0.6704715219421101,0.03331993475927819,0.625,0.7156862745098038,0.6487394957983194,0.18096625593967877,0.3333333333333333,0.7647058823529411,0.7941176470588236,0.19509557590325882,0.5,1.0,0.6796269727403157,0.12773804977235817,0.5,0.7804878048780488,0.5468253968253969,0.16976522552166645,0.3333333333333333,0.75,5.6,2.6076809620810595,4.0,10.0
KNN,0.7404322284469342,0.1404141696355411,0.6187499999999999,0.9629629629629629,0.7877032254036138,0.06769062587457601,0.7096584431821874,0.8658489343473863,0.5659317570329806,0.09154712597926971,0.4444444444444444,0.6538461538461539,0.5945238095238095,0.09853342323791611,0.425,0.6666666666666666,0.5895437895437895,0.17670403889888456,0.3333333333333333,0.7857142857142857,0.72,0.19050106939187075,0.5294117647058824,1.0,0.6146161365516204,0.09727292243370654,0.5,0.717948717948718,0.46904761904761905,0.19114466034691713,0.25,0.6666666666666666,5.6,2.6076809620810595,4.0,10.0
RandomForest,0.7172961406784936,0.11420861779108243,0.5375,0.8518518518518519,0.7734309767037313,0.05561694683367077,0.7,0.8335150816119674,0.6344433035756729,0.07352978224239967,0.5555555555555556,0.7307692307692307,0.6548692810457517,0.06482918040759811,0.575,0.7222222222222222,0.6513157894736842,0.17309287070764137,0.375,0.8333333333333334,0.7152941176470589,0.23696465798711017,0.4,1.0,0.6425174390691633,0.1233493370738906,0.5,0.8108108108108109,0.5944444444444444,0.18383769008638107,0.4444444444444444,0.8333333333333334,5.6,2.6076809620810595,4.0,10.0
NaiveBayes,0.7088165266106443,0.08560485573581578,0.5875,0.8137254901960785,0.7370866505678062,0.1678823098181039,0.4444444444444444,0.8508674456368645,0.654534953366989,0.05203322192404111,0.5833333333333334,0.7096774193548387,0.6601890756302521,0.04203256817406611,0.6111111111111112,0.7163865546218487,0.697844611528822,0.20670224552520325,0.3333333333333333,0.8333333333333334,0.6215686274509804,0.14234267774809045,0.47058823529411764,0.8235294117647058,0.6298984468339308,0.1265324953532017,0.4444444444444444,0.7777777777777778,0.6988095238095239,0.18835834856176428,0.4444444444444444,0.875,5.6,2.6076809620810595,4.0,10.0
GradientBoosting,0.6924688764394646,0.12880342844199452,0.5359477124183007,0.8518518518518519,0.7413710554102785,0.031567572953066766,0.7,0.7843276821217998,0.6008418660810206,0.11025108354419949,0.46153846153846156,0.7586206896551724,0.6236601307189542,0.12942772191511637,0.43137254901960786,0.7573529411764706,0.6208333333333333,0.15855247992033708,0.375,0.8125,0.691764705882353,0.23298870578682873,0.4,1.0,0.6197072072072072,0.12071233430067696,0.5,0.7878787878787878,0.5555555555555556,0.18737135504488944,0.3333333333333333,0.75,5.6,2.6076809620810595,4.0,10.0
LightGBM,0.6813554310613134,0.06712457803878812,0.575,0.7407407407407407,0.7221914110091222,0.11715643833156059,0.5138888888888888,0.7888958287798683,0.6212957417073101,0.08420126342965632,0.5,0.7241379310344828,0.6319117647058824,0.10059926197805898,0.5125,0.7401960784313726,0.6248801198801199,0.1718517933836675,0.375,0.8461538461538461,0.7388235294117647,0.2306002397835598,0.4,1.0,0.6442619172030937,0.12931714992417742,0.47058823529411764,0.7692307692307693,0.525,0.22575319748087627,0.2222222222222222,0.8333333333333334,5.6,2.6076809620810595,4.0,10.0
XGBoost,0.6608411142234671,0.10876048820893573,0.5125,0.8148148148148149,0.69893259548422,0.08479931878456708,0.5555555555555556,0.7693643200927849,0.5349205670117795,0.10058334760012708,0.4166666666666667,0.6923076923076923,0.573345004668534,0.06100941186783207,0.5125,0.6601307189542484,0.57484593837535,0.1732350217957143,0.3,0.7647058823529411,0.6447058823529412,0.2689721561077385,0.35294117647058826,1.0,0.5579899976184806,0.1363741692996193,0.46153846153846156,0.7647058823529411,0.5019841269841271,0.21140032701376513,0.2222222222222222,0.75,5.6,2.6076809620810595,4.0,10.0
