Feature,Variance
Morph_Compacity,2.3439941326774003e-05
GLCM_InverseDifferenceMoment,0.00010380891210831233
GLSZM_HighGrayLevelZoneEmphasis,0.0002681378958987018
IH_Uniformity_Intensity,0.0003451327032100712
GLCM_InverseDifference,0.0007265953479623519
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.003567340288228816
Morph_SphericalDisproportion,0.0052180005089197574
GLRLM_RunEntropy,0.005453165104851857
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0.006950365071914307
GLRLM_HighGreyLevelRunEmphasis,0.007126624225935302
GLSZM_NormalisedZoneSizeNonUniformity,0.00890821769752067
GLCM_NormalisedInverseDifferenceMoment,0.011405445154044817
Morph_Compactness1,0.012769604875587181
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.013203193767325457
GLSZM_ZoneSizeNonUniformity,0.016006809531913413
NGTDM_Strength,0.017731775782668345
GLCM_ClusterProminence,0.017779714965068437
GLSZM_GreyLevelNonUniformity,0.018457892906577848
NGTDM_Coarseness,0.01947662001219475
GLRLM_RunLengthNonUniformity,0.020548033273406208
GLCM_Dissimilarity,0.021683653000298845
GLSZM_LargeZoneEmphasis,0.0223890182058499
GLCM_InverseVariance,0.023222059183577632
Morph_Sphericity,0.023833972605674953
Morph_Compactness2,0.023833972605674963
Morph_CentreOfMassShift_mm,0.028124947465735253
GLCM_NormalisedInverseDifference,0.028339160917768176
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.030964555953092075
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.03743442157235297
IH_AreaUnderCurveCIVH_Intensity,0.04291786667327222
GLCM_SumEntropy,0.04444317976154025
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.04812147377261083
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.05226997793966428
GLRLM_LongRunsEmphasis,0.05283257600546224
LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity,0.0558434424903828
IH_IntensityHistogramCoefficientOfVariation_Intensity,0.06002962041324902
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0.08275960275697525
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0.09282101892516095
IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,0.10530433318005053
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.10595982646915428
IB_IntensityBasedCoefficientOfVariation,0.11183930946966583
IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.11915433453421616
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0.12689951127797203
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.3051690046919128
GLCM_JointEntropyLog2,0.3748231718439644
GLRLM_RunLengthVariance,0.6985279658813316
IB_IntensityBasedMedianAbsoluteDeviation,0.9363432028029117
GLCM_Contrast,1.140375607460678
GLCM_JointEntropyLog10,1.140375607460678
IH_IntensityHistogramEntropyLog10_Intensity,1.3148926591821373
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,1.4848505190755095
NGTDM_Contrast,1.6291991616339654
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,1.7566470203778548
GLRLM_GreyLevelVariance,2.0480269716620203
GLSZM_ZoneSizeVariance,2.2628304067310365
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,2.6359307323153867
IH_IntensityHistogramVariance_Intensity,3.036758735035229
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,3.0504992381152354
IB_IntensityVariance,3.1052503451511457
GLCM_JointVariance,4.136251015359671
GLCM_DifferenceVariance,4.4184644590104325
IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,4.928197035791489
IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,6.774907528860775
IH_IntensityHistogramRange_Intensity,6.876100996261926
Morph_SurfaceToVolumeRatio_cm,9.236342470437002
IH_IntensityHistogram90thPercentile,9.402215825943351
GLCM_SumVariance,9.542031628889987
Morph_SurfaceArea_cm2,12.054112753712973
Morph_Asphericity,13.546061071654178
GLCM_DifferenceAverage,26.131257356851854
GLRLM_ShortRunsEmphasis,26.71384284780877
IH_IntensityHistogramMode_Intensity,27.354955370883353
GLRLM_ShortRunHighGreyLevelEmphasis,29.671816155294724
Morph_Maximum3DDiameter_mm,60.87921847122899
IH_IntensityHistogramMedian_Intensity,82.44852262234546
NGTDM_Complexity,93.48630562323217
IH_IntensityHistogramMinimumGreyLevel_Intensity,112.49369036626663
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,125.90833252653047
IH_IntensityHistogram10thPercentile,129.3891197291475
GLCM_AngularSecondMoment,130.7973329970631
IB_TotalLesionGlycolysis,132.99857311068345
GLCM_JointMaximum,136.58245608461843
IH_MaximumHistogramGradient_Intensity,138.05355493998152
IH_IntensityHistogramKurtosis_Intensity,145.66520467836273
