Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_RBF,NaiveBayes,0.7780952380952381,0.6079365079365079,0.17015873015873018,3.9229361334913935,8.747634592670024e-05,✓,✓,0.003936435566701511,✓
LogisticRegression,NaiveBayes,0.766984126984127,0.6079365079365079,0.1590476190476191,3.8652674119442545,0.00011096755243797051,✓,✓,0.004993539859708673,✓
SVM_Linear,NaiveBayes,0.7603174603174604,0.6079365079365079,0.1523809523809525,3.581560403366624,0.00034154814736316936,✓,✓,0.015369666631342621,✓
SVM_RBF,LightGBM,0.7780952380952381,0.6673015873015874,0.11079365079365067,3.0148687380503794,0.0025709049224652116,✓,✓,0.11569072151093453,✗
GradientBoosting,NaiveBayes,0.7561904761904762,0.6079365079365079,0.1482539682539683,2.706390955296598,0.006801891679246456,✓,✓,0.3060851255660905,✗
LogisticRegression,LightGBM,0.766984126984127,0.6673015873015874,0.0996825396825396,2.6914017410737725,0.007115245476439438,✓,✓,0.3201860464397747,✗
SVM_RBF,ExtraTrees,0.7780952380952381,0.7133333333333333,0.0647619047619048,2.6913840270832727,0.007115623335340858,✓,✓,0.3202030500903386,✗
KNN,NaiveBayes,0.7253968253968254,0.6079365079365079,0.11746031746031749,2.5336011190954233,0.011289716172749932,✓,✗,0.5080372277737469,✗
SVM_RBF,XGBoost,0.7780952380952381,0.6853968253968253,0.09269841269841272,2.527437771500287,0.011489818369165853,✓,✗,0.5170418266124633,✗
SVM_Linear,LightGBM,0.7603174603174604,0.6673015873015874,0.093015873015873,2.4382945173155868,0.014756745668286,✓,✗,0.66405355507287,✗
GradientBoosting,LightGBM,0.7561904761904762,0.6673015873015874,0.0888888888888888,2.34019467675484,0.01927369040567549,✓,✗,0.867316068255397,✗
RandomForest,NaiveBayes,0.7209523809523809,0.6079365079365079,0.11301587301587301,2.142425507487916,0.03215925713075261,✓,✗,1.0,✗
LogisticRegression,XGBoost,0.766984126984127,0.6853968253968253,0.08158730158730165,2.1342635512159602,0.03282121311122662,✓,✗,1.0,✗
ExtraTrees,NaiveBayes,0.7133333333333333,0.6079365079365079,0.10539682539682538,2.077935150408384,0.03771533247655893,✓,✗,1.0,✗
SVM_Linear,XGBoost,0.7603174603174604,0.6853968253968253,0.07492063492063505,1.9974492107100073,0.04577640653834628,✓,✗,1.0,✗
SVM_RBF,KNN,0.7780952380952381,0.7253968253968254,0.05269841269841269,1.957804567332892,0.050252949293611404,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7780952380952381,0.7209523809523809,0.05714285714285716,1.940244612632037,0.05234996907791258,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.7561904761904762,0.6853968253968253,0.07079365079365085,1.9200187583269535,0.05485553002748449,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.766984126984127,0.7133333333333333,0.05365079365079373,1.9124602468712697,0.05581718684126722,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.7603174603174604,0.7133333333333333,0.04698412698412713,1.7776771770363906,0.07545689018671015,✗,✗,1.0,✗
RandomForest,LightGBM,0.7209523809523809,0.6673015873015874,0.053650793650793505,1.597314706963775,0.11019557412998672,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.7780952380952381,0.7603174603174604,0.01777777777777767,1.5557819898462837,0.11975994220993616,✗,✗,1.0,✗
