fpr,tpr,threshold
0.0,0.0,inf
0.0,0.015625,0.847688185407586
0.0,0.09375,0.6966772709621936
0.02,0.09375,0.6549673455140917
0.02,0.109375,0.6515483121065332
0.04,0.109375,0.650219283213938
0.04,0.15625,0.6322340865742646
0.06,0.15625,0.631289985043302
0.06,0.1875,0.6229278601770493
0.08,0.1875,0.6188986804190871
0.08,0.21875,0.6011447011291966
0.1,0.21875,0.6007956866793496
0.2,0.34375,0.5986838751443699
0.2,0.375,0.5974101184924252
0.22,0.390625,0.5972997762453548
0.22,0.40625,0.5955569222748998
0.24,0.40625,0.5936879532698924
0.24,0.484375,0.5494708265657622
0.24,0.515625,0.5442889964340263
0.28,0.515625,0.5384100026854551
0.32,0.515625,0.5273837077311363
0.32,0.546875,0.5062273731906033
0.36,0.546875,0.4994028390462856
0.38,0.546875,0.49901533371470735
0.38,0.625,0.4671857893718995
0.4,0.625,0.46311987705670316
0.4,0.640625,0.4602889253996776
0.44,0.640625,0.44800639274788673
0.44,0.65625,0.44651840834066764
0.46,0.65625,0.4383167563454901
0.48,0.703125,0.4375404929426095
0.52,0.75,0.43631797821263346
0.54,0.75,0.4361622029946099
0.54,0.765625,0.4314034345871892
0.62,0.765625,0.40642366052446444
0.62,0.78125,0.40233584471608
0.66,0.78125,0.39355146105574007
0.66,0.796875,0.38632202992968384
0.68,0.796875,0.384706199458095
0.68,0.8125,0.3804251327193474
0.72,0.8125,0.3641220416718057
0.76,0.8125,0.35788523726331184
0.78,0.8125,0.3566262444058499
0.78,0.84375,0.3525993672932077
0.8,0.84375,0.3515597640510847
0.82,0.859375,0.34558480486383814
0.84,0.859375,0.3442169691831124
0.84,0.875,0.3439848286346836
0.86,0.875,0.34228801414574556
0.86,0.90625,0.33335575674207657
0.9,0.90625,0.3276304027706583
0.9,0.9375,0.3014400517692915
0.92,0.9375,0.2806660970091191
0.92,0.953125,0.26895512460760973
0.94,0.953125,0.22290241318328463
0.98,0.96875,0.2210009378083492
1.0,0.96875,0.13714779286412637
1.0,1.0,0.1243735405871775
