metric,mean,std,min,max,pooled
AUC,0.7671242500189869,0.11462061199217281,0.5583333333333333,0.8646616541353382,0.72
PR_AUC,0.8015369954572993,0.09980315606589775,0.6703155616313511,0.9481537791685257,0.7783227859224924
Accuracy,0.6517048169222083,0.06109248962062812,0.5652173913043478,0.7272727272727273,0.6491228070175439
Bal_Accuracy,0.6676892990050886,0.06905180018224326,0.55,0.7361111111111112,0.6481250000000001
F1_Score,0.6773593073593073,0.05487661445497725,0.6,0.75,0.6774193548387096
Precision,0.7018181818181819,0.11043603202552933,0.6,0.9090909090909091,0.7
Recall,0.6866772993088783,0.1406589404993958,0.5263157894736842,0.8888888888888888,0.65625
