Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
KNN,0.7609081818411962,0.1017801056131657,0.7071875,0.7678967415849062,0.10928980270260519,0.7109425552334144,0.6983378939900678,0.11938212852343083,0.6929824561403509,0.7136276296802613,0.10289181956308535,0.6893750000000001,0.7396825396825397,0.11398218069394458,0.7301587301587301,0.7634024455077086,0.18853573068893353,0.71875,0.7282759391146488,0.11248801765402724,0.7244094488188977,0.6638528138528139,0.15062135879666855,0.66,14.0,14.0,0.0,14,14.0,14
SVM_RBF,0.7567013148113627,0.023039370961090464,0.6915625000000001,0.7927420031261854,0.07722383002625013,0.7339706856779927,0.6955783347087696,0.04443345680473084,0.6929824561403509,0.7109542796384902,0.02427964547460141,0.6915625000000001,0.7545895281189399,0.13580267872607554,0.7377049180327869,0.729484316852738,0.1638877323877238,0.703125,0.7138593073593074,0.058678900610106687,0.72,0.6924242424242425,0.19234667966737395,0.68,14.0,14.0,0.0,14,14.0,14
XGBoost,0.7548192796039686,0.030856040927923947,0.68484375,0.7823418106284328,0.08219803988561494,0.7421699750022571,0.6542819499341238,0.07969152321163524,0.6491228070175439,0.6793998253208781,0.03734065563222626,0.64375,0.703113063407181,0.11073070951138352,0.6875,0.7381286549707602,0.21422686579668007,0.6875,0.6850344668935373,0.0935190151240505,0.6875,0.6206709956709957,0.14157151401837384,0.6,14.0,14.0,0.0,14,14.0,14
GradientBoosting,0.7432079625141826,0.07094292626681813,0.6846875,0.7899206701291424,0.08072712317282527,0.7309418534745318,0.6617990704947226,0.059103840228256564,0.6578947368421053,0.6790928077770182,0.05467608818492458,0.6515625,0.7026185579126756,0.10409794970267361,0.6923076923076923,0.7458479532163743,0.18302938887033027,0.703125,0.6979997014479772,0.05581933683319201,0.6976744186046512,0.6123376623376624,0.14229589343014196,0.6,14.0,14.0,0.0,14,14.0,14
LogisticRegression,0.7385665955522415,0.04974622936733177,0.7009375,0.7864089925860706,0.11117860520981764,0.7399093720614451,0.6618367140106269,0.06060601692218971,0.6578947368421053,0.6912466772993089,0.04558523591787372,0.666875,0.7572077922077922,0.1389198263926065,0.7450980392156863,0.6234024455077087,0.153942867611879,0.59375,0.6594595891437998,0.07211024400562252,0.6608695652173913,0.759090909090909,0.14417046842867007,0.74,14.0,14.0,0.0,14,14.0,14
SVM_Linear,0.7381054219570966,0.05512920796908122,0.6571875,0.7832953438513157,0.1142707139950956,0.7048100030004057,0.6874907700994657,0.07237014783779205,0.6842105263157895,0.7047820308346624,0.03678722726810276,0.6793750000000001,0.7319658119658119,0.14779119829516352,0.71875,0.7504731525784157,0.20440959064955663,0.71875,0.7075161875161876,0.09883151024125186,0.71875,0.6590909090909091,0.17901885439687187,0.64,14.0,14.0,0.0,14,14.0,14
LightGBM,0.729767761920872,0.13592519879057316,0.71703125,0.7689666415170643,0.08733386833463591,0.7625419059086596,0.6846631629240326,0.10504859271263235,0.6842105263157895,0.7000013290802765,0.12675447797062478,0.6815625000000001,0.735042735042735,0.14514823736994037,0.7258064516129032,0.7325784157363104,0.14597977460709652,0.703125,0.7157935443164646,0.07440719916538183,0.7142857142857143,0.6674242424242425,0.2216268424633521,0.66,14.0,14.0,0.0,14,14.0,14
RandomForest,0.7180933394091289,0.12486935027601291,0.6621874999999999,0.7602432314466251,0.10241163058123724,0.6908826206812572,0.6289855072463768,0.11924522633887892,0.6228070175438597,0.6407887142097668,0.11851309752010987,0.6246875000000001,0.7164285714285714,0.12545246906882643,0.6842105263157895,0.6510579479000531,0.1831591477375306,0.609375,0.6520596614714262,0.08646705780245068,0.6446280991735537,0.6305194805194805,0.23978991542215566,0.64,14.0,14.0,0.0,14,14.0,14
ExtraTrees,0.7024821811185448,0.0382167343298768,0.6571875,0.7384784784763188,0.09790542772522337,0.6928717722689299,0.6630152456239412,0.09441301100799168,0.6578947368421053,0.6782961190855927,0.03456837797208291,0.666875,0.7701010101010102,0.1338490180642793,0.7450980392156863,0.6126528442317916,0.22978838715880792,0.59375,0.6396363636363636,0.12965822134288213,0.6608695652173913,0.7439393939393939,0.18571579934599466,0.74,14.0,14.0,0.0,14,14.0,14
NaiveBayes,0.6873395149950174,0.1492937231092501,0.5823437499999999,0.7272403513911792,0.13922721054976864,0.6124584927750731,0.5824291650378607,0.16131166974234395,0.5877192982456141,0.5674937343358396,0.15111262428960337,0.57375,0.617672915319974,0.2049243637082623,0.6197183098591549,0.6540350877192982,0.25109277941024233,0.6875,0.6096856333737893,0.18992379752840488,0.6518518518518519,0.480952380952381,0.31285750525455563,0.46,14.0,14.0,0.0,14,14.0,14
