Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
ADC_IH_IntensityHistogramMedian_Intensity,ADC_IH_IntensityHistogramMedian_Intensity,0.05335963053128108,3
ADC_IB_MedianIntensity,ADC_IB_MedianIntensity,0.053343186130317376,3
Post2_IH_IntensityHistogramMode_Intensity,Post2_IH_IntensityHistogramMode_Intensity,0.05050291403079867,3
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.03996711620508619,2
Post1_Morph_Compactness1,Post1_Morph_Compactness1,0.03760720205275404,2
Post1_Morph_Compactness2,Post1_Morph_Compactness2,0.03742846402051334,3
Post1_Morph_Sphericity,Post1_Morph_Sphericity,0.03720290445563594,2
Post1_GLSZM_NormalisedZoneSizeNonUniformity,Post1_GLSZM_NormalisedZoneSizeNonUniformity,0.019360766524108956,2
Post1_GLSZM_LargeZoneHighGreyLevelEmphasis,Post1_GLSZM_LargeZoneHighGreyLevelEmphasis,0.012899074709164345,3
Post1_GLSZM_SmallZoneLowGreyLevelEmphasis,Post1_GLSZM_SmallZoneLowGreyLevelEmphasis,0.006702760647262194,2
Post1_GLSZM_LargeZoneLowGreyLevelEmphasis,Post1_GLSZM_LargeZoneLowGreyLevelEmphasis,0.0002082061713350264,2
