Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LightGBM,XGBoost,0.7428571428571428,0.6406349206349206,0.10222222222222221,3.0604877517943545,0.002209767987391307,✓,✓,0.0994395594326088,✗
LightGBM,ExtraTrees,0.7428571428571428,0.6387301587301587,0.10412698412698407,2.5984436650947145,0.009364740985057702,✓,✓,0.4214133443275966,✗
RandomForest,XGBoost,0.7149206349206348,0.6406349206349206,0.07428571428571429,2.2672527796630315,0.023374788276461396,✓,✗,1.0,✗
RandomForest,ExtraTrees,0.7149206349206348,0.6387301587301587,0.07619047619047614,2.2212299019286283,0.026335393888220128,✓,✗,1.0,✗
LightGBM,NaiveBayes,0.7428571428571428,0.625079365079365,0.11777777777777776,2.15030757793663,0.03153089338485912,✓,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6996825396825396,0.6387301587301587,0.06095238095238087,2.1224627606778044,0.033798896682083364,✓,✗,1.0,✗
LightGBM,KNN,0.7428571428571428,0.6577777777777777,0.08507936507936509,1.9100124947676562,0.05613160457082538,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.7428571428571428,0.6728571428571429,0.06999999999999984,1.9043668968557546,0.05686241732140648,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7022222222222222,0.6387301587301587,0.06349206349206349,1.8825181640095916,0.059765696016220685,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.7149206349206348,0.6728571428571429,0.042063492063491914,1.7659740797358805,0.07740019757478273,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7022222222222222,0.625079365079365,0.07714285714285718,1.7593620215704326,0.07851603829952244,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.7149206349206348,0.625079365079365,0.08984126984126983,1.6667441291442076,0.09556529404918648,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6996825396825396,0.625079365079365,0.07460317460317456,1.571307145209255,0.11611132232073249,✗,✗,1.0,✗
RandomForest,KNN,0.7149206349206348,0.6577777777777777,0.05714285714285716,1.448298314542574,0.14753363884908055,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6863492063492064,0.6387301587301587,0.04761904761904767,1.436746847136594,0.15078993837432117,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6996825396825396,0.6406349206349206,0.059047619047619015,1.3702129327127126,0.1706204423926313,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.7022222222222222,0.6406349206349206,0.061587301587301635,1.3544947338900566,0.17557859234304318,✗,✗,1.0,✗
LightGBM,SVM_Linear,0.7428571428571428,0.6863492063492064,0.056507936507936396,1.3531303339843253,0.17601399641670057,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6863492063492064,0.625079365079365,0.06126984126984136,1.298089368493902,0.19425662716624992,✗,✗,1.0,✗
LightGBM,SVM_RBF,0.7428571428571428,0.6996825396825396,0.0431746031746032,1.0997294844762169,0.2714500042209623,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.7022222222222222,0.6863492063492064,0.015873015873015817,1.051725583985859,0.29292546956149,✗,✗,1.0,✗
LogisticRegression,KNN,0.7022222222222222,0.6577777777777777,0.04444444444444451,1.0355126973268571,0.30042953976396625,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6863492063492064,0.6406349206349206,0.04571428571428582,1.0097258913965088,0.3126266342550539,✗,✗,1.0,✗
LightGBM,LogisticRegression,0.7428571428571428,0.7022222222222222,0.04063492063492058,0.9994749699897598,0.317564658347661,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6728571428571429,0.6406349206349206,0.032222222222222374,0.9813506243669647,0.3264198660612915,✗,✗,1.0,✗
LightGBM,RandomForest,0.7428571428571428,0.7149206349206348,0.027936507936507926,0.9811753275251991,0.326506288807626,✗,✗,1.0,✗
SVM_RBF,KNN,0.6996825396825396,0.6577777777777777,0.04190476190476189,0.9592705722039255,0.3374224562208338,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.7022222222222222,0.6728571428571429,0.02936507936507926,0.8749867082469167,0.38158113792280446,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.625079365079365,0.6728571428571429,-0.04777777777777792,-0.8708560810744143,0.3838327396702873,✗,✗,1.0,✗
GradientBoosting,ExtraTrees,0.6728571428571429,0.6387301587301587,0.03412698412698423,0.8400786228091132,0.40086430514074634,✗,✗,1.0,✗
RandomForest,SVM_Linear,0.7149206349206348,0.6863492063492064,0.02857142857142847,0.8151417761616006,0.4149911610108058,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6996825396825396,0.6863492063492064,0.013333333333333197,0.7826376570021387,0.4338399215173502,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6996825396825396,0.6728571428571429,0.02682539682539664,0.7633281455581296,0.44526772064317044,✗,✗,1.0,✗
SVM_Linear,KNN,0.6863492063492064,0.6577777777777777,0.028571428571428692,0.6431451357784803,0.5201299293626057,✗,✗,1.0,✗
KNN,NaiveBayes,0.6577777777777777,0.625079365079365,0.03269841269841267,0.5776879634497706,0.5634748069742144,✗,✗,1.0,✗
KNN,ExtraTrees,0.6577777777777777,0.6387301587301587,0.01904761904761898,0.46208407169651716,0.6440210322007399,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6996825396825396,0.7149206349206348,-0.015238095238095273,-0.4581194721930356,0.6468666100369864,✗,✗,1.0,✗
KNN,GradientBoosting,0.6577777777777777,0.6728571428571429,-0.015079365079365248,-0.3825437794806591,0.7020580622814201,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6863492063492064,0.6728571428571429,0.013492063492063444,0.38134465285455543,0.7029475241726384,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.7149206349206348,0.7022222222222222,0.012698412698412653,0.36585275633127057,0.71447495090771,✗,✗,1.0,✗
KNN,XGBoost,0.6577777777777777,0.6406349206349206,0.017142857142857126,0.34344353636210756,0.7312648117243825,✗,✗,1.0,✗
NaiveBayes,ExtraTrees,0.625079365079365,0.6387301587301587,-0.013650793650793691,-0.2647959188667957,0.7911666809831193,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.625079365079365,0.6406349206349206,-0.015555555555555545,-0.2590042741364574,0.795631942712107,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.6996825396825396,0.7022222222222222,-0.0025396825396826195,-0.15587291255167474,0.8761331969545691,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6387301587301587,0.6406349206349206,-0.0019047619047618536,-0.04020575612317251,0.9679290886197489,✗,✗,1.0,✗
