fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.8055555555555556,0.823693783068783,0.7083333333333334,0.7083333333333334,0.7407407407407407,0.6666666666666666,0.8333333333333334,6
2,0.8071428571428572,0.7363632119514472,0.75,0.7428571428571429,0.7,0.7,0.7,6
3,0.861111111111111,0.8898148148148148,0.8235294117647058,0.8194444444444444,0.8421052631578947,0.8,0.8888888888888888,4
4,0.8111111111111111,0.8873173984693594,0.6071428571428571,0.65,0.6206896551724138,0.8181818181818182,0.5,4
5,0.6309523809523809,0.8588640268400329,0.65,0.6071428571428572,0.7407407407407407,0.7692307692307693,0.7142857142857143,18
