k,mean_score,std_score,fold_scores,metric,tuning_model
18,0.6521155830753355,0.09820358100990836,"[0.5196078431372548, 0.7543859649122808, 0.6823529411764707]",auc,LogisticRegression
10,0.6472824217406261,0.05099989205017702,"[0.607843137254902, 0.7192982456140351, 0.6147058823529412]",auc,LogisticRegression
16,0.6400412796697627,0.09783611936502473,"[0.5098039215686274, 0.7456140350877194, 0.6647058823529411]",auc,LogisticRegression
8,0.6394392844857242,0.056877263757522924,"[0.607843137254902, 0.719298245614035, 0.5911764705882353]",auc,LogisticRegression
4,0.6189083820662767,0.10042297756250494,"[0.6111111111111112, 0.7456140350877193, 0.5]",auc,LogisticRegression
14,0.6099300538929021,0.06849011028500417,"[0.5130718954248366, 0.6578947368421053, 0.6588235294117647]",auc,LogisticRegression
12,0.6042196995757367,0.0945780394801435,"[0.5228758169934641, 0.736842105263158, 0.5529411764705883]",auc,LogisticRegression
6,0.6028207774337805,0.10037060427208767,"[0.5980392156862745, 0.7280701754385965, 0.48235294117647054]",auc,LogisticRegression
