Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.638094837261504,0.5417382154882155,0.09635662177328845,2.0,0.1875,0.5625
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.638094837261504,0.5560732323232324,0.0820216049382716,2.0,0.1875,0.5625
LogisticRegression vs KNN,LogisticRegression,KNN,0.638094837261504,0.5355204826038159,0.10257435465768801,3.0,0.3125,0.5625
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.638094837261504,0.5895735129068462,0.048521324354657655,5.0,0.625,0.625
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.638094837261504,0.6604854096520765,-0.022390572390572405,4.0,0.4375,0.5625
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.638094837261504,0.5676599326599326,0.07043490460157126,2.0,0.27332167829229814,0.5625
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.638094837261504,0.6506383277216612,-0.012543490460157136,0.0,0.06788915486182899,0.5625
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.638094837261504,0.657425645342312,-0.01933080808080805,5.0,0.625,0.625
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.638094837261504,0.5556972502805836,0.08239758698092034,4.0,0.4375,0.5625
