Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.01,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.02,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.03,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.04,1.0,0.02,0.5625,1.0,0.5663716814159292,0.51,0.020000000000000018,63,49,1,0
0.05,1.0,0.02,0.5625,1.0,0.5663716814159292,0.51,0.020000000000000018,63,49,1,0
0.060000000000000005,1.0,0.04,0.5675675675675675,1.0,0.5752212389380531,0.52,0.040000000000000036,63,48,2,0
0.06999999999999999,1.0,0.04,0.5675675675675675,1.0,0.5752212389380531,0.52,0.040000000000000036,63,48,2,0
0.08,1.0,0.04,0.5675675675675675,1.0,0.5752212389380531,0.52,0.040000000000000036,63,48,2,0
0.09,1.0,0.06,0.5727272727272728,1.0,0.584070796460177,0.53,0.06000000000000005,63,47,3,0
0.09999999999999999,1.0,0.06,0.5727272727272728,1.0,0.584070796460177,0.53,0.06000000000000005,63,47,3,0
0.11,1.0,0.08,0.5779816513761468,1.0,0.5929203539823009,0.54,0.08000000000000007,63,46,4,0
0.12,0.9841269841269841,0.08,0.5740740740740741,0.8,0.584070796460177,0.532063492063492,0.06412698412698403,62,46,4,1
0.13,0.9841269841269841,0.12,0.5849056603773585,0.8571428571428571,0.6017699115044248,0.552063492063492,0.10412698412698407,62,44,6,1
0.14,0.9841269841269841,0.12,0.5849056603773585,0.8571428571428571,0.6017699115044248,0.552063492063492,0.10412698412698407,62,44,6,1
0.15000000000000002,0.9841269841269841,0.12,0.5849056603773585,0.8571428571428571,0.6017699115044248,0.552063492063492,0.10412698412698407,62,44,6,1
0.16,0.9841269841269841,0.12,0.5849056603773585,0.8571428571428571,0.6017699115044248,0.552063492063492,0.10412698412698407,62,44,6,1
0.17,0.9841269841269841,0.12,0.5849056603773585,0.8571428571428571,0.6017699115044248,0.552063492063492,0.10412698412698407,62,44,6,1
0.18000000000000002,0.9841269841269841,0.12,0.5849056603773585,0.8571428571428571,0.6017699115044248,0.552063492063492,0.10412698412698407,62,44,6,1
0.19,0.9682539682539683,0.12,0.580952380952381,0.75,0.5929203539823009,0.5441269841269841,0.08825396825396825,61,44,6,2
0.2,0.9682539682539683,0.14,0.5865384615384616,0.7777777777777778,0.6017699115044248,0.5541269841269841,0.10825396825396827,61,43,7,2
0.21000000000000002,0.9682539682539683,0.22,0.61,0.8461538461538461,0.6371681415929203,0.5941269841269842,0.18825396825396834,61,39,11,2
0.22,0.9682539682539683,0.26,0.6224489795918368,0.8666666666666667,0.6548672566371682,0.6141269841269841,0.22825396825396815,61,37,13,2
0.23,0.9682539682539683,0.26,0.6224489795918368,0.8666666666666667,0.6548672566371682,0.6141269841269841,0.22825396825396815,61,37,13,2
0.24000000000000002,0.9523809523809523,0.3,0.631578947368421,0.8333333333333334,0.6637168141592921,0.6261904761904762,0.2523809523809524,60,35,15,3
0.25,0.9523809523809523,0.32,0.6382978723404256,0.8421052631578947,0.672566371681416,0.6361904761904762,0.2723809523809524,60,34,16,3
0.26,0.9523809523809523,0.32,0.6382978723404256,0.8421052631578947,0.672566371681416,0.6361904761904762,0.2723809523809524,60,34,16,3
0.27,0.9523809523809523,0.34,0.6451612903225806,0.85,0.6814159292035398,0.6461904761904762,0.2923809523809524,60,33,17,3
0.28,0.9365079365079365,0.36,0.6483516483516484,0.8181818181818182,0.6814159292035398,0.6482539682539683,0.2965079365079366,59,32,18,4
0.29000000000000004,0.9365079365079365,0.4,0.6629213483146067,0.8333333333333334,0.6991150442477876,0.6682539682539683,0.33650793650793664,59,30,20,4
0.3,0.9365079365079365,0.4,0.6629213483146067,0.8333333333333334,0.6991150442477876,0.6682539682539683,0.33650793650793664,59,30,20,4
0.31,0.9365079365079365,0.42,0.6704545454545454,0.84,0.7079646017699115,0.6782539682539682,0.35650793650793644,59,29,21,4
0.32,0.9365079365079365,0.42,0.6704545454545454,0.84,0.7079646017699115,0.6782539682539682,0.35650793650793644,59,29,21,4
0.33,0.9047619047619048,0.44,0.6705882352941176,0.7857142857142857,0.6991150442477876,0.6723809523809524,0.3447619047619048,57,28,22,6
0.34,0.9047619047619048,0.44,0.6705882352941176,0.7857142857142857,0.6991150442477876,0.6723809523809524,0.3447619047619048,57,28,22,6
0.35000000000000003,0.873015873015873,0.46,0.6707317073170732,0.7419354838709677,0.6902654867256637,0.6665079365079365,0.333015873015873,55,27,23,8
0.36000000000000004,0.8571428571428571,0.48,0.675,0.7272727272727273,0.6902654867256637,0.6685714285714286,0.3371428571428572,54,26,24,9
0.37,0.8571428571428571,0.5,0.6835443037974683,0.7352941176470589,0.6991150442477876,0.6785714285714286,0.3571428571428572,54,25,25,9
0.38,0.8412698412698413,0.52,0.6883116883116883,0.7222222222222222,0.6991150442477876,0.6806349206349207,0.3612698412698414,53,24,26,10
0.39,0.8253968253968254,0.54,0.6933333333333334,0.7105263157894737,0.6991150442477876,0.6826984126984127,0.3653968253968254,52,23,27,11
0.4,0.8253968253968254,0.54,0.6933333333333334,0.7105263157894737,0.6991150442477876,0.6826984126984127,0.3653968253968254,52,23,27,11
0.41000000000000003,0.8095238095238095,0.58,0.7083333333333334,0.7073170731707317,0.7079646017699115,0.6947619047619047,0.3895238095238094,51,21,29,12
0.42000000000000004,0.8095238095238095,0.58,0.7083333333333334,0.7073170731707317,0.7079646017699115,0.6947619047619047,0.3895238095238094,51,21,29,12
0.43,0.7777777777777778,0.58,0.7,0.6744186046511628,0.6902654867256637,0.6788888888888889,0.35777777777777775,49,21,29,14
0.44,0.7777777777777778,0.62,0.7205882352941176,0.6888888888888889,0.7079646017699115,0.6988888888888889,0.3977777777777778,49,19,31,14
0.45,0.746031746031746,0.64,0.7230769230769231,0.6666666666666666,0.6991150442477876,0.6930158730158731,0.38603174603174617,47,18,32,16
0.46,0.746031746031746,0.64,0.7230769230769231,0.6666666666666666,0.6991150442477876,0.6930158730158731,0.38603174603174617,47,18,32,16
0.47000000000000003,0.746031746031746,0.68,0.746031746031746,0.68,0.7168141592920354,0.7130158730158731,0.4260317460317462,47,16,34,16
0.48000000000000004,0.7142857142857143,0.68,0.7377049180327869,0.6538461538461539,0.6991150442477876,0.6971428571428572,0.39428571428571435,45,16,34,18
0.49,0.7142857142857143,0.72,0.7627118644067796,0.6666666666666666,0.7168141592920354,0.7171428571428571,0.43428571428571416,45,14,36,18
0.5,0.6984126984126984,0.74,0.7719298245614035,0.6607142857142857,0.7168141592920354,0.7192063492063492,0.43841269841269837,44,13,37,19
0.51,0.6984126984126984,0.74,0.7719298245614035,0.6607142857142857,0.7168141592920354,0.7192063492063492,0.43841269841269837,44,13,37,19
0.52,0.6984126984126984,0.76,0.7857142857142857,0.6666666666666666,0.7256637168141593,0.7292063492063492,0.4584126984126984,44,12,38,19
0.53,0.6825396825396826,0.76,0.7818181818181819,0.6551724137931034,0.7168141592920354,0.7212698412698413,0.44253968253968257,43,12,38,20
0.54,0.6825396825396826,0.78,0.7962962962962963,0.6610169491525424,0.7256637168141593,0.7312698412698413,0.4625396825396826,43,11,39,20
0.55,0.6825396825396826,0.8,0.8113207547169812,0.6666666666666666,0.7345132743362832,0.7412698412698413,0.4825396825396826,43,10,40,20
0.56,0.6825396825396826,0.8,0.8113207547169812,0.6666666666666666,0.7345132743362832,0.7412698412698413,0.4825396825396826,43,10,40,20
0.5700000000000001,0.6349206349206349,0.8,0.8,0.6349206349206349,0.7079646017699115,0.7174603174603175,0.43492063492063493,40,10,40,23
0.5800000000000001,0.6031746031746031,0.8,0.7916666666666666,0.6153846153846154,0.6902654867256637,0.7015873015873015,0.4031746031746031,38,10,40,25
0.59,0.5873015873015873,0.8,0.7872340425531915,0.6060606060606061,0.6814159292035398,0.6936507936507936,0.38730158730158726,37,10,40,26
0.6,0.5714285714285714,0.8,0.782608695652174,0.5970149253731343,0.672566371681416,0.6857142857142857,0.37142857142857144,36,10,40,27
0.61,0.5396825396825397,0.8,0.7727272727272727,0.5797101449275363,0.6548672566371682,0.6698412698412699,0.3396825396825398,34,10,40,29
0.62,0.5396825396825397,0.82,0.7906976744186046,0.5857142857142857,0.6637168141592921,0.6798412698412698,0.3596825396825396,34,9,41,29
0.63,0.5238095238095238,0.82,0.7857142857142857,0.5774647887323944,0.6548672566371682,0.6719047619047619,0.3438095238095238,33,9,41,30
0.64,0.5238095238095238,0.84,0.8048780487804879,0.5833333333333334,0.6637168141592921,0.6819047619047619,0.3638095238095238,33,8,42,30
0.65,0.5238095238095238,0.86,0.825,0.589041095890411,0.672566371681416,0.6919047619047619,0.3838095238095238,33,7,43,30
