Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.68,0.49206349206349204,0.9,0.8611111111111112,0.5844155844155844,0.672566371681416,0.696031746031746,0.392063492063492,31,5,45,32
0.6900000000000001,0.47619047619047616,0.9,0.8571428571428571,0.5769230769230769,0.6637168141592921,0.6880952380952381,0.3761904761904762,30,5,45,33
0.7000000000000001,0.47619047619047616,0.92,0.8823529411764706,0.5822784810126582,0.672566371681416,0.6980952380952381,0.3961904761904762,30,4,46,33
0.7100000000000001,0.47619047619047616,0.92,0.8823529411764706,0.5822784810126582,0.672566371681416,0.6980952380952381,0.3961904761904762,30,4,46,33
0.72,0.4444444444444444,0.92,0.875,0.5679012345679012,0.6548672566371682,0.6822222222222223,0.36444444444444457,28,4,46,35
0.73,0.42857142857142855,0.92,0.8709677419354839,0.5609756097560976,0.6460176991150443,0.6742857142857143,0.34857142857142853,27,4,46,36
0.74,0.42857142857142855,0.92,0.8709677419354839,0.5609756097560976,0.6460176991150443,0.6742857142857143,0.34857142857142853,27,4,46,36
0.75,0.42857142857142855,0.92,0.8709677419354839,0.5609756097560976,0.6460176991150443,0.6742857142857143,0.34857142857142853,27,4,46,36
0.76,0.38095238095238093,0.92,0.8571428571428571,0.5411764705882353,0.6194690265486725,0.6504761904761904,0.30095238095238086,24,4,46,39
0.77,0.36507936507936506,0.92,0.8518518518518519,0.5348837209302325,0.6106194690265486,0.6425396825396825,0.28507936507936504,23,4,46,40
0.78,0.3492063492063492,0.92,0.8461538461538461,0.5287356321839081,0.6017699115044248,0.6346031746031746,0.2692063492063492,22,4,46,41
0.79,0.3333333333333333,0.94,0.875,0.5280898876404494,0.6017699115044248,0.6366666666666666,0.2733333333333332,21,3,47,42
0.8,0.3333333333333333,0.96,0.9130434782608695,0.5333333333333333,0.6106194690265486,0.6466666666666666,0.2933333333333332,21,2,48,42
0.81,0.30158730158730157,0.96,0.9047619047619048,0.5217391304347826,0.5929203539823009,0.6307936507936508,0.2615873015873016,19,2,48,44
0.8200000000000001,0.30158730158730157,0.98,0.95,0.5268817204301075,0.6017699115044248,0.6407936507936508,0.2815873015873016,19,1,49,44
0.8300000000000001,0.30158730158730157,0.98,0.95,0.5268817204301075,0.6017699115044248,0.6407936507936508,0.2815873015873016,19,1,49,44
0.8400000000000001,0.30158730158730157,0.98,0.95,0.5268817204301075,0.6017699115044248,0.6407936507936508,0.2815873015873016,19,1,49,44
0.85,0.2698412698412698,0.98,0.9444444444444444,0.5157894736842106,0.584070796460177,0.6249206349206349,0.24984126984126975,17,1,49,46
0.86,0.23809523809523808,0.98,0.9375,0.5051546391752577,0.5663716814159292,0.6090476190476191,0.21809523809523812,15,1,49,48
0.87,0.2222222222222222,0.98,0.9333333333333333,0.5,0.5575221238938053,0.6011111111111112,0.2022222222222223,14,1,49,49
0.88,0.2222222222222222,0.98,0.9333333333333333,0.5,0.5575221238938053,0.6011111111111112,0.2022222222222223,14,1,49,49
0.89,0.19047619047619047,0.98,0.9230769230769231,0.49,0.5398230088495575,0.5852380952380952,0.17047619047619045,12,1,49,51
0.9,0.19047619047619047,0.98,0.9230769230769231,0.49,0.5398230088495575,0.5852380952380952,0.17047619047619045,12,1,49,51
0.91,0.19047619047619047,0.98,0.9230769230769231,0.49,0.5398230088495575,0.5852380952380952,0.17047619047619045,12,1,49,51
0.92,0.1746031746031746,0.98,0.9166666666666666,0.48514851485148514,0.5309734513274337,0.5773015873015873,0.15460317460317463,11,1,49,52
0.93,0.15873015873015872,0.98,0.9090909090909091,0.4803921568627451,0.5221238938053098,0.5693650793650793,0.1387301587301586,10,1,49,53
0.9400000000000001,0.12698412698412698,0.98,0.8888888888888888,0.47115384615384615,0.504424778761062,0.5534920634920635,0.10698412698412696,8,1,49,55
0.9500000000000001,0.09523809523809523,0.98,0.8571428571428571,0.46226415094339623,0.48672566371681414,0.5376190476190477,0.07523809523809533,6,1,49,57
0.9600000000000001,0.09523809523809523,1.0,1.0,0.4672897196261682,0.49557522123893805,0.5476190476190477,0.09523809523809534,6,0,50,57
0.97,0.06349206349206349,1.0,1.0,0.45871559633027525,0.4778761061946903,0.5317460317460317,0.06349206349206349,4,0,50,59
0.98,0.047619047619047616,1.0,1.0,0.45454545454545453,0.4690265486725664,0.5238095238095238,0.04761904761904767,3,0,50,60
0.99,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
