metric,mean,std,min,max,pooled
AUC,0.6969342893505572,0.11401473995090333,0.4833333333333333,0.7851239669421488,0.6346875
PR_AUC,0.7471463991290772,0.08279148981421187,0.6830294215588333,0.9086599045720838,0.7158845967223229
Accuracy,0.6377188029361942,0.08949868810909417,0.5,0.7272727272727273,0.631578947368421
Bal_Accuracy,0.6585664919875447,0.07025985279216992,0.55,0.7361111111111112,0.6346875000000001
F1_Score,0.6492228903993611,0.09092558549531723,0.5185185185185185,0.7692307692307693,0.65
Precision,0.7127289377289378,0.08757739248969554,0.6153846153846154,0.875,0.6964285714285714
Recall,0.6532801701222753,0.21374232450737235,0.3684210526315789,0.9090909090909091,0.609375
