Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LogisticRegression,0.8181818181818181,0.7727272727272727,0.7727272727272727,0.8155912269548633,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.642320987654321
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_RBF,0.7933884297520661,0.7727272727272727,0.7727272727272727,0.7625609239245603,0.6875,1.0,0.8148148148148148,0.5454545454545454,0.6841538461538461
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_Linear,0.8264462809917356,0.7272727272727273,0.7272727272727273,0.820353131716768,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.6764615384615384
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",RandomForest,0.7933884297520661,0.7272727272727273,0.7272727272727273,0.7377566877566878,0.6923076923076923,0.8181818181818182,0.75,0.6363636363636364,0.6226153846153846
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",GradientBoosting,0.7272727272727273,0.6818181818181818,0.6818181818181819,0.7292910306068201,0.6428571428571429,0.8181818181818182,0.72,0.5454545454545454,0.6546666666666667
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",ExtraTrees,0.8760330578512396,0.8181818181818182,0.8181818181818181,0.877138518047609,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.7272727272727273,0.679358024691358
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",KNN,0.8057851239669421,0.7272727272727273,0.7272727272727273,0.7238176262240434,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.7437692307692307
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",NaiveBayes,0.7603305785123967,0.6363636363636364,0.6363636363636364,0.748525836205262,0.5789473684210527,1.0,0.7333333333333333,0.2727272727272727,0.7341538461538462
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",XGBoost,0.743801652892562,0.6363636363636364,0.6363636363636364,0.7808929632459045,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.5454545454545454,0.5546666666666666
1,92,22,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LightGBM,0.8264462809917356,0.8181818181818182,0.8181818181818181,0.7998819362455727,0.7333333333333333,1.0,0.8461538461538461,0.6363636363636364,0.6330617283950617
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",LogisticRegression,0.85,0.782608695652174,0.7458333333333333,0.9223330811488706,0.8125,0.8666666666666667,0.8387096774193549,0.625,0.7050909090909091
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",SVM_RBF,0.825,0.782608695652174,0.6875,0.9015418353576248,0.75,1.0,0.8571428571428571,0.375,0.7293333333333334
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",SVM_Linear,0.8416666666666667,0.782608695652174,0.7458333333333333,0.9172825760983656,0.8125,0.8666666666666667,0.8387096774193549,0.625,0.7232727272727273
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",RandomForest,0.5666666666666667,0.6956521739130435,0.6208333333333333,0.7404012072665324,0.7222222222222222,0.8666666666666667,0.7878787878787878,0.375,0.692969696969697
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",GradientBoosting,0.5375,0.4782608695652174,0.45416666666666666,0.6732578380175634,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.375,0.7444848484848485
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",ExtraTrees,0.675,0.7391304347826086,0.6833333333333333,0.7680076405076405,0.7647058823529411,0.8666666666666667,0.8125,0.5,0.7323636363636364
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",KNN,0.6833333333333333,0.6521739130434783,0.5583333333333333,0.783101604278075,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.25,0.6706031746031746
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",NaiveBayes,0.8583333333333333,0.6521739130434783,0.5291666666666667,0.9363936988936987,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.125,0.5869090909090909
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",XGBoost,0.4666666666666667,0.5217391304347826,0.4875,0.7019052967966012,0.6428571428571429,0.6,0.6206896551724138,0.375,0.7102857142857143
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",LightGBM,0.47916666666666663,0.4782608695652174,0.45416666666666666,0.6348303870043001,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.375,0.696
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",LogisticRegression,0.6944444444444444,0.7142857142857143,0.7222222222222222,0.686976911976912,0.6363636363636364,0.7777777777777778,0.7,0.6666666666666666,0.713047619047619
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",SVM_RBF,0.6759259259259259,0.6190476190476191,0.6388888888888888,0.6713243546576879,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5,0.655764705882353
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",SVM_Linear,0.6851851851851851,0.6666666666666666,0.6944444444444444,0.6703102453102454,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.5,0.7178095238095238
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",RandomForest,0.6666666666666666,0.6190476190476191,0.625,0.5901286440502127,0.5454545454545454,0.6666666666666666,0.6,0.5833333333333334,0.7082857142857143
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",GradientBoosting,0.7777777777777778,0.6666666666666666,0.6944444444444444,0.794037444037444,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.5,0.674952380952381
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",ExtraTrees,0.6203703703703703,0.7142857142857143,0.7222222222222222,0.5038640371973705,0.6363636363636364,0.7777777777777778,0.7,0.6666666666666666,0.6797142857142857
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",KNN,0.6712962962962963,0.6666666666666666,0.6666666666666666,0.5948819698819698,0.6,0.6666666666666666,0.631578947368421,0.6666666666666666,0.7219411764705882
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",NaiveBayes,0.6944444444444444,0.6190476190476191,0.625,0.5689933523266857,0.5454545454545454,0.6666666666666666,0.6,0.5833333333333334,0.6130476190476191
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",XGBoost,0.6481481481481481,0.6666666666666666,0.6805555555555556,0.5366253572135925,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5833333333333334,0.656280701754386
3,93,21,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",LightGBM,0.625,0.5714285714285714,0.5555555555555556,0.5473711473711473,0.5,0.4444444444444444,0.47058823529411764,0.6666666666666666,0.6654285714285715
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",LogisticRegression,0.6616541353383459,0.5769230769230769,0.7105263157894737,0.8748006821223446,1.0,0.42105263157894735,0.5925925925925926,1.0,0.65403367003367
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",SVM_RBF,0.5864661654135338,0.5769230769230769,0.6654135338345865,0.8504993418054607,0.9,0.47368421052631576,0.6206896551724138,0.8571428571428571,0.6877037037037037
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",SVM_Linear,0.6240601503759399,0.5384615384615384,0.6390977443609023,0.8609102636014241,0.8888888888888888,0.42105263157894735,0.5714285714285714,0.8571428571428571,0.728107744107744
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",RandomForest,0.7293233082706767,0.5769230769230769,0.6203007518796992,0.8985782134434817,0.8333333333333334,0.5263157894736842,0.6451612903225806,0.7142857142857143,0.6641346801346801
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",GradientBoosting,0.7218045112781954,0.5769230769230769,0.6203007518796992,0.8938583346478082,0.8333333333333334,0.5263157894736842,0.6451612903225806,0.7142857142857143,0.6321481481481481
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",ExtraTrees,0.6842105263157895,0.46153846153846156,0.5413533834586466,0.8686606823596466,0.7777777777777778,0.3684210526315789,0.5,0.7142857142857143,0.6843367003367004
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",KNN,0.6466165413533834,0.5,0.5225563909774436,0.8389819006785767,0.75,0.47368421052631576,0.5806451612903226,0.5714285714285714,0.7314747474747474
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",NaiveBayes,0.6390977443609023,0.5769230769230769,0.5300751879699248,0.8523998834750086,0.75,0.631578947368421,0.6857142857142857,0.42857142857142855,0.6978047138047138
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",XGBoost,0.7218045112781954,0.5384615384615384,0.5939849624060151,0.8826220449428928,0.8181818181818182,0.47368421052631576,0.6,0.7142857142857143,0.6744761904761905
4,88,26,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",LightGBM,0.6917293233082706,0.5,0.5676691729323309,0.8655661592781769,0.8,0.42105263157894735,0.5517241379310345,0.7142857142857143,0.6665396825396825
