Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.8125,0.0353375188268145,0.765079365079365,0.848908421123077,0.0768116582334915,0.823823126081703,0.7053221288515406,0.0503961388430194,0.6991150442477876,0.6997222222222222,0.0590090973509069,0.6847619047619048,0.7326814362108479,0.1523948055183276,0.6986301369863014,0.8434920634920635,0.1760534287532116,0.8095238095238095,0.7505298142717497,0.0612029030718274,0.75,0.555952380952381,0.26281228050565,0.56,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
ExtraTrees,0.7918253968253969,0.067935580768039,0.7425396825396826,0.823575134635966,0.1434823380348452,0.752714439116676,0.7048459383753501,0.0386616880871026,0.6991150442477876,0.7030555555555555,0.0362815617893653,0.6971428571428572,0.7432034632034632,0.0937216540107017,0.7377049180327869,0.7415873015873016,0.1357617108262864,0.7142857142857143,0.7271957671957672,0.0627457013640659,0.7258064516129032,0.6645238095238095,0.1364898474541234,0.68,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
LogisticRegression,0.7792857142857142,0.0471246825102098,0.7682539682539682,0.8341191074382526,0.0838372365440471,0.8083378917009849,0.7199439775910366,0.0802875518708459,0.7079646017699115,0.7103174603174602,0.0626335811086137,0.7071428571428571,0.7558333333333332,0.107870807501896,0.75,0.7334920634920635,0.1642043353386753,0.7142857142857143,0.7299749373433584,0.1025056651390881,0.7317073170731707,0.687142857142857,0.1606364891070925,0.7,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
SVM_Linear,0.778095238095238,0.0568147547009214,0.7622222222222222,0.8268325339653677,0.0865324725114295,0.809528173447005,0.7254201680672269,0.0568653322809756,0.7168141592920354,0.723968253968254,0.0507915426149804,0.7088888888888889,0.7455156608097784,0.1205769561572166,0.7313432835820896,0.8036507936507936,0.1299723791809713,0.7777777777777778,0.7569267997580157,0.0706022027680802,0.7538461538461538,0.6442857142857144,0.1571688290225722,0.64,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
NaiveBayes,0.7723809523809524,0.072223356000171,0.6704761904761904,0.772094769625662,0.1259429986367258,0.6893426755286183,0.6390756302521009,0.097524257817906,0.6371681415929203,0.6396428571428572,0.0875444313639479,0.6292063492063492,0.696111111111111,0.1358966564510249,0.6666666666666666,0.7147619047619048,0.1826042673875065,0.6984126984126984,0.6765491288817861,0.0906672971640453,0.6821705426356589,0.5645238095238095,0.2736193956870476,0.56,10.0,10.0,4.560701700396552,4,10.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,3,1.2195121951219512
LogisticRegression,0.7721031746031745,0.0531742478073887,0.7533333333333333,0.8222393633239496,0.1112925927365875,0.8079207637539492,0.6910364145658263,0.0787638013082113,0.6814159292035398,0.6957936507936509,0.0549018226336415,0.6750793650793651,0.7308333333333333,0.1320084640009921,0.7076923076923077,0.7592063492063492,0.1646021796666751,0.7301587301587301,0.7198110956731646,0.0963413500035609,0.71875,0.6323809523809524,0.1714193119192415,0.62,10.0,10.0,4.560701700396552,4,10.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,3,1.2195121951219512
RandomForest,0.7603571428571428,0.0531219236804373,0.7409523809523809,0.7893417345872994,0.1056259213287546,0.7664801907572583,0.7165126050420169,0.0872957222274291,0.7079646017699115,0.716388888888889,0.0783138313801408,0.7071428571428571,0.7435497835497836,0.1393311681418476,0.75,0.7325396825396825,0.1907999893303074,0.7142857142857143,0.7229629629629629,0.1330452081318508,0.7317073170731707,0.7002380952380952,0.1011061273098314,0.7,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
NaiveBayes,0.7566666666666666,0.0486653568404896,0.6549206349206349,0.8183941072946306,0.0470650114702426,0.7128831215179545,0.5925070028011205,0.1044550359623392,0.584070796460177,0.5846428571428571,0.062398266913287,0.5568253968253968,0.635179643646463,0.1634184738888452,0.5952380952380952,0.8333333333333334,0.2048787657176197,0.7936507936507936,0.6798821548821549,0.0966994046736735,0.6802721088435374,0.3359523809523809,0.2989858140561233,0.32,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
SVM_Linear,0.7559920634920635,0.0710690245354844,0.7158730158730159,0.8129970772637405,0.1191440733393978,0.779039558029587,0.6619887955182072,0.0749882937506957,0.6548672566371682,0.660952380952381,0.0711469757914777,0.6388888888888888,0.6979000531632111,0.1537003046673693,0.6621621621621622,0.8014285714285714,0.1319947928762148,0.7777777777777778,0.7195600049437647,0.0642296075791799,0.7153284671532847,0.5204761904761905,0.2537232945633523,0.5,10.0,10.0,4.560701700396552,4,10.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,3,1.2195121951219512
SVM_RBF,0.7482936507936507,0.0585915889939114,0.7152380952380952,0.7959617496496868,0.1268128042213809,0.7600794536855306,0.6497478991596639,0.0397385511222017,0.6460176991150443,0.6417063492063491,0.0701486292376794,0.6309523809523809,0.6833986928104576,0.1315734164959001,0.6575342465753424,0.7903174603174603,0.152906171569714,0.7619047619047619,0.7060166545395747,0.0535214836103338,0.7058823529411765,0.493095238095238,0.2505395538177772,0.5,10.0,10.0,4.560701700396552,4,10.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,3,1.2195121951219512
