fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
2,200,3,0.04237053583479054,0.9379104529279615,0.5023594280954863,1.242001404761155e-07,0.010882827930218712
3,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
4,200,3,0.04237053583479054,0.9379104529279615,0.5023594280954863,1.242001404761155e-07,0.010882827930218712
5,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
