Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LogisticRegression,0.7847222222222222,0.6666666666666666,0.6666666666666667,0.7260980033038856,0.625,0.8333333333333334,0.7142857142857143,0.5,0.6098195488721804
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.6875,0.75,0.75,0.6368475274725274,0.6875,0.9166666666666666,0.7857142857142857,0.5833333333333334,0.6398947368421053
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_Linear,0.7638888888888888,0.7083333333333334,0.7083333333333334,0.7067408286158285,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.5833333333333334,0.6774887218045113
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",RandomForest,0.7291666666666667,0.7083333333333334,0.7083333333333333,0.7306850427980458,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.75,0.7329157509157508
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",GradientBoosting,0.75,0.6666666666666666,0.6666666666666666,0.7064254702412597,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7092727272727273
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",ExtraTrees,0.7222222222222222,0.6666666666666666,0.6666666666666667,0.6546736341144235,0.6428571428571429,0.75,0.6923076923076923,0.5833333333333334,0.6413406593406593
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",KNN,0.6180555555555556,0.5833333333333334,0.5833333333333333,0.6256201723113488,0.6,0.5,0.5454545454545454,0.6666666666666666,0.6706446886446886
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",NaiveBayes,0.6388888888888888,0.5416666666666666,0.5416666666666666,0.6619210589605325,0.5238095238095238,0.9166666666666666,0.6666666666666666,0.16666666666666666,0.6023007518796992
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",XGBoost,0.6597222222222222,0.6666666666666666,0.6666666666666666,0.635915467329941,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7292527472527472
1,89,24,18,18,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LightGBM,0.7361111111111112,0.6666666666666666,0.6666666666666666,0.6914261664261664,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7036117216117216
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LogisticRegression,0.7714285714285714,0.6666666666666666,0.6857142857142857,0.6871589521589521,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.76325
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_RBF,0.6285714285714286,0.625,0.6642857142857143,0.5662745098039216,0.5294117647058824,0.9,0.6666666666666666,0.42857142857142855,0.6587676767676768
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_Linear,0.7285714285714285,0.6666666666666666,0.6857142857142857,0.667521645021645,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.7512307692307693
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",RandomForest,0.6571428571428571,0.5833333333333334,0.6285714285714286,0.5150448601106495,0.5,0.9,0.6428571428571429,0.35714285714285715,0.8205416666666667
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",GradientBoosting,0.5642857142857143,0.4166666666666667,0.4285714285714286,0.5292625949901492,0.35714285714285715,0.5,0.4166666666666667,0.35714285714285715,0.7762708333333335
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",ExtraTrees,0.7,0.6666666666666666,0.7,0.5977506265664161,0.5625,0.9,0.6923076923076923,0.5,0.7836194331983805
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",KNN,0.7035714285714285,0.5416666666666666,0.5071428571428571,0.5397759103641457,0.42857142857142855,0.3,0.35294117647058826,0.7142857142857143,0.773497975708502
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",NaiveBayes,0.6714285714285714,0.5,0.5571428571428572,0.6317111391024435,0.45,0.9,0.6,0.21428571428571427,0.70075
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",XGBoost,0.6928571428571428,0.6666666666666666,0.7142857142857143,0.5714484126984126,0.5555555555555556,1.0,0.7142857142857143,0.42857142857142855,0.7446262626262626
2,89,24,18,18,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LightGBM,0.5428571428571428,0.5,0.5,0.546454736148672,0.4166666666666667,0.5,0.45454545454545453,0.5,0.7395757575757576
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",LogisticRegression,0.8194444444444445,0.8235294117647058,0.8194444444444444,0.8700837742504408,0.8,0.8888888888888888,0.8421052631578947,0.75,0.6308571428571428
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",SVM_RBF,0.8680555555555556,0.7058823529411765,0.7013888888888888,0.9021756021756022,0.7,0.7777777777777778,0.7368421052631579,0.625,0.48429629629629634
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",SVM_Linear,0.8472222222222222,0.8235294117647058,0.8194444444444444,0.8453093203093203,0.8,0.8888888888888888,0.8421052631578947,0.75,0.6249047619047619
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",RandomForest,0.9444444444444444,0.8235294117647058,0.8194444444444444,0.9598765432098766,0.8,0.8888888888888888,0.8421052631578947,0.75,0.5704561403508771
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",GradientBoosting,0.8472222222222222,0.7058823529411765,0.7013888888888888,0.9046296296296297,0.7,0.7777777777777778,0.7368421052631579,0.625,0.651157894736842
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",ExtraTrees,0.7777777777777778,0.7058823529411765,0.7083333333333333,0.8554673721340389,0.75,0.6666666666666666,0.7058823529411765,0.75,0.6581754385964912
3,96,17,12,12,auto,auto,corr_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",KNN,0.8402777777777777,0.7058823529411765,0.7083333333333333,0.8777777777777778,0.75,0.6666666666666666,0.7058823529411765,0.75,0.6388771929824562
