Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
GradientBoosting,0.7143253968253968,0.07524320188951993,0.6876190476190476,0.6876190476190476,0.6793014331584306,0.745537315501513,0.15668199253874862,0.7533842733501488,0.628795518207283,0.06619557028777694,0.6194690265486725,0.629047619047619,0.06708457450155303,0.6298412698412699,0.6984126984126984,0.13287430432863553,0.7083333333333334,0.5395238095238095,0.1287089211925802,0.5396825396825397,0.6044963086449154,0.12425825164338378,0.6126126126126126,0.7185714285714286,0.0677195765128807,0.72,0.24631360790193138,0.1299138019772049,0.25188606620477283,0.2234092056695262,14.8,14.8,2.4,12,16.0,18,0.5720025815969021,0.7952991274991632,0.5662905103423058,0.8766084262792835,0.5203979591836735,0.7196355140186915,0.5312432927398283,0.7279687562935514,0.5098039215686274,0.867936941410129,0.38028169014084506,0.6857142857142857,0.4552660753880266,0.732824427480916,0.5999193548387098,0.8444444444444444,0.059365761564204325,0.4400024855012427,0.18949249292850567,0.2558388876945423,2000,2000
SVM_Linear,0.7094841269841269,0.08142586399781318,0.6955555555555556,0.6955555555555557,0.6948468948234003,0.756108152438445,0.1279229404961895,0.7161935390698557,0.6656582633053222,0.09120065555054276,0.6548672566371682,0.687420634920635,0.07809757707169691,0.6574603174603175,0.7410256410256411,0.12848367177155262,0.7142857142857143,0.6622222222222222,0.1390621141969957,0.6349206349206349,0.6818658882085992,0.08678843722931064,0.6722689075630253,0.7126190476190476,0.1246982753046151,0.68,0.35218926976658504,0.1672041079620663,0.3104365514004068,0.22215077331592648,14.8,14.8,2.4,12,16.0,18,0.5740175996373514,0.8136841967556253,0.5241283898937237,0.8767511896338882,0.5544333451202264,0.7476656563105161,0.5516792929292931,0.757254215353374,0.5,0.8784016775396085,0.5,0.741393214682981,0.5217391304347826,0.7747852503666456,0.5101848286484405,0.8438100961538458,0.10087285921968642,0.49399695463275844,0.18539755608223785,0.2588976708302187,2000,2000
RandomForest,0.7024206349206349,0.119963172521407,0.6784126984126984,0.6784126984126984,0.6793797478267679,0.7675989858117851,0.16272679399060108,0.7266193407176091,0.6582773109243698,0.13428933687906636,0.6460176991150443,0.6693650793650793,0.12915734611484386,0.6453968253968254,0.7165567765567766,0.1918422974913609,0.6949152542372882,0.6706349206349207,0.15104406942859094,0.6507936507936508,0.6781719683824947,0.14597778892983082,0.6721311475409836,0.6680952380952381,0.17730407410400234,0.64,0.3224673806708261,0.25384280719376057,0.28841309823677586,0.2280420371871723,14.8,14.8,2.4,12,16.0,18,0.5559190013724788,0.7976467009422038,0.5200705781787224,0.8818886881353131,0.5480502136752138,0.745943418749005,0.5443936653814831,0.7519889505148939,0.4871093750000001,0.8656965174129352,0.5094174114531612,0.776160862354892,0.5217037822552139,0.7812589798850574,0.48644553644553656,0.8048949864498645,0.0860846908926105,0.4853149049787969,0.19537289277705974,0.26081132149866204,2000,2000
LogisticRegression,0.7012301587301588,0.10432798544126737,0.7003174603174603,0.7003174603174603,0.699193358916125,0.7584358900596185,0.042857569892788695,0.7351816648719385,0.661750700280112,0.10571233738123452,0.6548672566371682,0.661904761904762,0.11143631547277412,0.6553968253968254,0.7129059829059828,0.07217664065070707,0.7068965517241379,0.6852380952380952,0.174332835449169,0.6507936507936508,0.6828282828282828,0.10569173200640275,0.6776859504132231,0.6385714285714286,0.1627596477872996,0.66,0.3158249158249158,0.22649724287867337,0.3076197957580519,0.22096580232436044,14.8,14.8,2.4,12,16.0,18,0.6005524224637325,0.7980456802203377,0.5588838804483156,0.8795077095057797,0.5752063796063929,0.7272727272727273,0.5722975172975172,0.7294879588496609,0.5208333333333334,0.8551242236024842,0.5245706479313037,0.76,0.5490196078431373,0.7692307692307693,0.5333333333333333,0.7778186274509802,0.1412188742656378,0.4461245914681345,0.18820356072027566,0.25641113274393296,2000,2000
SVM_RBF,0.697936507936508,0.11385124647543868,0.6822222222222223,0.6822222222222223,0.6898739133839769,0.7606628629698822,0.13455908409390632,0.7042380791427236,0.6630812324929971,0.10037312400865264,0.6637168141592921,0.6643650793650794,0.11335111682983505,0.6592063492063491,0.7122710622710622,0.11569874096516322,0.6984126984126984,0.7163492063492064,0.1271601953974781,0.6984126984126984,0.7001508295625942,0.07845689339979454,0.6984126984126984,0.6123809523809525,0.19221468534108152,0.62,0.31639686067464445,0.22733053092192745,0.31841269841269837,0.22386105041715915,14.8,14.8,2.4,12,16.0,18,0.5595413744420263,0.7907611051824184,0.5088800873308789,0.8646501765157562,0.559322033898305,0.7523833097595474,0.5590760038833347,0.748725368506995,0.5,0.8493150684931506,0.5714285714285714,0.7971063454759106,0.5479370515329419,0.7953216374269005,0.4736602870813397,0.7666860465116279,0.11692675051964715,0.4851108395526836,0.19175257068725934,0.2612430208147712,2000,2000
ExtraTrees,0.6973015873015873,0.05686129929061488,0.680952380952381,0.680952380952381,0.678753230480069,0.7511195713228753,0.13842013606690537,0.7225466175989825,0.6531792717086835,0.08838630978756794,0.6460176991150443,0.6660317460317461,0.08589069148838968,0.6453968253968254,0.7353632478632479,0.180861774416143,0.6949152542372882,0.6773015873015874,0.11957091337685245,0.6507936507936508,0.6784729344729344,0.08837030699385767,0.6721311475409836,0.6547619047619048,0.21951296326887826,0.64,0.31305156831472625,0.16672996295926498,0.28841309823677586,0.22911320878575997,14.8,14.8,2.4,12,16.0,18,0.5627475271717883,0.782744110942249,0.5352043777497384,0.8646278997403078,0.5508474576271186,0.7395084033613445,0.5444524133339,0.7430442990593367,0.4883422778771616,0.8571428571428571,0.5283018867924528,0.7619047619047619,0.5205263725595944,0.7746782418649828,0.48075000000000007,0.8077127659574467,0.0862824889543093,0.46945041615465494,0.2117604098431113,0.24728115091447686,2000,2000
XGBoost,0.6826190476190476,0.13173656496873082,0.6819047619047618,0.6819047619047618,0.6755423290782364,0.7558092004026757,0.15213744930220935,0.7207284714725959,0.6499439775910364,0.1183423614553366,0.6371681415929203,0.662063492063492,0.12421043149638038,0.6415873015873016,0.7066666666666667,0.19222155872855867,0.7037037037037037,0.6141269841269842,0.15909038489768454,0.6031746031746031,0.6496839925901711,0.15573977081776996,0.6495726495726496,0.7100000000000001,0.1190704739966117,0.68,0.3016981168513895,0.24060048993469021,0.27801153186847427,0.2614899930344978,14.8,14.8,2.4,12,16.0,18,0.5569294484066084,0.804509147972107,0.5288788835707896,0.8765247243753929,0.5221142747210467,0.7524835910557347,0.5257589484834969,0.7577306406252939,0.4897959183673469,0.8750480769230766,0.428512880562061,0.7742049068605179,0.47933453856749314,0.7752354410916777,0.5468394886363637,0.8378918918918916,0.05079948186173391,0.5000363128491618,0.18790240350128307,0.32820631894208746,2000,2000
KNN,0.6797619047619048,0.05676184705795861,0.6753968253968254,0.6753968253968254,0.654906413971337,0.741001019262924,0.08243792550898585,0.7194492951767082,0.6349859943977592,0.0800017555849395,0.6283185840707964,0.6443253968253968,0.07652987402012305,0.6336507936507937,0.7198412698412698,0.09165206370318765,0.6981132075471698,0.6107936507936508,0.13582479488487278,0.5873015873015873,0.644030044030044,0.0725895253319176,0.6379310344827587,0.6778571428571428,0.1538684834658535,0.68,0.2752555128331525,0.15403178768380416,0.2618973561430794,0.24044822049348308,14.8,14.8,2.4,12,16.0,18,0.5403451070679844,0.7913498064400636,0.5184890977265434,0.8660952896792492,0.5115775939177103,0.7317182055749128,0.5063753449493005,0.7435793690005646,0.45651220442410373,0.8823529411764706,0.42551861702127664,0.7174052396878483,0.45161290322580644,0.7570641646489105,0.4878048780487805,0.8571428571428571,0.012764091842222871,0.4629985556248563,0.2029484228421116,0.28313426573795497,2000,2000
LightGBM,0.6778571428571429,0.1513757353498522,0.7012698412698413,0.7012698412698413,0.6914402067507244,0.742175505942042,0.17820088983836943,0.7259737272805498,0.6767086834733893,0.15810504717180918,0.6637168141592921,0.6929761904761904,0.1583874077212774,0.6695238095238095,0.761926961926962,0.22790724221913214,0.7358490566037735,0.6419047619047619,0.19756287848404236,0.6190476190476191,0.6775819735819736,0.1810339371414434,0.6724137931034483,0.7440476190476191,0.19401475035679394,0.72,0.3630050505050505,0.31568989723008484,0.33219284603421473,0.23591909067926892,14.8,14.8,2.4,12,16.0,18,0.5681607744107745,0.8206248437444195,0.539623789313342,0.8745868573870599,0.5396825396825397,0.7849487488694603,0.5476715243906018,0.7891958119215845,0.5199807692307693,0.8947368421052632,0.4230769230769231,0.8043478260869565,0.5,0.805560551558753,0.5681818181818182,0.8723404255319149,0.0946343512010963,0.5605464020634836,0.1787011212972389,0.295882499859033,2000,2000
NaiveBayes,0.6447619047619046,0.07153008659285863,0.6276190476190476,0.6276190476190476,0.6066254209413423,0.7171964814824906,0.09559146764638672,0.6826030305538908,0.5416946778711484,0.09966097227273059,0.5486725663716814,0.5192857142857144,0.11887013224368916,0.5168253968253969,0.5827969132316959,0.09295415147108066,0.5681818181818182,0.7809523809523811,0.2301094638021603,0.7936507936507936,0.6394385337283472,0.09089271982037408,0.6622516556291391,0.25761904761904764,0.26591049250203674,0.24,0.04026247848537001,0.24017173612278386,0.03548117154811714,0.40669318720166764,14.8,14.8,2.4,12,16.0,18,0.48602846907993963,0.7440164490019859,0.4862919070663196,0.8361814321843131,0.4081443688586546,0.6758847091605711,0.42368640714455386,0.6020136778115501,0.3720855694692904,0.7272947925860547,0.625,0.9275405971712939,0.48351190476190475,0.7820530726256983,0.11320754716981132,0.3777927927927927,-0.15520502078836493,0.21089482283289243,0.2904534078229098,0.5354712957431108,2000,2000
