model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
XGBoost,0.6654040404040404,0.13980177492367185,0.6928994082840236,0.7091351730252954,0.20633809955156987,0.6792658740728336,0.6419198603069571,0.10302965424462297,0.6666666666666666,0.6485732323232323,0.06464206996583899,0.6615384615384616,0.6612974744553692,0.12193815184871168,0.7022900763358778,0.6690476190476191,0.1679204541190996,0.696969696969697,0.6993686868686868,0.12920338005252904,0.7076923076923077,117,5
GradientBoosting,0.6559883557800225,0.1102299209466004,0.6965976331360947,0.7150138306270497,0.18544177055240685,0.7610111415729499,0.6049839169194008,0.12006870888119203,0.6324786324786325,0.6156565656565657,0.07693807717983728,0.6269230769230769,0.6359982269355255,0.12021904879197064,0.6717557251908397,0.6451282051282051,0.17384804476696455,0.6666666666666666,0.6757575757575758,0.10980537294020777,0.676923076923077,117,5
SVM_RBF,0.6397895622895623,0.1098970686065304,0.6353550295857988,0.7169621454212571,0.04246851287446476,0.6786249677073591,0.5855537174892014,0.09581444297691104,0.5897435897435898,0.6002525252525253,0.08558342159157517,0.5961538461538461,0.5663205106089356,0.12433123534200395,0.5932203389830508,0.6268253968253968,0.12040537894300095,0.660377358490566,0.556060606060606,0.18081557529188658,0.5384615384615384,117,5
SVM_Linear,0.6382996632996633,0.10245223764008562,0.612130177514793,0.688772941332316,0.12176857063473498,0.6796160173997234,0.5586435070306038,0.12370262830963348,0.5811965811965812,0.5787247474747474,0.10058301440327967,0.5826923076923076,0.5597680097680098,0.15374278947157485,0.6016260162601627,0.5950046685340802,0.15710251893784993,0.6379310344827587,0.5796717171717172,0.19818985583840878,0.5692307692307692,117,5
LogisticRegression,0.6336840628507295,0.10518605699066716,0.6159763313609468,0.6903638283259463,0.12103024896676083,0.6591023806822742,0.5981720430107527,0.10975400629773507,0.6153846153846154,0.6118434343434342,0.09555297954970557,0.6173076923076923,0.6009809884512771,0.13065045303198053,0.6341463414634146,0.6329411764705882,0.1503013121335464,0.6724137931034483,0.6103535353535353,0.1619779725312934,0.6,117,5
ExtraTrees,0.6286980920314253,0.10762034371317175,0.598224852071006,0.6707323198861392,0.1772157500453919,0.6297072923235729,0.6075765095119933,0.11070259317225109,0.6153846153846154,0.6100252525252525,0.09295184419774172,0.6096153846153847,0.6224175824175824,0.1459688161988707,0.6564885496183206,0.6213659147869673,0.14288133018161517,0.6515151515151515,0.668939393939394,0.19095342799246967,0.6615384615384615,117,5
KNN,0.6100420875420876,0.09653790587448009,0.609319526627219,0.6867388034418773,0.10759391222542433,0.7064786526899274,0.5206405661244371,0.11264475390172117,0.5470085470085471,0.5552525252525253,0.08441386439738288,0.5461538461538462,0.5539584254754534,0.10437512644261607,0.576,0.5833333333333334,0.15811388300841897,0.6,0.6060606060606061,0.22268410734058974,0.5538461538461539,117,5
RandomForest,0.5995622895622896,0.12625888490528722,0.6139053254437871,0.6671825731328652,0.16465042061915233,0.6700513796255909,0.6054682474037312,0.09925880139240943,0.6239316239316239,0.611010101010101,0.07946430043335759,0.6192307692307693,0.6219024219024218,0.12574362104441186,0.6615384615384615,0.618515651874785,0.14313766516004706,0.6615384615384615,0.6575757575757576,0.1510143237813691,0.6615384615384615,117,5
LightGBM,0.5617522446689114,0.14996490887771746,0.5869822485207101,0.6308105057671043,0.1948433047835978,0.6366770601827718,0.5826762246117085,0.12482807972935744,0.6153846153846154,0.5828914141414141,0.10439541763966846,0.6153846153846154,0.579952755451848,0.16677784238212007,0.64,0.6181318681318682,0.1976418764206072,0.6666666666666666,0.5768939393939394,0.15470876694992503,0.6153846153846154,117,5
NaiveBayes,0.5197853535353536,0.09616493182468146,0.535207100591716,0.6057564692085092,0.12353266740165023,0.580962675747008,0.5159011120301443,0.10832402783629524,0.5299145299145299,0.5059848484848485,0.058595196922072865,0.5057692307692307,0.5819733112416039,0.16976827647747228,0.6308724832214765,0.5227692307692308,0.12221002389668534,0.5595238095238095,0.7275252525252525,0.24720713215262172,0.7230769230769231,117,5
